Andrzej Celiński;1950-02-26;Warszawa;Klub Parlamentarny Unii Wolności;34 Płock;;M
Józef Nowicki;1944-08-14;Gorzów Wielkopolski;Sojusz Lewicy Demokratycznej Klub Parlamentarny;19 Konin;;M
Czesław Cieślak;1946-07-08;Nagórki;Klub Parlamentarny Polskiego Stronnictwa Ludowego;19 Konin;;M
Jacek Soska;1954-09-20;Starachowice Śląskie;Klub Parlamentarny Polskiego Stronnictwa Ludowego;15 Sosnowiec;;M
Władysław Adamski;1963-05-23;Ruda Śląska;Sojusz Lewicy Demokratycznej Klub Parlamentarny;18 Kielce;;M
Piotr Ikonowicz;1956-05-14;Pruszków;Koło Parlamentarne Polskiej Partii Socjalistycznej;25 Lublin;;M
Anna Zalewska;1939-09-18;Pokrytki;Sojusz Lewicy Demokratycznej Klub Parlamentarny;08 Ciechanów;;F
Kazimierz Sas;1947-09-04;Maniowy;Sojusz Lewicy Demokratycznej Klub Parlamentarny;28 Nowy Sącz;;M
Wiesław Kaczmarek;1958-01-01;Wrocław;Sojusz Lewicy Demokratycznej Klub Parlamentarny;02 Warszawa;;M
Tadeusz Polański;1943-08-22;Suche;Klub Parlamentarny Polskiego Stronnictwa Ludowego;25 Lublin;;M
Tadeusz Jedynak;1949-04-16;Niesadna;Unia Pracy Klub Parlamentarny;05 Bielsko-Biała;;M
Teresa Dobosz;1945-02-09;Legionowo;Sojusz Lewicy Demokratycznej Klub Parlamentarny;02 Warszawa;;F
Marek Olewiński;1947-11-23;Złotów;Sojusz Lewicy Demokratycznej Klub Parlamentarny;49 Włocławek;;M
Piotr Buczkowski;1950-05-05;Szczecin;Koło Konserwatywno-Ludowe;35 Poznań;;M
Zbigniew Siemiątkowski;1957-10-08;Ciechanów;Sojusz Lewicy Demokratycznej Klub Parlamentarny;08 Ciechanów;;M
Zofia Grzebisz-Nowicka;1938-05-15;Pieńki Wyczólskie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;18 Kielce;;F
Bronisław Komorowski;1952-06-04;Oborniki Śląskie - Trzebnica;Koło Konserwatywno-Ludowe;32 Piła;;M
Urszula Pająk;1950-04-21;Skarżysko-Kamienna;Sojusz Lewicy Demokratycznej Klub Parlamentarny;18 Kielce;;F
Piotr Polmański;1954-08-18;Lidzbark Welski;Koło Konserwatywno-Ludowe;16 Katowice;;M
Zbigniew Zysk;1950-04-25;Olsztyn;poseł niezrzeszony;29 Olsztyn;;M
Stanisław Wiśniewski;1934-05-08;Płock;Unia Pracy Klub Parlamentarny;01 Warszawa;;M
Krzysztof Laga;1962-07-20;Dąbrowa Górnicza;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;15 Sosnowiec;;M
Krzysztof Trawicki;1955-05-24;Kąty Wrocławskie;Klub Parlamentarny Polskiego Stronnictwa Ludowego;11 Gdańsk;;M
Jerzy Wiatr;1931-09-17;Warszawa;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;M
Tadeusz Sławecki;1957-08-27;Czemierniki;Klub Parlamentarny Polskiego Stronnictwa Ludowego;03 Biała Podlaska;;M
Zbigniew Bomba;1944-09-20;Radłów woj. tarnowskie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;16 Katowice;;M
Juliusz Braun;1948-08-29;Milechowy;Klub Parlamentarny Unii Wolności;18 Kielce;;M
Zbigniew Kaniewski;1948-11-09;Białogard;Sojusz Lewicy Demokratycznej Klub Parlamentarny;27 Łódź;;M
Henryk Dyrda;1956-06-09;Katowice;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;16 Katowice;;M
Zbigniew Wieczorek;1961-03-11;Pilica;Sojusz Lewicy Demokratycznej Klub Parlamentarny;16 Katowice;;M
Krzysztof Brzeziński;1952-09-21;Gdańsk;Sojusz Lewicy Demokratycznej Klub Parlamentarny;11 Gdańsk;;M
Leon Grela;1944-03-01;Pszów;Sojusz Lewicy Demokratycznej Klub Parlamentarny;08 Ciechanów;;M
Kazimierz Musielak;1935-12-04;Pawłowice;Sojusz Lewicy Demokratycznej Klub Parlamentarny;24 Leszno;;M
Leszek Moczulski;1930-06-07;Warszawa;Koło Parlamentarne Konfederacji Polski Niepodległej;21 Kraków;;M
Izabela Jaruga-Nowacka;1950-08-23;Gdańsk;Unia Pracy Klub Parlamentarny;41 Skierniewice;;F
Zbigniew Janas;1953-07-02;Warszawa;Klub Parlamentarny Unii Wolności;39 Siedlce;;M
Wiesław Stasiak;1945-10-15;Żytowice gmina Pabianice;Klub Parlamentarny Polskiego Stronnictwa Ludowego;27 Łódź;;M
Witold Deręgowski;1934-10-07;Bydgoszcz;Sojusz Lewicy Demokratycznej Klub Parlamentarny;06 Bydgoszcz;;M
Andrzej Czajka;1961-08-10;Jasło;poseł niezrzeszony;22 Krosno;;M
Andrzej Grzyb;1956-08-23;Siedlików;Klub Parlamentarny Polskiego Stronnictwa Ludowego;14 Kalisz;;M
Kazimierz Adamski;1937-02-07;Stanisławice woj. radomskie;Klub Parlamentarny Polskiego Stronnictwa Ludowego;37 Radom;;M
Dariusz Wójcik;1961-04-09;Chełm Lubelski;Koło Parlamentarne Konfederacji Polski Niepodległej;25 Lublin;;M
Wacław Martyniuk;1949-11-10;Bytom;Sojusz Lewicy Demokratycznej Klub Parlamentarny;17 Gliwice;;M
Marek Balicki;1953-09-29;Słupsk;Klub Parlamentarny Unii Wolności;02 Warszawa;;M
Ryszard Burski;1954-01-01;Jeżew;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;17 Gliwice;;M
Krystyna Ozga;1944-06-20;Częstochowa;Klub Parlamentarny Polskiego Stronnictwa Ludowego;41 Skierniewice;;F
Anna Urbanowicz;1942-09-03;Częstochowa;Klub Parlamentarny Unii Wolności;41 Skierniewice;;F
Ryszard Nowak;1953-12-29;Gdańsk;Unia Pracy Klub Parlamentarny;13 Jelenia Góra;;M
Krzysztof Baszczyński;1953-02-03;Łódź;Sojusz Lewicy Demokratycznej Klub Parlamentarny;27 Łódź;;M
Zbigniew Szczypiński;1939-08-11;Gdynia;poseł niezrzeszony;11 Gdańsk;;M
Marek Pol;1953-12-08;Słupsk;Unia Pracy Klub Parlamentarny;19 Konin;;M
Ryszard Grodzicki;1948-02-04;Warszawa;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;M
Jerzy Jaskiernia;1950-03-21;Kudowa Zdrój;Sojusz Lewicy Demokratycznej Klub Parlamentarny;45 Tarnobrzeg;;M
Stanisław Kalemba;1947-10-25;Piekary;Klub Parlamentarny Polskiego Stronnictwa Ludowego;35 Poznań;;M
Józef Zych;1938-03-23;Giedlarowa;Klub Parlamentarny Polskiego Stronnictwa Ludowego;NA;;M
Andrzej Czernecki;1939-05-21;Kielce;Klub Parlamentarny Unii Wolności;16 Katowice;;M
Andrzej Aumiller;1947-06-25;Trzcianka;Unia Pracy Klub Parlamentarny;35 Poznań;;M
Włodzimierz Bogusławski;1947-11-29;Nowa Sól;Klub Parlamentarny Polskiego Stronnictwa Ludowego;24 Leszno;;M
Tomasz Gietek;1949-06-14;Łomża;Klub Parlamentarny Polskiego Stronnictwa Ludowego;26 Łomża;;M
Ignacy Jurecki;1947-04-07;Lubsko;Sojusz Lewicy Demokratycznej Klub Parlamentarny;22 Krosno;;M
Marian Król;1939-07-16;Brodziszewo;Klub Parlamentarny Polskiego Stronnictwa Ludowego;35 Poznań;;M
Jerzy Eysymontt;1937-06-26;Łuck;poseł niezrzeszony;01 Warszawa;;M
Tadeusz Sabat;1951-03-20;Nadolany;Klub Parlamentarny Polskiego Stronnictwa Ludowego;05 Bielsko-Biała;;M
Roman Kurzbauer;1941-09-25;Warszawa;Koło Mniejszości Niemieckiej;17 Gliwice;;M
Sławomir Szatkowski;1944-08-29;Konin;Klub Parlamentarny Polskiego Stronnictwa Ludowego;11 Gdańsk;;M
Zbigniew Mierzwa;1955-06-14;Gać;Klub Parlamentarny Polskiego Stronnictwa Ludowego;36 Przemyśl;;M
Zbyszek Zaborowski;1958-02-26;Wilamowice;Sojusz Lewicy Demokratycznej Klub Parlamentarny;17 Gliwice;;M
Stanisław Ciesielski;1958-10-13;Żnin;Klub Parlamentarny Polskiego Stronnictwa Ludowego;06 Bydgoszcz;;M
Leszek Zieliński;1956-03-28;Kraków;Koło Parlamentarne Bezpartyjnego Bloku Wspierania Reform;21 Kraków;;M
Artur Siedlarek;1966-04-29;Międzyzdroje;Unia Pracy Klub Parlamentarny;29 Olsztyn;;M
Hanna Suchocka;1946-04-03;Pleszew;Klub Parlamentarny Unii Wolności;35 Poznań;;F
Andrzej Gąsienica-Makowski;NA;NA;Koło Parlamentarne Bezpartyjnego Bloku Wspierania Reform;28 Nowy Sącz;;M
Małgorzata Ostrowska;1958-07-31;Malbork;Sojusz Lewicy Demokratycznej Klub Parlamentarny;10 Elbląg;;F
Grzegorz Figura;1957-02-04;Węgierska Górka;Klub Parlamentarny Unii Wolności;05 Bielsko-Biała;;M
Stefan Ceranka;1934-10-01;Żeliszew;Sojusz Lewicy Demokratycznej Klub Parlamentarny;39 Siedlce;;M
Marek Zieliński;1952-10-07;Gorzów Wielkopolski;Klub Parlamentarny Unii Wolności;52 Zielona Góra;;M
Józef Kaleta;1925-02-28;Kasina Wielka;Sojusz Lewicy Demokratycznej Klub Parlamentarny;50 Wrocław;;M
Jerzy Passendorfer;1923-04-08;Wilno;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;M
Maria Dmochowska;1930-07-18;Warszawa;Klub Parlamentarny Unii Wolności;27 Łódź;;F
Wiesław Wójcik;1948-08-27;Giżycko;Klub Parlamentarny Unii Wolności;20 Koszalin;;M
Stanisław Kusior;1955-04-22;Żabno;Klub Parlamentarny Polskiego Stronnictwa Ludowego;46 Tarnów;;M
Piotr Chojnacki;1945-06-09;Ignacówka;poseł niezrzeszony;19 Konin;;M
Wiesław Gołębiewski;NA;NA;Klub Parlamentarny Polskiego Stronnictwa Ludowego;40 Sieradz;;M
Jan Kisieliński;1956-03-14;Głowno woj. łódzkie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;16 Katowice;;M
Wojciech Arkuszewski;1948-10-31;Wrocław;Koło Konserwatywno-Ludowe;31 Ostrołęka;;M
Kazimierz Modzelewski;1934-11-07;Ląd;Sojusz Lewicy Demokratycznej Klub Parlamentarny;05 Bielsko-Biała;;M
Ryszard Zbrzyzny;1955-05-04;Lubawka;Sojusz Lewicy Demokratycznej Klub Parlamentarny;23 Legnica;;M
Piotr Czarnecki;1956-06-06;Kraków;Unia Pracy Klub Parlamentarny;21 Kraków;;M
Henryk Kroll;1949-01-20;Gogolin;Koło Mniejszości Niemieckiej;30 Opole;;M
Kazimierz Wilk;1957-02-28;Olkusz;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;05 Bielsko-Biała;;M
Tadeusz Samborski;1945-08-08;Gańczary k/Lwowa;Klub Parlamentarny Polskiego Stronnictwa Ludowego;23 Legnica;;M
Józef Zegar;1940-10-30;Szynwałd;Klub Parlamentarny Polskiego Stronnictwa Ludowego;46 Tarnów;;M
Jan Chojnacki;1947-01-10;Dąbrówka Strumiany k. Zgierza;Sojusz Lewicy Demokratycznej Klub Parlamentarny;16 Katowice;;M
Jerzy Dziewulski;1943-12-15;Warszawa;Sojusz Lewicy Demokratycznej Klub Parlamentarny;43 Suwałki;;M
Ryszard Ulicki;1943-07-20;Łódź;Sojusz Lewicy Demokratycznej Klub Parlamentarny;20 Koszalin;;M
Ewa Lewicka-Łęgowska;1952-08-22;Poznań;Sojusz Lewicy Demokratycznej Klub Parlamentarny;35 Poznań;;F
Jan Andrykiewicz;1953-06-14;Zielona Góra;Klub Parlamentarny Polskiego Stronnictwa Ludowego;52 Zielona Góra;;M
Miron Pomirski;1941-03-26;Dzierzęga;Klub Parlamentarny Polskiego Stronnictwa Ludowego;10 Elbląg;;M
Marcin Święcicki;1947-04-17;Warszawa;Klub Parlamentarny Unii Wolności;29 Olsztyn;;M
Włodzimierz Konarski;1939-12-21;Kosów - Lacki;Sojusz Lewicy Demokratycznej Klub Parlamentarny;27 Łódź;;M
Marek Borowski;1946-01-04;Warszawa;Sojusz Lewicy Demokratycznej Klub Parlamentarny;NA;;M
Stanisław Maliszewski;1941-06-10;Szudziałowo pow. Sokółka;Sojusz Lewicy Demokratycznej Klub Parlamentarny;04 Białystok;;M
Krystyna Łybacka;1946-02-10;Jutrosin;Sojusz Lewicy Demokratycznej Klub Parlamentarny;35 Poznań;;F
Andrzej Lipski;1954-07-01;Warszawa;Koło Parlamentarne Polskiej Partii Socjalistycznej;01 Warszawa;;M
Ryszard Bugaj;1944-02-22;Gawłów;Unia Pracy Klub Parlamentarny;01 Warszawa;;M
Andrzej Rokicki;1954-11-29;Grębków;Sojusz Lewicy Demokratycznej Klub Parlamentarny;34 Płock;;M
Andrzej Machowski;NA;NA;Koło Konserwatywno-Ludowe;35 Poznań;;M
Bernard Szweda;1951-12-06;Miedźna;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;17 Gliwice;;M
Jerzy Jankowski;1953-09-18;Stargard Szczeciński;Sojusz Lewicy Demokratycznej Klub Parlamentarny;13 Jelenia Góra;;M
Jan Zaborowski;1959-01-10;Olsztyn;Nowa Demokracja - Koło Poselskie;30 Opole;;M
Adam Dobroński;1943-11-01;Ostrów Mazowiecka;Klub Parlamentarny Polskiego Stronnictwa Ludowego;04 Białystok;;M
Tadeusz Goć;1950-10-28;Parysów;Klub Parlamentarny Polskiego Stronnictwa Ludowego;01 Warszawa;;M
Jan Wyrowiński;1947-08-27;Brusy;Klub Parlamentarny Unii Wolności;47 Toruń;;M
Antoni Jan Tarczyński;1953-06-11;Karolina;Klub Parlamentarny Polskiego Stronnictwa Ludowego;39 Siedlce;;M
Paweł Kasprzyk;1948-04-27;Lębork;Sojusz Lewicy Demokratycznej Klub Parlamentarny;42 Słupsk;;M
Ireneusz Skubis;1946-06-07;Witeradów k/Olkusza;Klub Parlamentarny Polskiego Stronnictwa Ludowego;09 Częstochowa;;M
Leszek Smykowski;1958-09-20;Szczecin;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;44 Szczecin;;M
Piotr Pankanin;1948-04-16;Złotów;Unia Pracy Klub Parlamentarny;06 Bydgoszcz;;M
Romuald Ajchler;1949-01-19;Duszniki Wielkopolskie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;32 Piła;;M
Grzegorz Kaczmarzyk;1963-08-02;Sosnowiec;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;16 Katowice;;M
Jacek Pawlicki;1963-07-06;Kluczbork;Klub Parlamentarny Polskiego Stronnictwa Ludowego;30 Opole;;M
Leszek Miller;1946-07-03;Żyrardów;Sojusz Lewicy Demokratycznej Klub Parlamentarny;27 Łódź;;M
Helmut Paździor;1940-11-24;Leśnica;Koło Mniejszości Niemieckiej;30 Opole;;M
Lucyna Pietrzyk;1956-12-25;Radom;Klub Parlamentarny Polskiego Stronnictwa Ludowego;37 Radom;;F
Ewa Spychalska;1949-08-17;Warszawa;Sojusz Lewicy Demokratycznej Klub Parlamentarny;05 Bielsko-Biała;;F
Robert Kościelny;1961-04-02;Skawina;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;21 Kraków;;M
Tadeusz Moszyński;1948-06-30;Gdańsk;Unia Pracy Klub Parlamentarny;18 Kielce;;M
Konrad Napierała;1957-07-01;Poznań;Unia Pracy Klub Parlamentarny;35 Poznań;;M
Grzegorz Cygonik;1969-02-09;Bielsko-Biała;Koło Parlamentarne Konfederacji Polski Niepodległej;46 Tarnów;;M
Jerzy Panek;1946-12-14;Olesno;Sojusz Lewicy Demokratycznej Klub Parlamentarny;09 Częstochowa;;M
Dorota Dancewicz;1938-10-28;Łódź;Sojusz Lewicy Demokratycznej Klub Parlamentarny;30 Opole;;F
Mieczysław Jedoń;1943-07-28;Suczawa;Sojusz Lewicy Demokratycznej Klub Parlamentarny;48 Wałbrzych;;M
Piotr Kozłowski;1955-01-10;Puszczykowo;Klub Parlamentarny Polskiego Stronnictwa Ludowego;35 Poznań;;M
Grzegorz Rytych;1947-03-28;Przygłów;Klub Parlamentarny Polskiego Stronnictwa Ludowego;33 Piotrków Trybunalski;;M
Zbigniew Pietrzykowski;1934-10-04;Bestwinka;Koło Parlamentarne Bezpartyjnego Bloku Wspierania Reform;05 Bielsko-Biała;;M
Wanda Sokołowska;1940-10-23;Płock;Sojusz Lewicy Demokratycznej Klub Parlamentarny;34 Płock;;F
Andrzej Słomski;1958-06-17;Kluczbork;Sojusz Lewicy Demokratycznej Klub Parlamentarny;18 Kielce;;M
Ryszard Smolarek;1952-05-10;Koło;Klub Parlamentarny Polskiego Stronnictwa Ludowego;39 Siedlce;;M
Krzysztof Luks;1946-02-23;Elbląg;Klub Parlamentarny Unii Wolności;10 Elbląg;;M
Jan Rulewski;1944-04-18;Bydgoszcz;Klub Parlamentarny Unii Wolności;06 Bydgoszcz;;M
Wojciech Borowik;1956-06-24;Warszawa;Unia Pracy Klub Parlamentarny;02 Warszawa;;M
Tadeusz Zając;1950-05-06;Osiek Grodkowski;Sojusz Lewicy Demokratycznej Klub Parlamentarny;17 Gliwice;;M
Włodzimierz Nieporęt;1944-10-07;Kurszab;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;M
Aleksander Kwaśniewski;1954-11-15;Białogard;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;M
Wojciech Nowaczyk;1941-02-26;Radomsko;Sojusz Lewicy Demokratycznej Klub Parlamentarny;32 Piła;;M
Jan Świrepo;1941-10-11;Talminowicze;Klub Parlamentarny Polskiego Stronnictwa Ludowego;12 Gorzów Wielkopolski;;M
Andrzej Malinowski;1947-08-29;Bydgoszcz;Klub Parlamentarny Polskiego Stronnictwa Ludowego;47 Toruń;;M
Jan Szymański;1953-09-23;Prudnik;Sojusz Lewicy Demokratycznej Klub Parlamentarny;50 Wrocław;;M
Janusz Niemcewicz;1949-07-28;Siemianowice Śląskie;Klub Parlamentarny Unii Wolności;16 Katowice;;M
Zbigniew Galek;1947-03-29;Malechowo;Klub Parlamentarny Polskiego Stronnictwa Ludowego;42 Słupsk;;M
Władysław Święs;1938-06-16;Siołkowa;Klub Parlamentarny Polskiego Stronnictwa Ludowego;20 Koszalin;;M
Jacek Kuroń;1934-03-03;Lwów;Klub Parlamentarny Unii Wolności;01 Warszawa;;M
Janusz Cichosz;1929-06-08;Żółkiewka;Klub Parlamentarny Polskiego Stronnictwa Ludowego;26 Łomża;;M
Joachim Czernek;1948-10-19;Walce;Koło Mniejszości Niemieckiej;30 Opole;;M
Adam Halber;1948-11-07;Bydgoszcz;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;M
Gwidon Wójcik;1962-06-01;Tarnów;Klub Parlamentarny Unii Wolności;46 Tarnów;;M
Karol Działoszyński;1956-07-13;Poznań;Klub Parlamentarny Unii Wolności;35 Poznań;;M
Krzysztof Kamiński;1957-03-17;Lublin;poseł niezrzeszony;45 Tarnobrzeg;;M
Krzysztof Budnik;1960-08-28;Wrocław;Klub Parlamentarny Unii Wolności;48 Wałbrzych;;M
Ludwik Turko;1944-02-17;Akmolińsk - Kazachstan;Klub Parlamentarny Unii Wolności;50 Wrocław;;M
Władysław Serafin;1950-07-24;Piaseczno;Klub Parlamentarny Polskiego Stronnictwa Ludowego;09 Częstochowa;;M
Jerzy Osiatyński;1941-11-02;Ryga;Klub Parlamentarny Unii Wolności;22 Krosno;;M
Andrzej Gołaś;1942-08-31;Warszawa;Koło Parlamentarne Porozumienie Prawicy - Solidarni w Wyborach;44 Szczecin;;M
Ryszard Faszyński;1960-10-20;Warszawa;Unia Pracy Klub Parlamentarny;25 Lublin;;M
Andrzej Wielowieyski;1927-12-16;Warszawa;Klub Parlamentarny Unii Wolności;01 Warszawa;;M
Waldemar Pawlak;1959-09-05;Pacyna;Klub Parlamentarny Polskiego Stronnictwa Ludowego;34 Płock;;M
Halina Licnerska;1952-06-30;Raciborowice;Unia Pracy Klub Parlamentarny;11 Gdańsk;;F
Mirosław Małachowski;1943-10-13;Łódź;Unia Pracy Klub Parlamentarny;27 Łódź;;M
Władysław Wrona;1940-07-09;Przysietnica;Klub Parlamentarny Polskiego Stronnictwa Ludowego;22 Krosno;;M
Danuta Polak;1945-01-01;Hoduciszki;Unia Pracy Klub Parlamentarny;09 Częstochowa;;F
Piotr Marciniak;1949-09-07;Łódź;Unia Pracy Klub Parlamentarny;27 Łódź;;M
Katarzyna Maria Piekarska;1967-09-23;Warszawa;poseł niezrzeszony;01 Warszawa;;F
Stanisław Paszczyk;1940-03-16;Pruszków;Sojusz Lewicy Demokratycznej Klub Parlamentarny;02 Warszawa;;M
Irena Lipowicz;1953-06-09;Gliwice;Klub Parlamentarny Unii Wolności;16 Katowice;;F
Kazimierz Iwaniec;1936-03-26;Rożdżałów, woj. chełmskie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;42 Słupsk;;M
Zdzisław Pisarek;1953-01-24;Tokary gm. Długołęka;Koło Parlamentarne Bezpartyjnego Bloku Wspierania Reform;50 Wrocław;;M
Tadeusz Mazowiecki;1927-04-18;Płock;Klub Parlamentarny Unii Wolności;35 Poznań;;M
Andrzej Szarawarski;1948-02-25;Czeladź;Sojusz Lewicy Demokratycznej Klub Parlamentarny;15 Sosnowiec;;M
Janusz Zemke;1949-02-24;Kowalewo Pomorskie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;06 Bydgoszcz;;M
Jan Mączewski;1943-01-31;Kalinowiec;Klub Parlamentarny Polskiego Stronnictwa Ludowego;08 Ciechanów;;M
Jerzy Zdrada;1936-11-26;Częstochowa;Klub Parlamentarny Unii Wolności;15 Sosnowiec;;M
Danuta Waniek;1946-10-26;Włocławek;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;F
Władysław Jasiński;1944-10-07;Srogów Dolny;Klub Parlamentarny Polskiego Stronnictwa Ludowego;22 Krosno;;M
Krzysztof Szymański;1954-10-22;Gdynia;Klub Parlamentarny Polskiego Stronnictwa Ludowego;34 Płock;;M
Ryszard Kalbarczyk;1945-08-15;Dęblin;Klub Parlamentarny Polskiego Stronnictwa Ludowego;25 Lublin;;M
Mieczysław Piecka;1931-01-17;Pruszków;Sojusz Lewicy Demokratycznej Klub Parlamentarny;04 Białystok;;M
Mirosław Czech;1962-12-16;Wałcz;Klub Parlamentarny Unii Wolności;20 Koszalin;;M
Sławomir Nowakowski;1942-07-31;Grodno;Nowa Demokracja - Koło Poselskie;01 Warszawa;;M
Stanisław Kowolik;1953-11-04;Piekary Śląskie;Koło Parlamentarne Bezpartyjnego Bloku Wspierania Reform;17 Gliwice;;M
Marian Żenkiewicz;1945-03-17;Toruń;Sojusz Lewicy Demokratycznej Klub Parlamentarny;47 Toruń;;M
Wojciech Lamentowicz;1946-06-07;Warszawa;poseł niezrzeszony;17 Gliwice;;M
Janina Kraus;1952-01-10;Katowice;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;17 Gliwice;;F
Wiesław Opęchowski;1949-08-23;Ostrołęka;Klub Parlamentarny Polskiego Stronnictwa Ludowego;31 Ostrołęka;;M
Anna Skowrońska-Łuczyńska;1942-01-30;Dębica;Klub Parlamentarny Unii Wolności;17 Gliwice;;F
Władysław Żabiński;1942-06-27;Olszyny woj. tarnowskie;Klub Parlamentarny Polskiego Stronnictwa Ludowego;46 Tarnów;;M
Franciszek Potulski;1943-06-17;Gdynia;Sojusz Lewicy Demokratycznej Klub Parlamentarny;11 Gdańsk;;M
Grażyna Kotowicz;1952-07-10;Łużna;Klub Parlamentarny Polskiego Stronnictwa Ludowego;28 Nowy Sącz;;F
Jerzy Kossakowski;1952-08-05;Chszczonki;Sojusz Lewicy Demokratycznej Klub Parlamentarny;15 Sosnowiec;;M
Stanisław Rogowski;1946-05-01;Wschowa;Unia Pracy Klub Parlamentarny;50 Wrocław;;M
Aleksander Andryszak;1955-03-14;Inowrocław;Sojusz Lewicy Demokratycznej Klub Parlamentarny;06 Bydgoszcz;;M
Józef Łochowski;1941-01-08;Zagórze;Klub Parlamentarny Polskiego Stronnictwa Ludowego;37 Radom;;M
Mieczysław Krajewski;1932-05-05;Mchowo;Sojusz Lewicy Demokratycznej Klub Parlamentarny;01 Warszawa;;M
Andrzej Śmietanko;1955-05-11;Kozłowo woj. olsztyńskie;Klub Parlamentarny Polskiego Stronnictwa Ludowego;43 Suwałki;;M
Tadeusz Madzia;1933-07-14;Wapiennica Bielsko-Biała;Klub Parlamentarny Polskiego Stronnictwa Ludowego;18 Kielce;;M
Jan Bury;1963-10-01;Przeworsk;Klub Parlamentarny Polskiego Stronnictwa Ludowego;38 Rzeszów;;M
Zygmunt Cybulski;1935-06-17;Milcz woj. pilskie;Sojusz Lewicy Demokratycznej Klub Parlamentarny;06 Bydgoszcz;;M
Tadeusz Jacek Zieliński;1966-06-01;Katowice;Klub Parlamentarny Unii Wolności;16 Katowice;;M
Henryk Paniec;1937-06-11;Ożarów k/Opatowa;Sojusz Lewicy Demokratycznej Klub Parlamentarny;18 Kielce;;M
Beata Świerczyńska;NA;NA;Unia Pracy Klub Parlamentarny;01 Warszawa;;F
Szczepan Skomra;1949-08-12;Wysoka;Sojusz Lewicy Demokratycznej Klub Parlamentarny;03 Biała Podlaska;;M
Maria Walczyńska-Rechmal;1946-08-20;Kluczbork;Koło Parlamentarne Polskiej Partii Socjalistycznej;12 Gorzów Wielkopolski;;F
Janusz Wojciechowski;1954-12-06;Rawa Mazowiecka;Klub Parlamentarny Polskiego Stronnictwa Ludowego;41 Skierniewice;;M
Andrzej Ostoja-Owsiany;1931-06-16;Warszawa;poseł niezrzeszony;27 Łódź;;M
Andrzej Wiśniewski;1953-06-08;Olkowice woj. radomskie;Klub Parlamentarny Polskiego Stronnictwa Ludowego;37 Radom;;M
Bogusław Kaczmarek;1957-09-23;Gdańsk;Unia Pracy Klub Parlamentarny;11 Gdańsk;;M
Władysław Szkop;1944-09-12;Równe;Sojusz Lewicy Demokratycznej Klub Parlamentarny;42 Słupsk;;M
Iwona Śledzińska-Katarasińska;1941-01-03;Komorniki;Klub Parlamentarny Unii Wolności;27 Łódź;;F
Waldemar Dobrowolski;1958-12-09;Łęczyca;Klub Parlamentarny Polskiego Stronnictwa Ludowego;34 Płock;;M
Marek Wielgus;1950-12-20;Warszawa;poseł niezrzeszony;02 Warszawa;;M
Jerzy Koralewski;1939-12-16;Ostrów Wielkopolski;Klub Parlamentarny Unii Wolności;14 Kalisz;;M
Andrzej Gaberle;1937-08-02;Rozalin;Klub Parlamentarny Unii Wolności;21 Kraków;;M
Tadeusz Matyjek;1935-06-01;Grójec;Sojusz Lewicy Demokratycznej Klub Parlamentarny;29 Olsztyn;;M
Seweryn Jurgielaniec;1938-06-16;Grodno;Sojusz Lewicy Demokratycznej Klub Parlamentarny;20 Koszalin;;M
Janusz Koza;1962-01-04;Kielce;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;18 Kielce;;M
Jacek Piechota;1959-04-28;Szczecin;Sojusz Lewicy Demokratycznej Klub Parlamentarny;44 Szczecin;;M
Jacek Kocjan;1955-05-12;Klucze;Sojusz Lewicy Demokratycznej Klub Parlamentarny;15 Sosnowiec;;M
Bronisław Geremek;1932-03-06;Warszawa;Klub Parlamentarny Unii Wolności;01 Warszawa;;M
Tadeusz Kowalczyk;1952-06-03;Krogulcza;Federacyjny Klub Parlamentarny na rzecz Akcji Wyborczej Solidarność;37 Radom;;M
