nm0599787;George Montgomery;25;1916;Last of the Duanes|Riders of the Purple Sage|Belle Starr's Daughter|Davy Crockett, Indian Scout|Cripple Creek|The Pathfinder|Fort Ti|Gun Belt|Jack McCall, Desperado|Battle of Rogue River|Masterson of Kansas|Robbers' Roost|Seminole Uprising|Canyon River|Black Patch|Last of the Badmen|Pawnee|Badman's Country|Man from God's Country|The Toughest Gun in Tombstone|King of the Wild Stallions|Django the Honorable Killer|Hostile Guns|Indian Uprising|Strangers at Sunrise|
nm0273546;Jaime Fernández;26;1927;Juramento de sangre|El último pistolero|El hijo de Gabino Barrera|La fuga de los Pérez|La ley de las pistolas|Una bala es mi testigo|El caballo Bayo|El asaltacaminos|El jinete negro|La muerte en el desfiladero|Northern Courier|El hijo del charro negro|Horizontes de sangre|El jinete enmascarado|El justiciero vengador|The Mask of Death|Que me maten en tus brazos|Alias El Alacrán|La trampa mortal|El Zorro vengador|Nido de águilas|Rutilo el forastero|Hombres de roca|El mexicano|Persecución y muerte de Benjamín Argumedo|Los chacales|
nm0398299;Al Hoxie;26;1901;Thunderbolt Jack|The Back Trail|Ace of Clubs|Battling Kid|Blue Streak O'Neil|Buried Gold|The Fighting Ranger|The Road Agent|Ranger's Oath|The Range Raiders|Rider of the Law|Pals of the West|Smoking Guns|Son of a Gun|The Texas Terror|Throwing Lead|Two Gun Murphy|Battling Burke|Battling Thru|Deadshot Casey|His Last Bullet|Outlaw's Paradise|Rip Roaring Logan|Roaring Guns|Fighting Cowboy|Outlawed|
nm0603096;Milburn Morante;26;1887;The Covered Trail|Range Buzzards|The Grey Devil|West of the Rainbow's End|The Freckled Rascal|Cyclone of the Saddle|Blazing Justice|Sundown Saunders|Feud of the Trail|Mystery Range|Outlaw Gold|West of Wyoming|Lawless Trails|The Little Buckaroo|Don X|The Fightin' Redhead|Shootin' Square|Hearts o' the Range|The Rip Snorter|West of El Dorado|Wizard of the Saddle|Defying the Law|Six Gun Mesa|The Little Savage|The Vagabond Cub|Up and at 'Em|
nm0001678;Roy Rogers;26;1911;Under Western Stars|Frontier Pony Express|The Border Legion|Young Buffalo Bill|Red River Valley|Man from Cheyenne|Sunset Serenade|San Fernando Valley|Song of Nevada|Bells of Rosarita|Don't Fence Me In|My Pal Trigger|Rainbow Over Texas|Under Nevada Skies|Bells of San Angelo|Eyes of Texas|Grand Canyon Trail|Down Dakota Way|The Far Frontier|Susanna Pass|Sunset in the West|Trigger, Jr.|In Old Amarillo|Spoilers of the Plains|Mackintosh and T.J.|Jeepers Creepers|
nm0013566;Luis Aguilar;26;1918;El muchacho alegre|La estampida|El comandante Furia|Aquí está Juan Colorado|Sota, caballo y rey|Yo maté a Rosita Alvírez|El fugitivo|Se la llevó el Remington|Tres hombres malos|Duelo en El Dorado|Soul of Steel|Cazadores de asesinos|Juan sin miedo|Los cinco halcones|Northern Courier|The Mask of Death|La trampa mortal|Vuelven los cinco halcones|El Zorro vengador|El halcón solitario|El tigre de Guanajuato: Leyenda de venganza|Duelo de pistoleros|Los gavilanes negros|Siete muertes para el texano|El ausente|Dos valientes|
nm0142914;Fernando Casanova;26;1925;The Sign of the Coyote|Four Bullets for Joe|El águila negra vs. los diablos de la pradera|La fiera|El águila negra en el tesoro de la muerte|El aguila negra en 'El vengador solitario'|El águila negra|El último pistolero|Camino de la horca|Ahí vienen los Argumedo|Enemigos|Forajidos en la mira|El diablo desaparece|La venganza del Diablo|El lobo blanco|Luciano Romero|Los Sánchez deben morir|Vuelven los Argumedo|Vuelven los cinco halcones|La frontera sin ley|Los hijos del condenado|Martín Romero El Rápido|Duelo de pistoleros|Los gavilanes negros|Los siete proscritos|Testigo silencioso|
nm0382141;Alfred Hewston;27;1882;Cyclone Buddy|Fightin' Odds|Lure of the West|Tearin' Loose|The Wyoming Wildcat|The Arizona Streak|Battling Kid|Blue Streak O'Neil|The Fighting Ranger|The Iron Rider|Out of the West|The Cowboy and the Outlaw|The Man from Nevada|Breezy Bill|Near the Rainbow's End|Shootin' Square|Flashing Steeds|The Range Raiders|Rider of the Law|Son of a Gun|A Texas Cowboy|Trail Dust|The Web of the Law|Jus' Travlin'|Outlaw's Paradise|Roaring Guns|Up and at 'Em|
nm0384420;Josephine Hill;28;1899;At the Point of a Gun|King's Creek Law|Coyote Fangs|Headin' Through|The Loser's End|The Perfect Alibi|Riding Double|Across the Deadline|The Blood Bond|Luck and Sand|The Shield of Silence|Win, Lose or Draw|The High Hand|The Man from Oklahoma|Without Orders|The Devil's Twin|Heroes of the Wild|The Apache Kid's Escape|West of Cheyenne|Wild West Whoopee|Lawless Trails|Lone Fighter|Don X|Flash o' Lightning|Huntin' Trouble|Two-Gun of the Tumbleweed|The Lone Horseman|Western Justice|
nm0569645;J.P. McGowan;28;1880;Whispering Smith|Medicine Bend|The Ruse of the Rattler|Duped|Moran of the Mounted|Arizona Nights|The Red Raiders|Arizona Days|The Black Ace|The Code of the Scarlet|The Law of the Mounted|Silent Trail|The Wilderness Patrol|'Neath Western Skies|Bad Men's Money|Headin' Westward|The Invaders|The Law of the Plains|An Oklahoma Cowboy|The Oklahoma Kid|The Phantom Rider|Pioneers of the West|Wyoming Tornado|Stampede|A Texas Cowboy|Lawless Valley|The Silent Code|Lightnin' Shot|
nm0314138;Neva Gerber;28;1891;Hell Bent|Three Mounted Men|A Fight for Love|The Santa Fe Trail|California in '49|Days of '49|Vic Dyson Pays|The Baited Trap|The Fighting Stallion|The Mystery Brand|The Range Riders|Riders of the West|A Yellow Streak|The Lone Patrol|In the West|Hell Hounds of the Plains|Fort Frayne|The Saddle King|Sagebrush Gospel|The Seventh Sheriff|Trouble Trail|Warrior Gap|West of the Law|Western Fate|The Whirlwind Ranger|Wolves of the Desert|The Phantom Pinto|Sheriff's Girl|
nm0369035;Dick Hatton;29;1888;Hellhounds of the West|Blood Test|Come on Cowboys!|My Pal|Range Justice|The Secret of Black Canyon|Action Craver|Speeding Hoofs|Western Courage|In the West|Four Hearts|Horse Sense|Ridin' Easy|The Rip Snorter|Roaring Bill Atwood|Saddle Jumpers|Sagebrush Gospel|The Seventh Sheriff|Temporary Sheriff|Trouble Trail|Two Fisted Justice|Western Fate|Where Romance Rides|The Whirlwind Ranger|Playing Double|He-Man's Country|Fearless Dick|The Golden Flame|Ridin' Thru|
nm0909040;Eddy Waller;29;1889;Konga, the Wild Stallion|Carolina Moon|The Son of Davy Crockett|The Wild Frontier|The Bold Frontiersman|Carson City Raiders|The Denver Kid|Desperadoes of Dodge City|Oklahoma Badlands|Renegades of Sonora|Bandit King of Texas|Frontier Investigator|Navajo Trail Raiders|Powder River Rustlers|The Wyoming Bandit|Frisco Tornado|Rustlers on Horseback|Salt Lake Raiders|Vigilante Hideout|Black Hills Ambush|Desperadoes' Outpost|Leadville Gunslinger|Thundering Caravans|Bandits of the West|El Paso Stampede|Marshal of Cedar Rock|Savage Frontier|Gunmen of Abilene|Covered Wagon Raid|
nm0001935;Noah Beery;29;1882;A Mormon Maid|In Mizzoura|Good Men and True|The Call of the Canyon|Dangerous Trails|To the Last Man|North of 36|Wanderer of the Wasteland|The Light of Western Stars|The Thundering Herd|The Vanishing American|Wild Horse Mesa|The Enchanted Hill|False Fathers|In Line of Duty|Riders of the Purple Sage|The Big Stampede|The Devil Horse|The Drifter|Cornered|The Thundering Herd|Panamint's Bad Man|Mexicali Rose|Pioneers of the West|The Tulsa Kid|A Missouri Outlaw|Outlaws of Pine Ridge|Carson City Cyclone|The Sagebrusher|
nm0601117;Dennis Moore;29;1908;Arizona Territory|The Dawn Rider|Valley of the Lawless|Across the Plains|Overland Mail|Law of the Wolf|The Lone Rider Fights Back|Below the Border|Border Roundup|Texas Justice|Overland Stagecoach|Texas Man Hunt|Arizona Trail|Black Market Rustlers|Bullets and Saddles|Cowboy Commandos|Land of Hunted Men|West of the Rio Grande|Frontier Feud|Frontier Agent|Haunted Trails|Gunslingers|Silver Raiders|West of Wyoming|Blazing Bullets|Blazing the Overland Trail|Perils of the Wilderness|Rainbow Over the Rockies|Springtime in Texas|
nm0168565;Bill Cody;29;1891;Cold Nerve|Dangerous Odds|The Fighting Smile|Love on the Rio Grande|Moccasins|Riders of Mystery|The Arizona Whirlwind|Gold from Weepah|The Price of Fear|The Wilderness Patrol|Under Texas Skies|Dugan of the Badlands|Land of Wanted Men|Oklahoma Jim|Ghost City|Law of the North|Texas Pioneers|Frontier Days|Border Guns|Lawless Border|Six Gun Justice|The Texas Rambler|The Vanishing Riders|Blazing Justice|Outlaws of the Range|The Border Menace|Western Racketeers|The Reckless Buckaroo|Born to Battle|
nm0865178;Harry Todd;29;1863;Shootin' Mad|Bells of San Juan|Three Jumps Ahead|Ride for Your Life|Daring Days|The Desert Demon|The Outlaw's Daughter|Two-Fisted Jones|The Buckaroo Kid|Coming an' Going|Rawhide|Under Western Skies|A One Man Game|The Ridin' Rowdy|White Pebbles|The Flyin' Cowboy|In Old Cheyenne|One Man Law|Trouble Busters|The Interferin' Gent|The Obligin' Buckaroo|Quicker'n Lightnin'|Roarin' Broncs|The Saddle Cyclone|Skedaddle Gold|Treasure Canyon|Humanity|Horseshoe Luck|Full Speed|
nm0057983;Don 'Red' Barry;29;1912;Frontier Vengeance|Wyoming Outlaw|The Tulsa Kid|The Apache Kid|Death Valley Outlaws|Desert Bandit|Kansas Cyclone|The Phantom Cowboy|A Missouri Outlaw|Outlaws of Pine Ridge|The Sundown Kid|Black Hills Express|Canyon City|Carson City Cyclone|Days of Old Cheyenne|The Man from the Rio Grande|California Joe|Outlaws of Santa Fe|The Dalton Gang|Red Desert|Border Rangers|Gunfire|I Shot Billy the Kid|Train to Tombstone|Jesse James' Women|Convict Stage|Fort Courageous|Buffalo Gun|War Party|
nm0761100;Fernando Sancho;30;1916;Three Ruthless Ones|The Sign of the Coyote|Hour of Death|Shoot to Kill|Five Thousand Dollars on One Ace|Gunmen of Rio Grande|A Pistol for Ringo|7 pistole per i MacGregor|Man from Nowhere|Doc, Hands of Steel|Man from Canyon City|One Hundred Thousand Dollars for Ringo|Seven Dollars to Kill|The Tough One|Taste of Killing|Dynamite Jim|Dakota Joe|Wrath of God|Requiem for a Gringo|If One Is Born a Swine|Twenty Thousand Dollars for Seven|Dig Your Grave Friend... Sabata's Coming|Stagecoach of the Condemned|And the Crows Will Dig Your Grave|Watch Out Gringo! Sabata Will Return|You Are a Traitor and I'll Kill You!|Il mio nome è Scopone e faccio sempre cappotto|Man with the Golden Winchester|Where the Bullets Fly|Sangue chiama sangue|
nm0512796;Thomas G. Lingham;30;1874;Whispering Smith|A Lass of the Lumberlands|Ruth of the Rockies|Wolf Tracks|The Fire Eater|The Crow's Nest|The Desert's Crucible|Eyes of the Forest|The Lightning Rider|Wanted by the Law|Western Luck|Across the Deadline|Don Dare Devil|Riders of Mystery|The Border Sheriff|Sky High Corral|The Bandit's Son|The Desert Pirate|Splitting the Breeze|Man in the Rough|Trail of Courage|The Amazing Vagabond|The Cowboy and the Outlaw|The Freckled Rascal|The Invaders|The Hunted Men|The Oklahoma Sheriff|Orphan of the Sage|Riders of the Law|The Bantam Cowboy|
nm1259779;Black Jack;30;\N;The Wild Frontier|The Bold Frontiersman|Carson City Raiders|The Denver Kid|Desperadoes of Dodge City|Oklahoma Badlands|Renegades of Sonora|Bandit King of Texas|Frontier Investigator|Navajo Trail Raiders|Powder River Rustlers|The Wyoming Bandit|Frisco Tornado|Rustlers on Horseback|Salt Lake Raiders|Vigilante Hideout|Desert of Lost Men|Fort Dodge Stampede|Rough Riders of Durango|Wells Fargo Gunmaster|Black Hills Ambush|Captive of Billy the Kid|Desperadoes' Outpost|Leadville Gunslinger|Thundering Caravans|Bandits of the West|El Paso Stampede|Marshal of Cedar Rock|Savage Frontier|Gunmen of Abilene|
nm0515292;Robert Livingston;30;1904;Ghost-Town Gold|Gunsmoke Ranch|Wild Horse Rodeo|Call the Mesquiteers|Heroes of the Hills|Outlaws of Sonora|Riders of the Black Hills|Cowboys from Texas|The Kansas Terrors|Covered Wagon Days|Lone Star Raiders|Oklahoma Renegades|Pioneers of the West|Rocky Mountain Rangers|The Trail Blazers|Under Texas Skies|Gangs of Sonora|Pals of the Pecos|Prairie Pioneers|Saddlemates|Overland Stagecoach|Death Rides the Plains|Raiders of Red Gap|Wild Horse Rustlers|Beneath Western Skies|Pride of the Plains|Grand Canyon Trail|Law of the Badlands|Mule Train|Saddle Legion|
nm0666538;Bill Patton;30;1894;Bare-Fisted Gallagher|The Toll Gate|Cyclone Jones|Smoking Trails|Bulldog Courage|Fightin' Odds|Beyond the Trail|Under Fire|The Freckled Rascal|The White Outlaw|Arizona Trails|Desert Mesa|Fangs of Fate|Battling Buckaroo|Flashing Steeds|Fort Frayne|Outlawed|Paths of Flame|The Last Chance|Tracks|Western Trails|Ace of the Law|The Desert Secret|Battlin' Buckaroo|A Game Fighter|The Last Man|Lucky Spurs|The Vagabond Cub|Fightin' Thru|Fast and Furious|
nm0013487;Antonio Aguilar;31;1919;La ley de la sierra|My Son, the Hero|Alma llanera|The Undefeated|Astucia|Pueblo quieto|Los santos reyes|El hijo de Gabino Barrera|Benjamín Argumedo el rebelde|La barranca de la muerte|Ahí vienen los Argumedo|El rayo justiciero|El caballo Bayo|Cazadores de asesinos|La cama de piedra|La marca del cuervo|Yo... el aventurero|La emboscada mortal|El jinete enmascarado|El justiciero vengador|Que me maten en tus brazos|Vuelven los Argumedo|Vuelve el Norteño|El padre Diablo|El rifle implacable|Juan Colorado|Volver, volver, volver|El rey|La captura de Gabino Barrera|Valente Quintero|Persecución y muerte de Benjamín Argumedo|
nm0930711;Guinn 'Big Boy' Williams;31;1899;The Vengeance Trail|Western Firebrands|Across the Border|Blaze Away|The Cowboy King|Rounding Up the Law|The Trail of Hate|$1,000 Reward|Cyclone Jones|End of the Rope|Riders at Night|The Avenger|The Eagle's Claw|The Big Stunt|Fangs of Wolfheart|Red Blood and Blue|Riders of the Sand Storm|Whistling Jim|Wolfheart's Revenge|Thunder Over Texas|Big Boy Rides Again|Danger Trails|The Law of 45's|End of the Trail|Bad Lands|Nevada|Cowboy Blues|King of the Wild Horses|Hoedown|Rocky Mountain|Rose of the Desert|
nm0740480;Buddy Roosevelt;31;1898;Battling Buddy|Biff Bang Buddy|Cyclone Buddy|Rip Roarin' Roberts|Rough Ridin'|Action Galore|Fast Fightin'|The Galloping Jinx|Gold and Grit|Reckless Courage|Thundering Through|The Bandit Buster|The Dangerous Dub|Easy Going|The Ramblin' Galoot|The Twin Triggers|Code of the Cow Country|The Fightin' Comeback|Ride 'em High|Painted Trail|Trail Riders|Circle Canyon|Lightning Range|Smoking Guns|Tangled Herds|Trailin' Back|Walloping Wallace|Hoodoo Ranch|The Ridin' Kid|Lightnin' Shot|Valley of Badmen|
nm0294058;Charles K. French;32;1860;The Bargain|The Aryan|The Deserter|The Tiger Man|The Sheriff's Son|Six Feet Four|The Speed Maniac|Desert Love|Square Shooter|The Terror|Hands Off!|The Bear Cat|West of Chicago|The Yosemite Trail|Man's Size|Mile-a-Minute Romeo|The Ramblin' Kid|The Texas Trail|War Paint|Good As Gold|The Meddlin' Stranger|Ride 'em High|Flyin' Buckaroo|Riding for Fame|King of the Rodeo|War of the Range|Big Boy Rides Again|No Man's Range|Tracy Rides|Trail of Terror|Western Courage|Last of the Warrens|
nm0855579;Max Terhune;32;1891;Ghost-Town Gold|Gunsmoke Ranch|The Trigger Trio|Wild Horse Rodeo|Call the Mesquiteers|Heroes of the Hills|Outlaws of Sonora|Overland Stage Raiders|Red River Range|Riders of the Black Hills|The Night Riders|Three Texas Steers|West of Pinto Basin|The Kid's Last Ride|Trail of the Silver Spurs|Wrangler's Roost|Boot Hill Bandits|Saddle Mountain Roundup|Texas to Bataan|Black Market Rustlers|Bullets and Saddles|Cowboy Commandos|Land of Hunted Men|Sheriff of Sundown|Gunning for Justice|Hidden Danger|Law of the West|The Sheriff of Medicine Bow|Western Renegades|Trails End|West of El Dorado|Range Justice|
nm0460906;Fuzzy Knight;32;1901;The Last Round-Up|Wildcat Trooper|Courage of the West|The Oregon Trail|Bad Man from Red Butte|Law and Order|Oklahoma Frontier|Pony Post|Ragtime Cowboy Joe|Arizona Cyclone|Boss of Bullion City|Man from Montana|Rawhide Rangers|Arizona Trail|Cheyenne Roundup|Tenting Tonight on the Old Camp Ground|Renegades of the Rio Grande|Colorado Ranger|Fast on the Draw|Hostile Country|Marshal of Heldorado|West of the Brazos|Canyon Raiders|Lawless Cowboys|Nevada Badmen|Stage to Blue River|Fargo|The Gunman|Night Raiders|Topeka|Stagecoach Driver|Code of the Lawless|
nm0010134;Art Acord;32;1890;The Moon Riders|The White Horseman|Winners of the West|In the Days of Buffalo Bill|The Oregon Trail|Fighting for Justice|Looped for Life|The Call of Courage|The Circus Cyclone|Three in Exile|Lazy Lightning|The Man from the West|The Riding Rascal|Rustlers' Ranch|The Silent Guardian|Sky High Corral|The Terror|Western Pluck|Hard Fists|Loco Luck|Spurs and Saddles|The Western Rover|His Last Battle|Two-Gun O'Brien|The Arizona Kid|Bullets and Justice|Fighters of the Saddle|An Oklahoma Cowboy|The White Outlaw|Wyoming Tornado|Flashing Spurs|Texas Battler|
nm0392529;Tim Holt;32;1919;The Renegade Ranger|Dude Cowboy|Six-Gun Gold|The Avenging Rider|Red River Robin Hood|Under the Tonto Rim|The Arizona Ranger|Gun Smugglers|Guns of Hate|Indian Agent|The Treasure of the Sierra Madre|Western Heritage|Brothers in the Saddle|Masked Raiders|Rustlers|Stagecoach Kid|Border Treasure|Dynamite Pass|Law of the Badlands|Rider from Tucson|Riders of the Range|Storm Over Wyoming|Gunplay|Hot Lead|Overland Telegraph|Pistol Harvest|Saddle Legion|Desert Passage|Road Agent|Target|Trail Guide|Wild Horse Mesa|
nm0724586;Jack Richardson;33;1870;Immediate Lee|Land o' Lizards|Golden Rule Kate|Desert Law|The End of the Game|The Toll Gate|The Crimson Clue|Border Women|The Cowboy and the Flapper|Coyote Fangs|Crashin' Through|Down by the Rio Grande|Fighting for Justice|Looped for Life|That Wild West|Tiger Thompson|Cold Fury|Walloping Kid|The Winking Idol|The Sonora Kid|Across the Plains|Trigger Tricks|Land of Wanted Men|One Shot Ross|Girl from the West|Dangerous Love|Ridin' Wild|Sagebrush Lady|Ashes of Hope|The Texas Bearcat|Where Romance Rides|The Man Above the Law|Fighting Back|
nm0723423;Frank Rice;33;1892;A Man from Nowhere|The Ghost City|The Red Warning|The Galloping Ace|Wanted by the Law|The Call of Courage|Moccasins|Riders of Mystery|Spook Ranch|Two-Fisted Jones|The Boy Rider|Tom's Gang|Headin' for Danger|The Pinto Kid|The Overland Telegraph|Border Law|The Conquering Horde|Mounted Fury|Shotgun Pass|Phantom Thunderbolt|The Fiddlin' Buckaroo|The Fighting Ranger|The Trail Drive|Wheels of Destiny|The Ivory-Handled Gun|The Forbidden Trail|Orphan of the Sage|Rough Ridin' Red|The Slingshot Kid|Young Whirlwind|Riders of the Law|The Vagabond Cub|The Bantam Cowboy|
nm0540575;Leo D. Maloney;33;1888;Whispering Smith|A Lass of the Lumberlands|Ghost City|No Man's Woman|Nine Points of the Law|King's Creek Law|Headin' Through|The Loser's End|The Perfect Alibi|Riding Double|Across the Deadline|The Blood Bond|Luck and Sand|The Shield of Silence|Win, Lose or Draw|The High Hand|The Outlaw Express|Without Orders|Border Blackbirds|The Devil's Twin|The Long Loop on the Pecos|The Man from Hard Pan|The Apache Raider|The Vanishing West|Overland Bound|Don Desperado|Flash o' Lightning|Huntin' Trouble|The Rum Runners|Two-Gun of the Tumbleweed|The Western Musketeer|The Wolverine|The Arizona Cat Claw|
nm0059104;Buzz Barton;34;1913;The Eagle's Claw|West of the Rainbow's End|The Boy Rider|Splitting the Breeze|The Pinto Kid|The Freckled Rascal|Canyon Hawks|Flying Lariats|The Mystery Trooper|Riders of the Cactus|Wild West Whoopee|Human Targets|Tangled Fortunes|Fighting Pioneers|Gunfire|Feud of the West|The Riding Avenger|Saddle Aces|Rolling Caravans|The Little Buckaroo|The Fightin' Redhead|Romance Rides the Range|Orphan of the Sage|Rough Ridin' Red|The Slingshot Kid|The Thunderbolt Strikes|Thunderbolt's Tracks|Wizard of the Saddle|Young Whirlwind|The Reckless Buckaroo|The Laffin' Fool|The Little Savage|The Vagabond Cub|The Bantam Cowboy|
nm0122470;Smiley Burnette;34;1911;Tumbling Tumbleweeds|The Border Patrolman|Comin' 'Round the Mountain|Guns and Guitars|The Old Corral|Ride, Ranger, Ride|The Singing Vagabond|Boots and Saddles|The Old Barn Dance|Public Cowboy No. 1|Springtime in the Rockies|Yodelin' Kid from Pine Ridge|Prairie Moon|Under Western Stars|Mexicali Rose|Mountain Rhythm|Carolina Moon|Gaucho Serenade|Rancho Grande|Back in the Saddle|The Singing Hill|Sunset in Wyoming|Cowboy Serenade|Beyond the Last Frontier|Raiders of Sunset Pass|Beneath Western Skies|Pride of the Plains|Across the Badlands|Outcasts of Black Mesa|Raiders of Tomahawk Creek|Texas Dynamo|Fort Savage Raiders|Snake River Desperadoes|Junction City|
nm0454559;Charles King;34;1895;Beyond the Law|The Two Gun Man|Outlaw Justice|The Pocatello Kid|Crashin' Broadway|Young Blood|Trail of Terror|Brand of the Outlaws|Last of the Warrens|The Law Rides|The Red Rope|Ridin' the Lone Trail|Gun Packer|Songs and Bullets|Frontiers of '49|Lone Star Pioneers|Oklahoma Frontier|Billy the Kid Wanted|Billy the Kid's Fighting Pals|Border Roundup|Devil Riders|Raiders of Red Gap|Rustlers' Hideout|Thundering Gun Slingers|Border Badmen|Flaming Bullets|His Brother's Ghost|Shadows of Death|Three in the Saddle|Ambush Trail|Outlaws of the Plains|Prairie Badmen|Thunder Town|Hearts of the West|
nm0167760;Edmund Cobb;34;1892;Out of the Depths|At Devil's Gorge|Playing It Wild|California in '49|Cupid's Rustler|Days of '49|Range Blood|The Burning Trail|Fighting with Buffalo Bill|The Man from Oklahoma|The Terror|Fangs of Destiny|The Four-Footed Ranger|The Indians Are Coming|Human Targets|Tangled Fortunes|Deadwood Pass|Rustler's Paradise|Tracy Rides|Law Men|The El Paso Kid|The Law Rustlers|Battling Bates|Sting of the Scorpion|Custer of Big Horn|The Cheyenne Tornado|Racketeer Round-up|Riders of the Range|A Rodeo Mixup|Western Yesterdays|Young Whirlwind|A Final Reckoning|Western Feuds|Clicking Hoofs|
nm0829795;Roy Stewart;35;1883;Mixed Blood|Bond of Fear|Follow the Girl|The Devil Dodger|The Westerners|Riders of the Dawn|The U.P. Trail|Back to Yellow Jacket|One Eighth Apache|The Sagebrush Trail|The Love Brand|Pure Grit|Sundown|Kit Carson Over the Great Divide|The Lady from Hell|Rough Romance|Come On, Tarzan|The Boss of the Lazy Y|Cactus Crandall|Faith Endurin'|Keith of the Border|The Law's Outlaw|The Learnin' of Jim Benton|The Medicine Man|One Shot Ross|The Silent Rider|The Fly God|Paying His Debt|Untamed|Wolves of the Border|Custer of Big Horn|The Lone Hand|The Sagebrusher|The Reclamation|Cross Country Run|
nm0272360;Al Ferguson;35;1888;The Vengeance Trail|Boomerang Justice|Smiling Jim|The Range Patrol|The Baited Trap|The Fighting Stallion|Fangs of Destiny|The Mystery Brand|The Range Riders|Western Courage|The Avenging Rider|Headin' for Danger|Terror Mountain|Grit Wins|Hoofbeats of Vengeance|The Law of the Plains|The Man from Nevada|Rainbow Range|The Smiling Terror|The Lightning Express|Near the Rainbow's End|The Mystery Trooper|The Laramie Kid|Roamin' Wild|Hell Hounds of the Plains|The Little Buckaroo|The Fighting Romeo|The Saddle King|West of the Law|Wolves of the Desert|The Laffin' Fool|Sheriff's Girl|The Vagabond Cub|Driftwood|The Man from Broadway|
nm0185568;Buster Crabbe;35;1908;The Thundering Herd|Arizona Mahoney|Forlorn River|Billy the Kid Wanted|Billy the Kid's Round-Up|Law and Order|The Mysterious Rider|Sheriff of Sage Valley|Blazing Frontier|Devil Riders|Fugitive of the Plains|The Kid Rides Again|The Renegade|Western Cyclone|The Drifter|Oath of Vengeance|Rustlers' Hideout|Thundering Gun Slingers|Valley of Vengeance|Border Badmen|Fighting Bill Carson|His Brother's Ghost|Lightning Raiders|Prairie Rustlers|Shadows of Death|Stagecoach Outlaws|Ghost of Hidden Valley|Outlaws of the Plains|Overland Riders|Prairie Badmen|Terrors on Horseback|Gun Brothers|The Lawless Eighties|Badman's Country|Arizona Raiders|
nm0576055;Lew Meehan;35;1890;Crossing Trails|Blue Blazes|Daring Danger|Coyote Fangs|The Eagle's Claw|Ridgeway of Montana|Travelin' Fast|Desperate Odds|Thundering Through|Buried Gold|Fighting Luck|The Man from Oklahoma|The Road Agent|Bad Men's Money|The White Outlaw|The Hunted Men|South of Sonora|Trails of Danger|The Pocatello Kid|Desert Mesa|White Thunder|The Empty Saddle|Hair-Trigger Baxter|Back Fire|Two-Gun of the Tumbleweed|Walloping Wallace|Ace of the Law|The Desert Secret|Jus' Travlin'|Double-Fisted|Code of the Range|Cactus Trails|The Iron Fist|Full Speed|The Golden Trail|
nm0000068;Randolph Scott;35;1898;Sunset Pass|The Last Round-Up|The Thundering Herd|The Texans|Frontier Marshal|Belle Starr|Western Union|The Spoilers|Badman's Territory|Gunfighters|Trail Street|Albuquerque|Coroner Creek|Return of the Bad Men|The Doolins of Oklahoma|Fighting Man of the Plains|The Cariboo Trail|Colt .45|The Nevadan|Fort Worth|Santa Fe|Carson City|The Man Behind the Gun|The Stranger Wore a Gun|Riding Shotgun|A Lawless Street|Tall Man Riding|7 Men from Now|7th Cavalry|Decision at Sundown|Shoot-Out at Medicine Bend|Buchanan Rides Alone|Ride Lonesome|Comanche Station|Ride the High Country|
nm0529036;Cliff Lyons;36;1901;Wild Horse Canyon|Battling Kid|Blue Streak O'Neil|Buried Gold|The Fighting Ranger|Speeding Hoofs|The Law of the Mounted|The Arizona Kid|Bullets and Justice|The Cowboy and the Outlaw|Headin' Westward|The Law of the Plains|An Oklahoma Cowboy|West of the Rockies|Call of the Desert|Covered Wagon Trails|Red Gold|Desert Greed|Hell Hounds of the Plains|The Oklahoma Sheriff|The Range Raiders|Rider of the Law|Crusaders of the West|The Saddle King|Son of a Gun|A Texas Cowboy|West of the Law|Outlaw's Paradise|Roaring Guns|Flashing Hoofs|The Phantom Pinto|The Iron Fist|The Riddle Trail|The Sheriff's Lash|The Galloping Lover|Master of the Range|
nm0370797;Russell Hayden;36;1912;Hills of Old Wyoming|Hopalong Rides Again|North of the Rio Grande|Rustlers' Valley|Bar 20 Justice|The Frontiersmen|In Old Mexico|Partners of the Plains|Pride of the West|Sunset Trail|Law of the Pampas|Range War|Silver on the Sage|Santa Fe Marshal|The Showdown|Three Men from Texas|Border Vigilantes|Doomed Caravan|In Old Colorado|Pirates on Horseback|Riders of the Badlands|Wide Open Town|The Lone Prairie|Silver City Raiders|Rolling Home|Sons of Adventure|Apache Chief|Colorado Ranger|Fast on the Draw|Hostile Country|Marshal of Heldorado|West of the Brazos|Texans Never Cry|Riders of the Northwest Mounted|Trail of the Mounties|Wyoming Hurricane|
nm0366586;William S. Hart;36;1864;The Bargain|The Disciple|The Aryan|The Dawn Maker|The Devil's Double|The Patriot|The Primal Lure|Truthful Tulliver|The Cold Deck|The Desert Man|The Gun Fighter|The Narrow Trail|The Silent Man|The Square Deal Man|Wolf Lowry|'Blue Blazes' Rawden|The Border Wireless|Riddle Gawne|Selfish Yates|The Tiger Man|Wolves of the Rail|Breed of Men|Square Deal Sanderson|Wagon Tracks|Sand|The Testing Block|The Toll Gate|O'Malley of the Mounted|Three Word Brand|White Oak|Travelin' on|Singer Jim McKee|Wild Bill Hickok|Tumbleweeds|Staking His Life|The Lion of the Hills|
