tt0031640	movie	Mexicali Rose	Mexicali Rose	0	1939	\N	59	Western
tt0031674	movie	Mountain Rhythm	Mountain Rhythm	0	1939	\N	61	Western
tt0031718	movie	New Frontier	New Frontier	0	1939	\N	57	Western
tt0031722	movie	The Night Riders	The Night Riders	0	1939	\N	56	History,Western
tt0031764	movie	The Oregon Trail	The Oregon Trail	0	1939	\N	320	Action,Adventure,Western
tt0031769	movie	Outlaws' Paradise	Outlaws' Paradise	0	1939	\N	62	Western
tt0031772	movie	Overland Mail	Overland Mail	0	1939	\N	51	Western
tt0031773	movie	Overland with Kit Carson	Overland with Kit Carson	0	1939	\N	300	Western
tt0031776	movie	The Pal from Texas	The Pal from Texas	0	1939	\N	56	Western
tt0031833	movie	Racketeers of the Range	Racketeers of the Range	0	1939	\N	62	Western
tt0031838	movie	Range War	Range War	0	1939	\N	65	Western
tt0031852	movie	The Return of the Cisco Kid	The Return of the Cisco Kid	0	1939	\N	70	Western
tt0031859	movie	Riders of Black River	Riders of Black River	0	1939	\N	59	Western
tt0031861	movie	Riders of the Sage	Riders of the Sage	0	1939	\N	57	Western
tt0031864	movie	Rio Grande	Rio Grande	0	1938	\N	58	Western
tt0031870	movie	Roll Wagons Roll	Roll Wagons Roll	0	1940	\N	56	Western
tt0031871	movie	Rollin' Westward	Rollin' Westward	0	1939	\N	55	Western
tt0031876	movie	Blood Red Rose	Angélica	0	1939	\N	95	Action,Adventure,Western
tt0031925	movie	Silver on the Sage	Silver on the Sage	0	1939	\N	68	Action,Adventure,Western
tt0031929	movie	Six-Gun Rhythm	Six-Gun Rhythm	0	1939	\N	57	Western
tt0031940	movie	Smoky Trails	Smoky Trails	0	1939	\N	57	Western
tt0031971	movie	Stagecoach	Stagecoach	0	1939	\N	96	Adventure,Drama,Western
tt0031993	movie	Sundown on the Prairie	Sundown on the Prairie	0	1939	\N	58	Western
tt0032006	movie	Taming of the West	Taming of the West	0	1939	\N	55	Action,Adventure,Western
tt0032013	movie	Texas Stampede	Texas Stampede	0	1939	\N	57	Western
tt0032014	movie	Texas Wildcats	Texas Wildcats	0	1939	\N	57	Action,Adventure,Western
tt0032032	movie	Three Texas Steers	Three Texas Steers	0	1939	\N	56	Action,Western
tt0032035	movie	The Thundering West	The Thundering West	0	1939	\N	57	Western
tt0032037	movie	Timber Stampede	Timber Stampede	0	1939	\N	59	Western
tt0032055	movie	Trigger Fingers	Trigger Fingers	0	1939	\N	54	Western
tt0032056	movie	Trigger Smith	Trigger Smith	0	1939	\N	59	Western
tt0032060	movie	Trouble in Sundown	Trouble in Sundown	0	1939	\N	60	Western
tt0032068	movie	Two Gun Troubador	Two Gun Troubador	0	1939	\N	58	Western
tt0032080	movie	Union Pacific	Union Pacific	0	1939	\N	135	Drama,Western
tt0032111	movie	Wasser für Canitoga	Wasser für Canitoga	0	1939	\N	119	Adventure,Drama,Western
tt0032112	movie	Water Rustlers	Water Rustlers	0	1939	\N	54	Action,Adventure,Western
tt0032120	movie	Western Caravans	Western Caravans	0	1939	\N	58	Western
tt0032129	movie	Wild Horse Canyon	Wild Horse Canyon	0	1938	\N	57	Western
tt0032146	movie	Wyoming Outlaw	Wyoming Outlaw	0	1939	\N	56	Action,Adventure,Western
tt0032164	movie	Zorro's Fighting Legion	Zorro's Fighting Legion	0	1939	\N	212	Action,Western
tt0032178	movie	20 Mule Team	20 Mule Team	0	1940	\N	84	Western
tt0032221	movie	Arizona	Arizona	0	1940	\N	125	Western
tt0032222	movie	Arizona Frontier	Arizona Frontier	0	1940	\N	60	Western
tt0032223	movie	Arizona Gang Busters	Arizona Gang Busters	0	1940	\N	60	Western
tt0032232	movie	Bad Man from Red Butte	Bad Man from Red Butte	0	1940	\N	58	Western
tt0032274	movie	The Border Legion	The Border Legion	0	1940	\N	58	Western
tt0032293	movie	Bullets for Rustlers	Bullets for Rustlers	0	1940	\N	58	Crime,Western
tt0032311	movie	Carolina Moon	Carolina Moon	0	1940	\N	65	Western
tt0032327	movie	El charro Negro	El charro Negro	0	1940	\N	70	Adventure,Drama,Western
tt0032330	movie	Cherokee Strip	Cherokee Strip	0	1940	\N	86	Western
tt0032362	movie	Covered Wagon Days	Covered Wagon Days	0	1940	\N	56	Western
tt0032423	movie	The Durango Kid	The Durango Kid	0	1940	\N	61	Western
tt0032497	movie	Frontier Crusader	Frontier Crusader	0	1940	\N	62	Western
tt0032513	movie	Gaucho Serenade	Gaucho Serenade	0	1940	\N	66	Western
tt0032514	movie	The Gay Caballero	The Gay Caballero	0	1940	\N	58	Western
tt0032563	movie	Gun Code	Gun Code	0	1940	\N	54	Western
tt0032590	movie	Hi-Yo Silver	Hi-Yo Silver	0	1940	\N	69	Western
tt0032694	movie	Law and Order	Law and Order	0	1940	\N	57	Western
tt0032707	movie	Lightning Strikes West	Lightning Strikes West	0	1940	\N	55	Western
tt0032724	movie	Lone Star Raiders	Lone Star Raiders	0	1940	\N	57	Western
tt0032732	movie	Lucky Cisco Kid	Lucky Cisco Kid	0	1940	\N	67	Western
tt0032858	movie	Oklahoma Frontier	Oklahoma Frontier	0	1939	\N	59	Western
tt0032859	movie	Oklahoma Renegades	Oklahoma Renegades	0	1940	\N	57	Drama,Western
tt0032911	movie	Pinto Canyon	Pinto Canyon	0	1940	\N	55	Western
tt0032912	movie	Pioneer Days	Pioneer Days	0	1940	\N	54	Western
tt0032914	movie	Pioneers of the West	Pioneers of the West	0	1940	\N	56	Western
tt0032923	movie	Pony Post	Pony Post	0	1940	\N	59	Western
tt0032939	movie	Prairie Law	Prairie Law	0	1940	\N	59	Western
tt0032959	movie	Queen of the Yukon	Queen of the Yukon	0	1940	\N	73	Adventure,Western
tt0032965	movie	Ragtime Cowboy Joe	Ragtime Cowboy Joe	0	1940	\N	68	Western
tt0032966	movie	Rainbow Over the Range	Rainbow Over the Range	0	1940	\N	60	Western
tt0032970	movie	Rancho Grande	Rancho Grande	0	1940	\N	68	Western
tt0032983	movie	The Return of Frank James	The Return of Frank James	0	1940	\N	92	Crime,History,Western
tt0032984	movie	The Return of Wild Bill	The Return of Wild Bill	0	1940	\N	60	Western
tt0032985	movie	Rhythm of the Rio Grande	Rhythm of the Rio Grande	0	1940	\N	53	Western
tt0032988	movie	Riders from Nowhere	Riders from Nowhere	0	1940	\N	47	Western
tt0032989	movie	Riders of Black Mountain	Riders of Black Mountain	0	1940	\N	57	Action,Western
tt0032996	movie	Rocky Mountain Rangers	Rocky Mountain Rangers	0	1940	\N	58	Western
tt0033010	movie	The Sagebrush Family Trails West	The Sagebrush Family Trails West	0	1940	\N	59	Western
tt0033020	movie	Santa Fe Marshal	Santa Fe Marshal	0	1940	\N	68	Western
tt0033047	movie	The Showdown	The Showdown	0	1940	\N	65	Western
tt0033098	movie	Stage to Chino	Stage to Chino	0	1940	\N	59	Western
tt0033104	movie	Straight Shooter	Straight Shooter	0	1939	\N	54	Western
tt0033132	movie	Take Me Back to Oklahoma	Take Me Back to Oklahoma	0	1940	\N	57	Western
tt0033140	movie	Texas Rangers Ride Again	Texas Rangers Ride Again	0	1940	\N	68	Western
tt0033141	movie	Texas Renegades	Texas Renegades	0	1940	\N	59	Western
tt0033142	movie	Texas Stagecoach	Texas Stagecoach	0	1940	\N	60	Western
tt0033160	movie	Three Men from Texas	Three Men from Texas	0	1940	\N	76	Western
tt0033163	movie	Thundering Frontier	Thundering Frontier	0	1940	\N	57	Western
tt0033179	movie	The Trail Blazers	The Trail Blazers	0	1940	\N	58	Western
tt0033189	movie	The Tulsa Kid	The Tulsa Kid	0	1940	\N	57	Action,Adventure,Western
tt0033204	movie	Under Texas Skies	Under Texas Skies	0	1940	\N	57	Western
tt0033227	movie	Viva Cisco Kid	Viva Cisco Kid	0	1940	\N	65	Western
tt0033251	movie	West of Pinto Basin	West of Pinto Basin	0	1940	\N	60	Western
tt0033261	movie	Wild Horse Range	Wild Horse Range	0	1940	\N	58	Western
tt0033262	movie	Wild Horse Valley	Wild Horse Valley	0	1940	\N	55	Western
tt0033269	movie	Winners of the West	Winners of the West	0	1940	\N	247	Western
tt0033287	movie	Young Buffalo Bill	Young Buffalo Bill	0	1940	\N	59	Western
tt0033347	movie	The Apache Kid	The Apache Kid	0	1941	\N	56	Action,Drama,Western
tt0033352	movie	Arizona Cyclone	Arizona Cyclone	0	1941	\N	59	Western
tt0033366	movie	Back in the Saddle	Back in the Saddle	0	1941	\N	73	Western
tt0033383	movie	Belle Starr	Belle Starr	0	1941	\N	87	Western
tt0033391	movie	Billy the Kid Wanted	Billy the Kid Wanted	0	1941	\N	63	Western
tt0033392	movie	Billy the Kid in Santa Fe	Billy the Kid in Santa Fe	0	1941	\N	61	Western
tt0033393	movie	Billy the Kid's Fighting Pals	Billy the Kid's Fighting Pals	0	1941	\N	59	Action,Adventure,Western
tt0033395	movie	Billy the Kid's Round-Up	Billy the Kid's Round-Up	0	1941	\N	60	Western
tt0033425	movie	Border Vigilantes	Border Vigilantes	0	1941	\N	63	Action,Adventure,Western
tt0033427	movie	Boss of Bullion City	Boss of Bullion City	0	1940	\N	61	Crime,Western
tt0033521	movie	Death Valley Outlaws	Death Valley Outlaws	0	1941	\N	56	Western
tt0033524	movie	Desert Bandit	Desert Bandit	0	1941	\N	56	Action,Western
tt0033546	movie	Doomed Caravan	Doomed Caravan	0	1941	\N	62	Action,Adventure,Western
tt0033559	movie	The Driftin' Kid	The Driftin' Kid	0	1941	\N	57	Western
tt0033560	movie	Dude Cowboy	Dude Cowboy	0	1941	\N	59	Western
tt0033566	movie	Dynamite Canyon	Dynamite Canyon	0	1941	\N	58	Western
tt0033647	movie	Gangs of Sonora	Gangs of Sonora	0	1941	\N	56	Action,Adventure,Western
tt0033649	movie	Gauchos of El Dorado	Gauchos of El Dorado	0	1941	\N	56	Action,Western
tt0033683	movie	The Gunman from Bodie	The Gunman from Bodie	0	1941	\N	62	Western
tt0033753	movie	In Old Colorado	In Old Colorado	0	1941	\N	66	Action,Adventure,Western
tt0033779	movie	Kansas Cyclone	Kansas Cyclone	0	1941	\N	57	Western
tt0033784	movie	The Kid's Last Ride	The Kid's Last Ride	0	1941	\N	55	Western
tt0033785	movie	King of Dodge City	King of Dodge City	0	1941	\N	63	Western
tt0033786	movie	King of the Texas Rangers	King of the Texas Rangers	0	1941	\N	215	Adventure,Western
tt0033808	movie	Lady from Louisiana	Lady from Louisiana	0	1941	\N	82	Drama,Western
tt0033817	movie	Last of the Duanes	Last of the Duanes	0	1941	\N	57	Action,Drama,Western
tt0033822	movie	Law of the Wolf	Law of the Wolf	0	1939	\N	55	Crime,Drama,Western
tt0033843	movie	The Lone Rider Fights Back	The Lone Rider Fights Back	0	1941	\N	64	Western
tt0033845	movie	The Lone Rider in Frontier Fury	The Lone Rider in Frontier Fury	0	1941	\N	53	Western
tt0033847	movie	Lone Star Law Men	Lone Star Law Men	0	1941	\N	61	Western
tt0033872	movie	Man from Montana	Man from Montana	0	1941	\N	59	Western
tt0033960	movie	North from the Lone Star	North from the Lone Star	0	1941	\N	58	Western
tt0033984	movie	Oro vil	Oro vil	0	1941	\N	72	Western
tt0033988	movie	Outlaws of Cherokee Trail	Outlaws of Cherokee Trail	0	1941	\N	56	Action,Adventure,Western
tt0033989	movie	Outlaws of the Desert	Outlaws of the Desert	0	1941	\N	66	Action,Adventure,Western
tt0033990	movie	Outlaws of the Panhandle	Outlaws of the Panhandle	0	1941	\N	59	Western
tt0033995	movie	Pals of the Pecos	Pals of the Pecos	0	1941	\N	56	Western
tt0033996	movie	Panhandle	Panhandle	0	1948	\N	85	Western
tt0034020	movie	The Phantom Cowboy	The Phantom Cowboy	0	1941	\N	56	Western
tt0034028	movie	The Pinto Kid	The Pinto Kid	0	1941	\N	61	Western
tt0034029	movie	The Pioneers	The Pioneers	0	1941	\N	58	Western
tt0034030	movie	Pirates on Horseback	Pirates on Horseback	0	1941	\N	69	Western
tt0034057	movie	Prairie Pioneers	Prairie Pioneers	0	1941	\N	58	Action,Adventure,Western
tt0034083	movie	Rawhide Rangers	Rawhide Rangers	0	1941	\N	56	Western
tt0034088	movie	Red River Valley	Red River Valley	0	1941	\N	62	Western
tt0034096	movie	The Return of Daniel Boone	The Return of Daniel Boone	0	1941	\N	61	Western
tt0034100	movie	Ride on Vaquero	Ride on Vaquero	0	1941	\N	64	Western
tt0034102	movie	Riders of Death Valley	Riders of Death Valley	0	1941	\N	283	Action,Western
tt0034103	movie	Riders of the Badlands	Riders of the Badlands	0	1941	\N	57	Western
tt0034104	movie	Riders of the Purple Sage	Riders of the Purple Sage	0	1941	\N	54	Western
tt0034105	movie	Riders of the Timberline	Riders of the Timberline	0	1941	\N	59	Action,Adventure,Western
tt0034107	movie	Ridin' the Cherokee Trail	Ridin' the Cherokee Trail	0	1941	\N	59	Action,Adventure,Western
tt0034113	movie	River's End	River's End	0	1940	\N	69	Action,Drama,Western
tt0034114	movie	Road Agent	Road Agent	0	1941	\N	60	Western
tt0034142	movie	Saddlemates	Saddlemates	0	1941	\N	56	Action,Adventure,Western
tt0034166	movie	Secret of the Wastelands	Secret of the Wastelands	0	1941	\N	66	Action,Adventure,Western
tt0034192	movie	The Singing Hill	The Singing Hill	0	1941	\N	75	Western
tt0034195	movie	Six-Gun Gold	Six-Gun Gold	0	1941	\N	57	Western
tt0034217	movie	The Son of Davy Crockett	The Son of Davy Crockett	0	1941	\N	55	Action,Adventure,Western
tt0034245	movie	Sunset in Wyoming	Sunset in Wyoming	0	1941	\N	65	Western
tt0034269	movie	Texas	Texas	0	1941	\N	93	Western
tt0034270	movie	The Texas Marshal	The Texas Marshal	0	1941	\N	59	Western
tt0034309	movie	Trail of the Silver Spurs	Trail of the Silver Spurs	0	1941	\N	57	Western
tt0034320	movie	Twilight on the Trail	Twilight on the Trail	0	1941	\N	57	Western
tt0034371	movie	Wanderers of the West	Wanderers of the West	0	1941	\N	58	Action,Adventure,Western
tt0034382	movie	West of Cimarron	West of Cimarron	0	1941	\N	56	Action,Adventure,Western
tt0034384	movie	Western Union	Western Union	0	1941	\N	95	History,Western
tt0034391	movie	Wide Open Town	Wide Open Town	0	1941	\N	79	Western
tt0034403	movie	Wrangler's Roost	Wrangler's Roost	0	1941	\N	57	Western
tt0034455	movie	American Empire	American Empire	0	1942	\N	82	Western
tt0034505	movie	Below the Border	Below the Border	0	1942	\N	57	Western
tt0034541	movie	Boot Hill Bandits	Boot Hill Bandits	0	1942	\N	58	Western
tt0034542	movie	Border Roundup	Border Roundup	0	1942	\N	57	Adventure,Western
tt0034604	movie	Code of the Outlaw	Code of the Outlaw	0	1942	\N	57	Western
tt0034619	movie	Cowboy Serenade	Cowboy Serenade	0	1942	\N	66	Western
tt0034628	movie	The Gaucho Priest	El cura gaucho	0	1941	\N	82	Drama,History,Western
tt0034638	movie	Dawn on the Great Divide	Dawn on the Great Divide	0	1942	\N	63	Adventure,Western
tt0034677	movie	Down Texas Way	Down Texas Way	0	1942	\N	57	Action,Adventure,Western
tt0034795	movie	The Girl from Alaska	The Girl from Alaska	0	1942	\N	75	Western
tt0034820	movie	La guerra gaucha	La guerra gaucha	0	1942	\N	90	Drama,History,Western
tt0034944	movie	King of the Mounties	King of the Mounties	0	1942	\N	196	Action,Adventure,Western
tt0034945	movie	King of the Stallions	King of the Stallions	0	1942	\N	63	Drama,Western
tt0034967	movie	Law and Order	Law and Order	0	1942	\N	57	Action,Adventure,Western
tt0034990	movie	The Lone Prairie	The Lone Prairie	0	1942	\N	58	Western
tt0034993	movie	Texas Justice	Texas Justice	0	1942	\N	58	Action,Adventure,Western
tt0034996	movie	Lost Canyon	Lost Canyon	0	1942	\N	61	Western
tt0035025	movie	Man from Cheyenne	Man from Cheyenne	0	1942	\N	61	Western
tt0035058	movie	Men of Texas	Men of Texas	0	1942	\N	82	Drama,History,Western
tt0035071	movie	A Missouri Outlaw	A Missouri Outlaw	0	1941	\N	58	Western
tt0035106	movie	The Mysterious Rider	The Mysterious Rider	0	1942	\N	56	Western
tt0035134	movie	Northwest Rangers	Northwest Rangers	0	1942	\N	65	Drama,History,Western
tt0035163	movie	Outlaws of Pine Ridge	Outlaws of Pine Ridge	0	1942	\N	55	Western
tt0035165	movie	Overland Mail	Overland Mail	0	1942	\N	279	Adventure,Western
tt0035166	movie	Overland Stagecoach	Overland Stagecoach	0	1942	\N	58	Action,Western
tt0035182	movie	Perils of the Royal Mounted	Perils of the Royal Mounted	0	1942	\N	275	Action,Western
tt0035186	movie	The Phantom Plainsmen	The Phantom Plainsmen	0	1942	\N	56	Western
tt0035254	movie	Riders of the West	Riders of the West	0	1942	\N	58	Western
tt0035280	movie	Saddle Mountain Roundup	Saddle Mountain Roundup	0	1941	\N	59	Western
tt0035311	movie	Shadows on the Sage	Shadows on the Sage	0	1942	\N	55	Western
tt0035316	movie	Sheriff of Sage Valley	Sheriff of Sage Valley	0	1942	\N	57	Action,Adventure,Western
tt0035335	movie	Silver Queen	Silver Queen	0	1942	\N	80	Western
tt0035337	movie	Sin Town	Sin Town	0	1942	\N	73	Action,Drama,Western
tt0035369	movie	The Spoilers	The Spoilers	0	1942	\N	87	Drama,Western
tt0035394	movie	Sundown Jim	Sundown Jim	0	1942	\N	63	Action,Adventure,Western
tt0035395	movie	The Sundown Kid	The Sundown Kid	0	1942	\N	59	Western
tt0035396	movie	Sunset Serenade	Sunset Serenade	0	1942	\N	58	Western
tt0035424	movie	Texas Man Hunt	Texas Man Hunt	0	1942	\N	60	Western
tt0035425	movie	Texas to Bataan	Texas to Bataan	0	1942	\N	56	War,Western
tt0035450	movie	Tombstone: The Town Too Tough to Die	Tombstone: The Town Too Tough to Die	0	1942	\N	79	Action,Adventure,Western
tt0035487	movie	Undercover Man	Undercover Man	0	1942	\N	68	Action,Adventure,Western
tt0035500	movie	Valley of Hunted Men	Valley of Hunted Men	0	1942	\N	60	Drama,Western
tt0035543	movie	West of the Law	West of the Law	0	1942	\N	60	Western
tt0035647	movie	Arizona Trail	Arizona Trail	0	1943	\N	57	Western
tt0035655	movie	The Avenging Rider	The Avenging Rider	0	1943	\N	55	Western
tt0035663	movie	Bar 20	Bar 20	0	1943	\N	54	Western
tt0035676	movie	Beyond the Last Frontier	Beyond the Last Frontier	0	1943	\N	60	Western
tt0035677	movie	Black Hills Express	Black Hills Express	0	1943	\N	56	Western
tt0035678	movie	Black Market Rustlers	Black Market Rustlers	0	1943	\N	58	Crime,War,Western
tt0035680	movie	Blazing Frontier	Blazing Frontier	0	1943	\N	59	Western
tt0035681	movie	Blazing Guns	Blazing Guns	0	1943	\N	54	Western
tt0035683	movie	The Blocked Trail	The Blocked Trail	0	1943	\N	55	Western
tt0035692	movie	Border Patrol	Border Patrol	0	1943	\N	65	Western
tt0035693	movie	Bordertown Gun Fighters	Bordertown Gun Fighters	0	1943	\N	56	Western
tt0035700	movie	Buckskin Frontier	Buckskin Frontier	0	1943	\N	65	Action,Western
tt0035701	movie	Bullets and Saddles	Bullets and Saddles	0	1943	\N	54	Action,Adventure,Western
tt0035707	movie	Calling Wild Bill Elliott	Calling Wild Bill Elliott	0	1943	\N	55	Western
tt0035711	movie	Canyon City	Canyon City	0	1943	\N	57	Western
tt0035717	movie	Carson City Cyclone	Carson City Cyclone	0	1943	\N	55	Action,Drama,Western
tt0035730	movie	Cheyenne Roundup	Cheyenne Roundup	0	1943	\N	59	Western
tt0035744	movie	Colt Comrades	Colt Comrades	0	1943	\N	67	Action,Adventure,Western
tt0035760	movie	Cowboy Commandos	Cowboy Commandos	0	1943	\N	55	Western
tt0035762	movie	Cowboy in the Clouds	Cowboy in the Clouds	0	1943	\N	54	Western
tt0035772	movie	Cuando habla el corazón	Cuando habla el corazón	0	1943	\N	95	Drama,Western
tt0035780	movie	Daredevils of the West	Daredevils of the West	0	1943	\N	196	Action,Adventure,Western
tt0035782	movie	Days of Old Cheyenne	Days of Old Cheyenne	0	1943	\N	56	Western
tt0035786	movie	Death Rides the Plains	Death Rides the Plains	0	1943	\N	53	Western
tt0035787	movie	Death Valley Manhunt	Death Valley Manhunt	0	1943	\N	55	Western
tt0035788	movie	Death Valley Rangers	Death Valley Rangers	0	1943	\N	59	Western
tt0035804	movie	Devil Riders	Devil Riders	0	1943	\N	56	Western
tt0035825	movie	Doña Bárbara	Doña Bárbara	0	1943	\N	138	Drama,Western
tt0035862	movie	False Colors	False Colors	0	1943	\N	65	Western
tt0035875	movie	Fighting Valley	Fighting Valley	0	1943	\N	60	Western
tt0035908	movie	Fugitive of the Plains	Fugitive of the Plains	0	1943	\N	56	Action,Adventure,Western
tt0036016	movie	Hoppy Serves a Writ	Hoppy Serves a Writ	0	1943	\N	67	Action,Adventure,Western
tt0036065	movie	The Kansan	The Kansan	0	1943	\N	79	Western
tt0036074	movie	The Kid Rides Again	The Kid Rides Again	0	1943	\N	55	Action,Adventure,Western
tt0036096	movie	Land of Hunted Men	Land of Hunted Men	0	1943	\N	58	Action,Adventure,Western
tt0036101	movie	The Law Rides Again	The Law Rides Again	0	1943	\N	58	Western
tt0036102	movie	Law of the Northwest	Law of the Northwest	0	1943	\N	57	Western
tt0036103	movie	Leather Burners	Leather Burners	0	1943	\N	58	Action,Adventure,Western
tt0036133	movie	The Man from the Rio Grande	The Man from the Rio Grande	0	1943	\N	55	Western
tt0036134	movie	The Man from Thunder River	The Man from Thunder River	0	1943	\N	57	Western
tt0036182	movie	My Friend Flicka	My Friend Flicka	0	1943	\N	89	Family,Western
tt0036242	movie	Outlaws of Stampede Pass	Outlaws of Stampede Pass	0	1943	\N	58	Action,Western
tt0036243	movie	Overland Mail Robbery	Overland Mail Robbery	0	1943	\N	56	Western
tt0036244	movie	The Ox-Bow Incident	The Ox-Bow Incident	0	1943	\N	75	Drama,Western
tt0036289	movie	Raiders of Red Gap	Raiders of Red Gap	0	1943	\N	57	Western
tt0036291	movie	Raiders of Sunset Pass	Raiders of Sunset Pass	0	1943	\N	57	Western
tt0036296	movie	Red River Robin Hood	Red River Robin Hood	0	1942	\N	57	Western
tt0036300	movie	The Renegade	The Renegade	0	1943	\N	58	Western
tt0036312	movie	Riders of the Rio Grande	Riders of the Rio Grande	0	1943	\N	55	Action,Adventure,Western
tt0036332	movie	Santa Fe Scouts	Santa Fe Scouts	0	1943	\N	55	Western
tt0036355	movie	Silver City Raiders	Silver City Raiders	0	1943	\N	55	Western
tt0036360	movie	Six Gun Gospel	Six Gun Gospel	0	1943	\N	59	Western
tt0036420	movie	Tenting Tonight on the Old Camp Ground	Tenting Tonight on the Old Camp Ground	0	1943	\N	62	Western
tt0036509	movie	Wagon Tracks West	Wagon Tracks West	0	1943	\N	55	Western
tt0036523	movie	Western Cyclone	Western Cyclone	0	1943	\N	62	Action,Adventure,Western
tt0036536	movie	Wild Horse Rustlers	Wild Horse Rustlers	0	1943	\N	58	Western
tt0036537	movie	Wild Horse Stampede	Wild Horse Stampede	0	1943	\N	59	Western
tt0036610	movie	Arizona Whirlwind	Arizona Whirlwind	0	1944	\N	59	Action,Adventure,Western
tt0036637	movie	Beneath Western Skies	Beneath Western Skies	0	1944	\N	56	Western
tt0036647	movie	Black Arrow	Black Arrow	0	1944	\N	270	Action,Adventure,Western
tt0036687	movie	California Joe	California Joe	0	1943	\N	55	Western
tt0036707	movie	Cheyenne Wildcat	Cheyenne Wildcat	0	1944	\N	56	Western
tt0036726	movie	Cowboy from Lonesome River	Cowboy from Lonesome River	0	1944	\N	55	Western
tt0036750	movie	Dead or Alive	Dead or Alive	0	1944	\N	56	Western
tt0036779	movie	The Drifter	The Drifter	0	1944	\N	62	Action,Adventure,Western
tt0036862	movie	Ghost Guns	Ghost Guns	0	1944	\N	60	Action,Adventure,Western
tt0037009	movie	Law Men	Law Men	0	1944	\N	58	Western
tt0037053	movie	Marshal of Reno	Marshal of Reno	0	1944	\N	54	Western
tt0037113	movie	Mystery Man	Mystery Man	0	1944	\N	58	Action,Adventure,Western
tt0037124	movie	Nevada	Nevada	0	1944	\N	62	Action,Adventure,Western
tt0037142	movie	Oath of Vengeance	Oath of Vengeance	0	1944	\N	57	Western
tt0037160	movie	Outlaw Roundup	Outlaw Roundup	0	1944	\N	55	Western
tt0037162	movie	Outlaws of Santa Fe	Outlaws of Santa Fe	0	1944	\N	56	Western
tt0037165	movie	Partners of the Trail	Partners of the Trail	0	1944	\N	57	Western
tt0037191	movie	Pride of the Plains	Pride of the Plains	0	1944	\N	55	Western
tt0037207	movie	Raiders of the Border	Raiders of the Border	0	1944	\N	58	Western
tt0037210	movie	Range Law	Range Law	0	1944	\N	57	Western
tt0037224	movie	Riders of the Deadline	Riders of the Deadline	0	1943	\N	70	Adventure,Drama,Western
tt0037237	movie	Rustlers' Hideout	Rustlers' Hideout	0	1945	\N	60	Action,Adventure,Western
tt0037241	movie	Sagebrush Heroes	Sagebrush Heroes	0	1945	\N	54	Western
tt0037243	movie	The San Antonio Kid	The San Antonio Kid	0	1944	\N	59	Western
tt0037245	movie	San Fernando Valley	San Fernando Valley	0	1944	\N	74	Western
tt0037270	movie	Sheriff of Las Vegas	Sheriff of Las Vegas	0	1944	\N	55	Western
tt0037271	movie	Sheriff of Sundown	Sheriff of Sundown	0	1944	\N	55	Action,Adventure,Western
tt0037279	movie	Silver City Kid	Silver City Kid	0	1944	\N	55	Crime,Western
tt0037289	movie	El sobrino de don Buffalo Bill	El sobrino de don Buffalo Bill	0	1944	\N	88	Western
tt0037296	movie	Song of Nevada	Song of Nevada	0	1944	\N	75	Western
tt0037298	movie	Sonora Stagecoach	Sonora Stagecoach	0	1944	\N	61	Action,Western
tt0037309	movie	Stagecoach to Monterey	Stagecoach to Monterey	0	1944	\N	55	Action,Adventure,Western
tt0037327	movie	Sundown Riders	Sundown Riders	0	1944	\N	56	Action,Adventure,Western
tt0037375	movie	Thundering Gun Slingers	Thundering Gun Slingers	0	1944	\N	59	Western
tt0037397	movie	Trigger Law	Trigger Law	0	1944	\N	56	Western
tt0037402	movie	Tucson Raiders	Tucson Raiders	0	1944	\N	55	Action,Western
tt0037425	movie	Valley of Vengeance	Valley of Vengeance	0	1944	\N	56	Western
tt0037433	movie	Vigilantes of Dodge City	Vigilantes of Dodge City	0	1944	\N	54	Western
tt0037434	movie	Villmarkens lov	Villmarkens lov	0	1944	\N	68	Adventure,Crime,Western
tt0037454	movie	West of the Rio Grande	West of the Rio Grande	0	1944	\N	57	Action,Western
tt0037456	movie	Westward Bound	Westward Bound	0	1944	\N	54	Western
tt0037460	movie	The Whispering Skull	The Whispering Skull	0	1944	\N	56	Western
tt0037470	movie	The Woman of the Town	The Woman of the Town	0	1943	\N	90	Western
tt0037525	movie	Bandits of the Badlands	Bandits of the Badlands	0	1945	\N	55	Western
tt0037535	movie	Bells of Rosarita	Bells of Rosarita	0	1945	\N	68	Western
tt0037552	movie	Border Badmen	Border Badmen	0	1945	\N	55	Western
tt0037590	movie	The Cherokee Flash	The Cherokee Flash	0	1945	\N	58	Western
tt0037599	movie	The Cisco Kid in Old New Mexico	The Cisco Kid in Old New Mexico	0	1945	\N	62	Action,Adventure,Western
tt0037608	movie	Colorado Pioneers	Colorado Pioneers	0	1945	\N	57	Western
tt0037627	movie	Dakota	Dakota	0	1945	\N	82	Western
tt0037656	movie	Don't Fence Me In	Don't Fence Me In	0	1945	\N	71	Western
tt0037697	movie	Fighting Bill Carson	Fighting Bill Carson	0	1945	\N	53	Western
tt0037703	movie	Flame of the West	Flame of the West	0	1945	\N	71	Western
tt0037704	movie	Flaming Bullets	Flaming Bullets	0	1945	\N	59	Western
tt0037719	movie	Frontier Feud	Frontier Feud	0	1945	\N	54	Western
tt0037720	movie	Frontier Fugitives	Frontier Fugitives	0	1945	\N	57	Western
tt0037757	movie	Gun Smoke	Gun Smoke	0	1945	\N	57	Western
