#teryt;#id
060909;49246
060909;49247
060909;49248
060910;49249
060910;49250
060910;49251
060910;49252
060910;49253
060910;49254
060910;49255
060910;49256
060910;49257
060911;49258
060911;49259
060911;49260
060911;49261
060911;49262
060911;49263
060911;49264
060911;49265
060911;49266
060911;49267
060911;49268
060912;49269
060912;49270
060912;49271
060912;49272
060912;49273
060912;49274
060912;49275
060913;49276
060913;49277
060913;49278
060913;49279
060913;49280
060913;49281
060914;49282
060914;49283
060914;49284
060914;49285
060914;49286
060914;49287
060914;49288
060914;49289
060914;49290
060915;49291
060915;49292
060915;49293
060915;49294
060915;49295
060915;49296
060916;49297
060916;49298
060916;49299
060916;49300
061001;49301
061001;49302
061001;49303
061001;49304
061001;49305
061001;49306
061001;49307
061001;49308
061001;49309
061001;49310
061001;49311
061001;49312
061002;49313
061002;49314
061002;49315
061002;49316
061002;49317
061003;49318
061003;49319
061003;49320
061003;49321
061003;49322
061003;49323
061003;49324
061003;49325
061003;49326
061003;49327
061003;49328
061003;49329
061003;49330
061003;49331
061003;49332
061003;90302
061004;49333
061004;49334
061004;49335
061004;49336
061004;49337
061004;49338
061004;49339
061004;49340
061004;49341
061005;49342
061005;49343
061005;49344
061005;49345
061005;49346
061005;49347
061006;49348
061006;49349
061006;49350
061006;49351
061006;49352
061101;49353
061101;49354
061101;49355
061101;49356
061101;49357
061101;49358
061101;49359
061101;49360
061101;49361
061101;49362
061101;49363
061101;49364
061101;49365
061101;49366
061101;49367
061101;49368
061101;49369
061101;49370
061101;49371
061101;49372
061101;49373
061101;90303
061102;49374
061102;49375
061103;49376
061103;49377
061103;49378
061103;49379
061103;49380
061103;49381
061103;49382
061104;49383
061104;49384
061104;49385
061104;49386
061104;49387
061104;49388
061104;49389
061104;49390
061105;49391
061105;49392
061105;49393
061105;49394
061105;49395
061105;49396
061105;49397
061105;49398
061105;49399
061105;49400
061105;49401
061105;49402
061105;49403
061105;49404
061105;49405
061106;49406
061106;49407
061106;49408
061106;49409
061106;49410
061107;49411
061107;49412
061107;49413
061107;49414
061107;49415
061107;49416
061107;49417
061107;49418
061107;49419
061108;49420
061108;49421
061108;49422
061108;49423
061108;49424
061108;49425
061108;49426
061108;49427
061108;49428
061108;49429
061109;49430
061109;49431
061109;49432
061109;49433
061109;49434
061109;49435
061109;49436
061110;49437
061110;49438
061110;49439
061110;49440
061110;49441
061110;49442
061110;49443
061110;49444
061111;49445
061111;49446
061111;49447
061111;49448
061201;49449
061201;49450
061201;49451
061201;49452
061201;49453
061202;49454
061202;49455
061202;49456
061202;49457
061202;49458
061202;49459
061203;49460
061203;49461
061203;49462
061203;49463
061203;49464
061203;49465
061204;49466
061204;49467
061204;49468
061204;49469
061204;49470
061204;49471
061205;49472
061205;49473
061205;49474
061205;49475
061205;49476
061205;49477
061205;49478
061205;49479
061205;49480
061205;49481
061205;49482
061205;49483
061205;49484
061205;49485
061205;49486
061205;49487
061205;90304
061205;90305
061206;49488
061206;49489
061206;49490
061206;49491
061206;49492
061206;49493
061206;49494
061206;49495
061206;49496
061206;49497
061206;49498
061206;90306
061206;90307
061207;49499
061207;49500
061207;49501
061207;49502
061207;49503
061207;49504
061207;49505
061207;49506
061301;49507
061301;49508
061301;49509
061301;49510
061302;49511
061302;49512
061302;49513
061302;49514
061302;49515
061302;49516
061303;49517
061303;49518
061303;49519
061303;49520
061303;49521
061304;49522
061304;49523
061304;49524
061304;49525
061304;49526
061304;49527
061304;49528
061304;49529
061304;49530
061304;49531
061304;49532
061304;90308
061305;49533
061305;49534
061305;49535
061306;49536
061306;49537
061306;49538
061306;49539
061307;49540
061307;49541
061307;49542
061307;49543
061401;49544
061401;49545
061401;49546
061401;49547
061401;49548
061401;49549
061401;49550
061401;49551
061401;49552
061401;49553
061401;49554
061401;49555
061401;49556
061401;49557
061401;49558
061401;49559
061401;49560
061401;49561
061401;49562
061401;49563
061401;49564
061401;49565
061401;49566
061401;90309
061402;49567
061402;49568
061402;49569
061402;49570
061402;49571
061402;49572
061403;49573
061403;49574
061403;49575
061404;49576
061404;49577
061404;49578
061404;49579
061404;49580
061405;49581
061405;49582
061405;49583
061405;49584
061405;49585
061405;49586
061405;49587
061405;49588
061405;49589
061405;49590
061406;49591
061406;49592
061406;49593
061406;49594
061406;49595
061406;49596
061406;49597
061407;49598
061407;49599
061407;49600
061407;49601
061408;49602
061408;49603
061408;49604
061408;49605
061408;49606
061408;49607
061408;49608
061408;49609
061408;49610
061408;49611
061408;90310
061408;90311
061408;90312
061408;90313
061408;90314
061408;90315
061409;49612
061409;49613
061409;49614
061409;49615
061409;49616
061409;49617
061409;49618
061409;49619
061409;49620
061410;49621
061410;49622
061410;49623
061410;49624
061410;49625
061411;49626
061411;49627
061411;49628
061411;49629
061411;49630
061411;49631
061411;49632
061411;49633
061411;49634
061501;49635
061501;49636
061501;49637
061501;49638
061501;49639
061501;49640
061501;49641
061501;49642
061501;49643
061501;90316
061502;49644
061502;49645
061502;49646
061502;49647
061502;49648
061503;49649
061503;49650
061503;49651
061503;49652
061503;49653
061504;49654
061504;49655
061504;49656
061504;49657
061504;49658
061504;49659
061504;49660
061504;49661
061505;49662
061505;49663
061505;49664
061505;49665
061505;49666
061506;49667
061506;49668
061506;49669
061506;49670
061506;49671
061506;49672
061506;49673
061506;49674
061506;49675
061507;49676
061507;49677
061507;49678
061507;49679
061507;49680
061507;49681
061508;49682
061508;49683
061508;49684
061508;49685
061508;49686
061508;49687
061508;90317
061601;49688
061601;49689
061601;49690
061601;49691
061601;49692
061601;49693
061601;49694
061601;49695
061601;49696
061601;49697
061601;49698
061601;49699
061601;49700
061601;49701
061601;49702
061601;49703
061601;49704
061601;90318
061602;49705
061602;49706
061602;49707
061602;49708
061602;49709
061602;49710
061602;49711
061602;49712
061603;49713
061603;49714
061603;49715
061603;49716
061603;49717
061603;49718
061603;49719
061604;49720
061604;49721
061604;49722
061604;49723
061604;49724
061604;49725
061604;49726
061604;49727
061604;49728
061604;49729
061604;49730
061604;49731
061604;49732
061604;49733
061604;49734
061604;49735
061604;49736
061604;49737
061604;49738
061604;49739
061604;49740
061604;49741
061604;49742
061604;49743
061604;49744
061604;90319
061604;90320
061605;49745
061605;49746
061605;49747
061605;49748
061605;49749
061605;49750
061605;49751
061606;49752
061606;49753
061606;49754
061606;49755
061606;49756
061606;49757
061606;49758
061701;49759
061701;49760
061701;49761
061701;49762
061701;49763
061701;49764
061701;49765
061701;49766
061701;49767
061701;49768
061701;49769
061701;49770
061701;49771
061701;49772
061701;49773
061701;49774
061701;49775
061701;49776
061701;49777
061701;49778
061701;49779
061701;90321
061701;90322
061702;49780
061702;49781
061702;49782
061702;49783
061702;49784
061702;49785
061702;49786
061703;49787
061703;49788
061703;49789
061703;49790
061703;49791
061703;49792
061703;49793
061703;49794
061703;49795
061703;49796
061703;49797
061703;49798
061704;49799
061704;49800
061704;49801
061704;49802
061704;49803
061705;49804
061705;49805
061705;49806
061705;49807
061705;49808
061705;49809
061801;49810
061801;49811
061801;49812
061801;49813
061801;49814
061801;49815
061801;49816
061801;49817
061801;49818
061801;49819
061801;49820
061801;90323
061802;49821
061802;49822
061802;49823
061802;49824
061803;49825
061803;49826
061803;49827
061803;49828
061804;49829
061804;49830
061804;49831
061804;49832
061804;49833
061805;49834
061805;49835
061805;49836
061805;49837
061805;49838
061805;49839
061806;49840
061806;49841
061806;49842
061806;49843
061806;49844
061806;49845
061806;49846
061806;49847
061806;49848
061806;49849
061806;49850
061807;49851
061807;49852
061807;49853
061807;49854
061807;49855
061807;49856
061807;49857
061807;49858
061807;49859
061808;49860
061808;49861
061808;49862
061808;49863
061808;49864
061808;49865
061808;49866
061809;49867
061809;49868
061809;49869
061809;49870
061809;49871
061810;49872
061810;49873
061810;49874
061810;49875
061810;49876
061811;49877
061811;49878
061811;49879
061811;49880
061811;49881
061811;49882
061811;49883
061811;49884
061811;49885
061811;49886
061811;49887
061811;49888
061811;49889
061812;49890
061812;49891
061812;49892
061812;49893
061812;49894
061812;49895
061812;49896
061812;49897
061813;49898
061813;49899
061813;49900
061813;49901
061813;49902
061813;49903
061813;49904
061813;49905
061813;49906
061901;49907
061901;49908
061901;49909
061901;49910
061901;49911
061901;90324
061901;90325
061902;49912
061902;49913
061902;49914
061902;49915
061903;49916
061903;49917
061903;49918
061903;49919
061904;49920
061904;49921
061904;49922
061904;49923
061905;49924
061905;49925
061905;49926
061905;49927
061905;49928
061906;49929
061906;49930
061906;49931
061906;49932
061906;49933
061906;49934
061906;49935
061906;49936
061906;49937
061906;49938
061906;49939
061906;49940
061907;49941
061907;49942
061907;49943
061907;49944
061907;49945
061907;49946
061908;49947
061908;49948
061908;49949
061908;49950
061908;49951
061908;49952
061908;90326
062001;49953
062001;49954
062001;49955
062001;49956
062001;49957
062002;49958
062002;49959
062002;49960
062002;49961
062003;49962
062003;49963
062003;49964
062003;49965
062003;49966
062003;49967
062003;49968
062003;49969
062004;49970
062004;49971
062004;49972
062004;49973
062004;49974
062004;49975
062004;49976
062004;49977
062004;49978
062004;49979
062004;90327
062005;49980
062005;49981
062005;49982
062005;49983
062005;49984
062005;49985
062005;49986
062006;49987
062006;49988
062006;49989
062006;49990
062006;49991
062006;49992
062006;49993
062006;49994
062007;49995
062007;49996
062007;49997
062007;49998
062007;49999
062007;50000
062007;50001
062008;50002
062008;50003
062008;50004
062008;50005
062008;50006
062008;50007
062008;90328
062009;50008
062009;50009
062009;50010
062009;50011
062009;50012
062009;50013
062010;50014
062010;50015
062010;50016
062010;50017
062010;50018
062010;50019
062011;50020
062011;50021
062011;50022
062011;50023
062011;50024
062011;50025
062012;50026
062012;50027
062012;50028
062012;50029
062012;50030
062013;50031
062013;50032
062013;50033
062013;50034
062013;50035
062013;50036
062013;50037
062013;50038
062013;50039
062013;50040
062013;90329
062013;90330
062014;50041
062014;50042
062014;50043
062014;50044
062014;50045
062014;50046
062014;50047
062014;50048
062014;50049
062014;50050
062014;50051
062014;50052
062014;50053
062014;50054
062014;50055
062014;50056
062014;50057
062014;50058
062014;50059
062014;50060
062014;50061
062015;50062
062015;50063
062015;50064
062015;50065
062015;50066
066101;50067
066101;50068
066101;50069
066101;50070
066101;50071
066101;50072
066101;50073
066101;50074
066101;50075
066101;50076
066101;50077
066101;50078
066101;50079
066101;50080
066101;50081
066101;50082
066101;50083
066101;50084
066101;50085
066101;50086
066101;50087
066101;50088
066101;50089
066101;50090
066101;50091
066101;50092
066101;50093
066101;90331
066101;90332
066201;50094
066201;50095
066201;50096
066201;50097
066201;50098
066201;50099
066201;50100
066201;50101
066201;50102
066201;50103
066201;50104
066201;50105
066201;50106
066201;50107
066201;50108
066201;50109
066201;50110
066201;50111
066201;50112
066201;50113
066201;50114
066201;50115
066201;50116
066201;50117
066201;50118
066201;50119
066201;50120
066201;50121
066201;50122
066201;50123
066201;50124
066201;50125
066201;50126
066201;50127
066201;90333
066201;90334
066301;50128
066301;50129
066301;50130
066301;50131
066301;50132
066301;50133
066301;50134
066301;50135
066301;50136
066301;50137
066301;50138
066301;50139
066301;50140
066301;50141
066301;50142
066301;50143
066301;50144
066301;50145
066301;50146
066301;50147
066301;50148
066301;50149
066301;50150
066301;50151
066301;50152
066301;50153
066301;50154
066301;50155
066301;50156
066301;50157
066301;50158
066301;50159
066301;50160
066301;50161
066301;50162
066301;50163
066301;50164
066301;50165
066301;50166
066301;50167
066301;50168
066301;50169
066301;50170
066301;50171
066301;50172
066301;50173
066301;50174
066301;50175
066301;50176
066301;50177
066301;50178
066301;50179
066301;50180
066301;50181
066301;50182
066301;50183
066301;50184
066301;50185
066301;50186
066301;50187
066301;50188
066301;50189
066301;50190
066301;50191
066301;50192
066301;50193
066301;50194
066301;50195
066301;50196
066301;50197
066301;50198
066301;50199
066301;50200
066301;50201
066301;50202
066301;50203
066301;50204
066301;50205
066301;50206
066301;50207
066301;50208
066301;50209
066301;50210
066301;50211
066301;50212
066301;50213
066301;50214
066301;50215
066301;50216
066301;50217
066301;50218
066301;50219
066301;50220
066301;50221
066301;50222
066301;50223
066301;50224
066301;50225
066301;50226
066301;50227
066301;50228
066301;50229
066301;50230
066301;50231
066301;50232
066301;50233
066301;50234
066301;50235
066301;50236
066301;50237
066301;50238
066301;50239
066301;50240
066301;50241
066301;50242
066301;50243
066301;50244
066301;50245
066301;50246
066301;50247
066301;50248
066301;50249
066301;50250
066301;50251
066301;50252
066301;50253
066301;50254
066301;50255
066301;50256
066301;50257
066301;50258
066301;50259
066301;50260
066301;50261
066301;50262
066301;50263
066301;50264
066301;50265
066301;50266
066301;50267
066301;50268
066301;50269
066301;50270
066301;50271
066301;50272
066301;50273
066301;50274
066301;50275
066301;50276
066301;50277
066301;50278
066301;50279
066301;50280
066301;50281
066301;50282
066301;50283
066301;50284
066301;50285
066301;50286
066301;50287
066301;50288
066301;50289
066301;50290
066301;50291
066301;50292
066301;50293
066301;50294
066301;50295
066301;50296
066301;50297
066301;50298
066301;50299
066301;50300
066301;50301
066301;50302
066301;50303
066301;50304
066301;50305
066301;50306
066301;50307
066301;50308
066301;50309
066301;50310
066301;50311
066301;50312
066301;50313
066301;90335
066301;90336
066301;90337
066301;90338
066301;90339
066301;90340
066301;90341
066301;90342
066301;90343
066301;90344
066301;90345
066301;90346
066301;90347
066301;90348
066301;90349
066301;90350
066301;90351
066301;90352
066301;90353
066301;90354
066301;90355
066301;90356
066401;50314
066401;50315
066401;50316
066401;50317
066401;50318
066401;50319
066401;50320
066401;50321
066401;50322
066401;50323
066401;50324
066401;50325
066401;50326
066401;50327
066401;50328
066401;50329
066401;50330
066401;50331
066401;50332
066401;50333
066401;50334
066401;50335
066401;50336
066401;50337
066401;50338
066401;50339
066401;50340
066401;50341
066401;50342
066401;50343
066401;90357
066401;90358
066401;90359
066401;90360
080101;50344
080101;50345
080101;50346
080101;50347
080101;50348
080101;50349
080101;50350
080101;50351
080101;50352
080101;50353
080101;50354
080101;50355
080101;50356
080101;50357
080101;50358
080101;90361
080101;90362
080102;50359
080102;50360
080102;50361
080102;50362
080102;50363
080103;50364
080103;50365
080103;50366
080103;50367
080103;50368
080104;50369
080104;50370
080104;50371
080104;50372
080104;50373
080104;50374
080104;50375
080104;50376
080105;50377
080105;50378
080105;50379
080105;50380
080105;50381
080105;50382
080105;50383
080106;50384
080106;50385
080106;50386
080106;50387
080106;50388
080106;50389
080106;50390
080106;50391
080107;50392
080107;50393
080107;50394
080107;50395
080107;50396
080107;50397
080107;50398
080107;50399
080107;50400
080107;50401
080107;90363
080201;50402
080201;50403
080201;50404
080201;50405
080201;50406
080201;50407
080201;50408
080201;50409
080201;50410
080201;90364
080202;50411
080202;50412
080202;50413
080203;50414
080203;50415
080204;50416
080204;50417
080204;50418
080204;50419
080204;50420
080204;50421
080204;50422
080205;50423
080205;50424
080205;50425
080205;50426
080205;50427
080205;50428
080205;50429
080205;50430
080205;50431
080205;50432
080205;50433
080205;90365
080206;50434
080206;50435
080206;50436
080206;50437
080206;50438
080206;50439
080206;50440
080206;50441
080206;50442
080206;50443
080206;50444
080206;50445
080206;50446
080206;90366
080207;50447
080207;50448
080301;50449
080301;50450
080301;50451
080301;50452
080301;50453
080301;50454
080302;50455
080302;50456
080302;50457
080302;50458
080302;50459
080302;50460
080302;50461
080302;50462
080302;50463
080302;50464
080302;50465
080302;50466
080302;50467
080302;50468
080302;50469
080302;50470
080302;50471
080302;50472
080302;50473
080302;90367
080302;90368
080302;90369
080303;50474
080303;50475
080303;50476
080303;50477
080303;50478
080303;50479
080303;90370
080303;90371
080304;50480
080304;50481
080304;50482
080304;50483
080304;50484
080304;50485
080304;90372
080305;50486
080305;50487
080305;50488
080305;50489
080305;50490
080305;50491
080305;50492
080305;50493
080305;50494
080305;50495
080305;90373
080306;50496
080306;50497
080306;50498
080306;50499
080401;50500
080401;50501
080401;50502
080401;50503
080401;50504
080401;50505
080401;50506
080401;50507
080401;50508
080401;50509
080401;50510
080401;50511
080401;50512
080401;50513
080401;50514
080401;50515
080401;50516
080401;50517
080401;50518
080401;90374
080401;90375
080402;50519
080402;50520
080403;50521
080403;50522
080404;50523
080404;50524
080404;50525
080404;50526
080404;50527
080404;50528
080404;50529
080404;50530
080404;50531
080404;50532
080404;50533
080405;50534
080405;50535
080405;50536
080405;50537
080405;50538
080406;50539
080406;50540
080406;50541
080406;50542
080406;50543
080406;50544
080406;50545
080407;50546
080407;50547
080407;50548
080407;50549
080408;50550
080408;50551
080501;50552
080501;50553
080501;50554
080501;50555
080501;50556
080502;50557
080502;50558
080502;50559
080502;50560
080503;50561
080503;50562
080503;50563
080503;50564
080504;50565
080504;50566
080504;50567
080504;50568
080504;50569
080505;50570
080505;50571
080505;50572
080505;50573
080505;50574
080505;50575
080505;50576
080505;50577
080505;50578
080505;50579
080505;50580
080505;50581
080505;50582
080505;50583
080505;50584
080505;50585
080505;90376
080601;50586
080601;50587
080601;50588
080601;50589
080601;50590
080601;90377
080602;50591
080602;50592
080602;50593
080602;50594
080602;50595
080602;50596
080602;50597
080602;50598
080602;50599
080602;50600
080602;50601
080602;50602
080602;50603
080602;90378
080603;50604
080603;50605
080603;50606
080603;50607
080604;50608
080604;50609
080604;50610
080604;50611
080604;50612
080604;50613
080604;50614
080604;50615
080604;50616
080604;50617
080605;50618
080605;50619
080605;50620
080605;50621
080701;50622
080701;50623
080701;50624
080702;50625
080702;50626
080702;50627
080702;50628
080703;50629
080703;50630
080703;50631
080703;50632
080703;90379
080704;50633
080704;50634
080704;50635
080704;50636
080704;50637
080704;50638
080704;50639
080704;50640
080704;50641
080704;50642
080704;50643
080704;50644
080704;50645
080704;50646
080704;50647
080704;90380
080704;90381
080705;50648
080705;50649
080705;50650
080705;50651
080705;50652
080705;50653
080705;90382
080801;50654
080801;50655
080802;50656
080802;50657
080802;50658
080803;50659
080803;50660
080803;50661
080803;90383
080804;50662
080804;50663
080804;50664
080805;50665
080805;50666
080805;50667
080805;50668
080805;50669
080805;50670
080805;50671
080805;50672
080805;50673
080805;50674
080805;50675
080805;50676
080805;50677
080805;50678
080805;50679
080805;50680
080805;50681
080805;50682
080805;50683
080805;90384
080806;50684
080806;50685
080806;50686
080806;50687
080806;50688
080901;50689
080901;50690
080901;50691
080901;50692
080902;50693
080902;50694
080902;50695
080903;50696
080903;50697
080903;50698
080903;50699
080903;50700
080903;50701
080903;50702
080904;50703
080904;50704
080904;50705
080905;50706
080905;50707
080905;50708
080905;50709
080905;50710
080905;50711
080905;90385
080906;50712
080906;50713
080906;50714
080906;50715
080906;50716
080906;50717
080906;50718
080906;50719
080906;50720
080906;50721
080906;50722
080906;50723
080906;50724
080906;50725
080906;50726
080906;90386
080907;50727
080907;50728
080907;50729
080907;50730
080908;50731
080908;50732
080908;50733
080908;50734
080908;50735
080909;50736
080909;50737
080909;50738
080910;50739
080910;50740
080910;50741
080910;50742
080910;50743
080910;50744
080910;50745
080910;50746
081001;50747
081001;50748
081001;50749
081002;50750
081002;50751
081002;50752
081002;50753
081002;50754
081002;50755
081002;50756
081002;50757
081002;50758
081002;50759
081002;50760
081002;50761
081002;50762
081002;90387
081003;50763
081003;50764
081003;50765
081003;50766
081004;50767
081004;50768
081004;50769
081004;50770
081004;50771
081004;50772
081005;50773
081005;50774
081005;50775
081006;50776
081006;50777
081006;50778
081007;50779
081007;50780
081007;50781
081007;50782
081007;50783
081007;50784
081007;50785
081007;50786
081007;50787
081007;50788
081007;50789
081007;50790
081007;90388
081008;50791
081008;50792
081009;50793
081009;50794
081009;50795
081009;50796
081009;50797
081009;50798
081009;50799
081101;50800
081101;50801
081102;50802
081102;50803
081102;50804
081102;50805
081102;50806
081102;50807
081102;50808
081102;50809
081102;50810
081102;50811
081102;50812
081102;50813
081102;50814
081102;50815
081102;50816
081102;50817
081102;50818
081102;50819
081102;50820
081102;50821
081102;50822
081102;90389
081102;90390
081103;50823
081103;50824
081103;50825
081104;50826
081104;50827
081104;50828
081104;50829
081105;50830
081105;50831
081105;50832
081105;50833
081106;50834
081106;50835
081106;50836
081106;50837
081106;50838
081106;50839
081106;50840
081106;50841
081106;50842
081106;50843
081106;50844
081106;90391
081106;90392
081107;50845
081107;50846
081107;50847
081108;50848
081108;50849
081108;50850
081108;50851
081108;50852
081109;50853
081109;50854
081110;50855
081110;50856
081110;50857
081110;50858
081110;50859
081110;50860
081110;50861
081110;50862
081201;50863
081201;50864
081201;50865
081201;50866
081201;50867
081201;50868
081201;50869
081201;50870
081201;50871
081201;50872
081201;50873
081201;50874
081202;50875
081202;50876
081202;50877
081202;50878
081203;50879
081203;50880
081203;50881
081203;50882
081203;50883
081203;50884
081203;50885
081203;50886
081203;50887
081203;50888
081203;50889
081203;50890
081203;50891
081203;50892
081203;50893
081203;90393
086101;50894
086101;50895
086101;50896
086101;50897
086101;50898
086101;50899
086101;50900
086101;50901
086101;50902
086101;50903
086101;50904
086101;50905
086101;50906
086101;50907
086101;50908
086101;50909
086101;50910
086101;50911
086101;50912
086101;50913
086101;50914
086101;50915
086101;50916
086101;50917
086101;50918
086101;50919
086101;50920
086101;50921
086101;50922
086101;50923
086101;50924
086101;50925
086101;50926
086101;50927
086101;50928
086101;50929
086101;50930
086101;50931
086101;50932
086101;50933
086101;50934
086101;50935
086101;50936
086101;50937
086101;50938
086101;50939
086101;50940
086101;50941
086101;50942
086101;50943
086101;50944
086101;50945
086101;50946
086101;50947
086101;50948
086101;50949
086101;50950
086101;50951
086101;50952
086101;50953
086101;50954
086101;50955
086101;50956
086101;90394
086101;90395
086101;90396
086101;90397
086101;90398
086201;50957
086201;50958
086201;50959
086201;50960
086201;50961
086201;50962
086201;50963
086201;50964
086201;50965
086201;50966
086201;50967
086201;50968
086201;50969
086201;50970
086201;50971
086201;50972
086201;50973
086201;50974
086201;50975
086201;50976
086201;50977
086201;50978
086201;50979
086201;50980
086201;50981
086201;50982
086201;50983
086201;50984
086201;50985
086201;50986
086201;50987
086201;50988
086201;50989
086201;50990
086201;50991
086201;50992
086201;50993
086201;50994
086201;50995
086201;50996
086201;50997
086201;50998
086201;50999
086201;51000
086201;51001
086201;51002
086201;51003
086201;51004
086201;51005
086201;51006
086201;51007
086201;51008
086201;51009
086201;51010
086201;51011
086201;51012
086201;51013
086201;51014
086201;51015
086201;51016
086201;51017
086201;51018
086201;90399
086201;90400
086201;90401
086201;90402
100101;51019
100101;51020
100101;51021
100101;51022
100101;51023
100101;51024
100101;51025
100101;51026
100101;51027
100101;51028
100101;51029
100101;51030
100101;51031
100101;51032
100101;51033
100101;51034
100101;51035
100101;51036
100101;51037
100101;51038
100101;51039
100101;51040
100101;51041
100101;51042
100101;51043
100101;51044
100101;90403
100101;90404
100102;51045
100102;51046
100102;51047
100102;51048
100102;51049
100102;51050
100102;51051
100102;51052
100102;51053
100103;51054
100103;51055
100103;51056
100103;51057
100103;51058
100103;51059
100104;51060
100104;51061
100104;51062
100104;51063
100105;51064
100105;51065
100105;51066
100106;51067
100106;51068
100106;51069
100106;51070
100106;51071
100107;51072
100107;51073
100107;51074
100107;51075
100107;51076
100107;51077
100107;51078
100108;51079
100108;51080
100108;51081
100108;51082
100108;51083
100108;51084
100108;51085
100108;51086
100108;51087
100108;90405
100201;51088
100201;51089
100201;51090
100201;51091
100201;51092
100201;51093
100201;51094
100201;51095
100201;51096
100201;51097
100201;51098
100201;51099
100201;51100
100201;51101
100201;51102
100201;51103
100201;51104
100201;51105
100201;51106
100201;51107
100201;51108
100201;90406
100201;90407
100201;90408
100201;90409
100202;51109
100202;51110
100202;51111
100202;51112
100202;51113
100202;90410
100202;90411
100203;51114
100204;51115
100204;51116
100204;51117
100204;51118
100204;51119
100204;51120
100204;51121
100204;51122
100204;51123
100205;51124
100205;51125
100205;51126
100205;51127
100206;51128
100206;51129
100206;51130
100206;51131
100206;51132
100206;51133
100206;51134
100206;51135
100207;51136
100207;51137
100207;90412
100208;51138
100208;51139
100208;51140
100208;51141
100209;51142
100209;51143
100210;51144
100210;51145
100210;51146
100210;51147
100211;51148
100211;51149
100211;51150
100211;51151
100211;51152
100211;51153
100211;51154
100211;51155
100211;51156
100301;51157
100301;51158
100301;51159
100301;51160
100301;51161
100302;51162
100302;51163
100302;51164
100302;51165
100302;51166
100302;51167
100302;51168
100302;51169
100302;51170
100302;51171
100302;51172
100302;51173
100302;51174
100302;51175
100302;51176
100302;51177
100302;51178
100302;51179
100302;51180
100302;90413
100303;51181
100303;51182
100303;51183
100303;51184
100303;51185
100303;51186
100303;51187
100304;51188
100304;51189
100304;51190
100304;51191
100304;51192
100304;51193
100304;51194
100305;51195
100305;51196
100401;51197
100401;51198
100401;51199
100401;51200
100401;51201
100401;51202
100401;51203
100401;51204
100401;51205
100401;90414
100401;90415
100401;90416
100402;51206
100402;51207
100403;51208
100403;51209
100403;51210
100403;51211
100403;51212
100403;90417
100404;51213
100404;51214
100404;51215
100404;51216
100404;51217
100404;51218
100404;51219
100405;51220
100405;51221
100405;51222
100405;51223
100405;51224
100405;51225
100405;51226
100405;51227
100405;90418
100406;51228
100406;51229
100406;51230
100406;51231
100406;51232
100407;51233
100407;51234
100407;51235
100407;51236
100408;51237
100408;51238
100408;51239
100408;51240
100501;51241
100501;51242
100501;51243
100501;51244
100501;51245
100501;51246
100501;51247
100501;51248
100501;51249
100501;51250
100501;51251
100501;51252
100501;51253
100501;51254
100501;51255
100501;51256
100501;51257
100501;51258
100501;51259
100501;51260
100501;51261
100501;90419
100501;90420
100502;51262
100502;51263
100502;51264
100502;51265
100502;51266
100502;51267
100502;90421
100502;90422
100503;51268
100503;51269
100503;51270
100504;51271
100504;51272
100504;51273
100505;51274
100505;51275
100505;51276
100506;51277
100506;51278
100506;51279
100507;51280
100507;51281
100507;51282
100507;51283
100507;51284
100507;51285
100507;51286
100507;51287
100508;51288
100508;51289
100508;51290
100508;51291
100508;51292
100508;51293
100508;51294
100508;51295
100509;51296
100509;51297
100509;51298
100509;51299
100509;51300
100509;51301
100509;51302
100509;51303
100510;51304
100510;51305
100510;51306
100510;51307
100602;51308
100602;51309
100602;51310
100602;51311
100602;51312
100602;51313
100602;51314
100602;51315
100602;51316
100602;51317
100602;51318
100602;51319
100602;51320
100602;51321
100602;90423
100603;51322
100603;51323
100603;51324
100603;51325
100603;51326
100607;51327
100607;51328
100607;51329
100607;51330
100607;51331
100607;51332
100607;51333
100607;51334
100607;51335
100607;51336
100607;51337
100607;51338
100607;51339
100607;51340
100607;51341
100607;51342
100607;51343
100607;51344
100607;51345
100607;51346
100607;51347
100607;51348
100607;51349
100607;90424
100608;51350
100608;51351
100608;51352
100608;51353
100608;51354
100608;51355
100610;51356
100610;51357
100610;51358
100610;51359
100610;51360
100610;51361
100610;51362
100611;51363
100611;51364
100611;51365
100611;51366
100611;51367
100611;51368
100611;51369
100611;51370
100611;51371
100611;51372
100611;51373
100611;51374
100611;51375
100611;51376
100611;51377
100611;51378
100611;90425
100701;51379
100701;51380
100701;51381
100701;51382
100701;51383
100702;51384
100702;51385
100702;51386
100702;51387
100702;51388
100702;51389
100702;51390
100702;51391
100702;51392
100702;51393
100702;51394
100702;51395
100702;90426
100703;51396
100703;51397
100703;51398
100703;51399
100704;51400
100704;51401
100704;51402
100704;51403
100704;51404
100704;51405
100704;51406
100704;51407
100704;51408
100704;51409
100704;51410
100704;51411
100704;51412
100704;51413
100704;51414
100704;51415
100704;51416
100704;51417
100704;51418
100704;51419
100704;51420
100704;51421
100704;51422
100704;51423
100704;51424
100704;90427
100705;51425
100705;51426
100705;51427
100705;51428
100706;51429
100706;51430
100706;51431
100706;51432
100707;51433
100707;51434
100707;51435
100707;51436
100707;51437
100707;51438
100707;51439
100707;51440
100708;51441
100708;51442
100708;51443
100708;51444
100708;51445
100708;51446
100708;51447
100708;51448
100708;90428
100801;51449
100801;51450
