110488;320404;Dom Pomocy Społecznej|Nowogard|ul.Marsz. Józefa Piłsudskiego 9 |72-200 Nowogard
110512;320502;Dom Pomocy Społecznej|Gryfice|ul. Kościuszki 35 |72-300 Gryfice
110517;320502;Dom Pomocy Społecznej|Gryfice|Kościuszki 71 |72-300 Gryfice
110544;320508;Dom Pomocy Społecznej|Trzebiatów|ul. Jaromin 50 |72-320 Trzebiatów
110578;320604;Dom Pomocy Społecznej w Nowym Czarnowie|Nowe Czarnowo| 66 |74-100 Gryfino
110580;320604;Dom Pomocy Społecznej w Dębcach|Dębce| 11 |74-100 Gryfino
110592;320606;Dom Pomocy Społecznej|Moryń|ul. Rynkowa 27 |74-503 Moryń
110599;320608;Dom Pomocy Społecznej|Trzcińsko-Zdrój|ul. Aleja Róż 1 |74-510 Trzcińsko-Zdrój
110622;320703;DOM POMOCY SPOŁECZNEJ|ŚNIATOWO| 17 |72-400 KAMIEŃ POMORSKI
110672;320801;Dom Pomocy Społecznej Włościbórz Filia w Kołobrzegu|Kołobrzeg|Ogrodowa 3 |78-100 Kołobrzeg
110677;320802;Dom Pomocy Społecznej we Włościborzu|Włościbórz| 1 |78-114 Wrzosowo
110678;320802;Dom Pomocy Społecznej w Piotrowicach|Piotrowice| 1 |78-114 Wrzosowo
110684;320803;Dom Pomocy Społecznej|Gościno|ul. Karlińska 1 |78-120 Gościno
110711;320902;Domu Pomocy Społecznej w Parsowie|Parsowo| 25 |76-039 Biesiekierz
110735;320905;Dom Pomocy Społecznej w Mielnie ul. Spokojna 1|Mielno|Spokojna 1 -|76-032 Mielno
110743;320906;Dom Pomocy Społecznej|Cetuń| 6 |76-010 Polanów
110744;320906;Dom Pomocy Społecznej|Żydowo| 112 |76-010 Polanów
110810;321004;Dom Pomocy Społecznej|Myślibórz|ul.Celna 23 |74-300 Myślibórz
110975;321404;Świetlica Domu Pomocy Społecznej w Dolicach|Dolice|Wiśniowa 12 |73-115 Dolice
111041;321504;Dom Pomocy Społecznej|Borne Sulinowo|ul. Szpitalna 5 |78-449 Borne Sulinowo
111081;321605;Dom Pomocy Społecznej w Krzecku 5|Krzecko| 5 |78-314 Sławoborze
111102;321701;Dom Pomocy Społecznej w Wałczu|Wałcz|ul. Orla 35 |78-600 Wałcz
111150;321804;Dom Pomocy Społecznej Resko|Resko|ul.Wojska Polskiego 40 |72-315 Resko
111209;326101;Dom Pomocy Społecznej|Koszalin|Leonida Teligi 4 |75-235 Koszalin
111385;326201;Dom Pomocy Społecznej - Dom Kombatanta|Szczecin|ul. Krucza 17 |71-747 Szczecin
111398;326201;Dom Pomocy Społecznej|Szczecin|ul. Broniewskiego 4/6 |71-460 Szczecin
111405;326201;Dom Pomocy Społecznej "Dom Kombatanta i Pioniera Ziemi Szczecińskiej"|Szczecin|ul. Romera 21-29 |71-246 Szczecin
111407;326201;Dom Pomocy Społecznej "Dom Kombatanta"|Szczecin|ul. Krucza 17 |71-747 Szczecin
111410;326201;Dom Pomocy Społecznej im. doktora Edmunda Wojtyły|Szczecin|ul. Lubomirskiego 7 |71-505 Szczecin
83602;020101;Dom Pomocy Społecznej|Bolesławiec|ul. Piastów 17 |59-700 Bolesławiec
83664;020201;Dom Pomocy Społecznej|Bielawa|Stefana Żeromskiego 2 |58-260 
83665;020202;Dzienny Dom Pomocy Społecznej|Dzierżoniów|ul. I. Krasickiego 25 |58-200 Dzierżoniów
83720;020207;Dom Pomocy Społecznej|Niemcza|ul.Świerczewskiego 14-16 |58-230 Niemcza
83760;020301;Dom Pomocy Społecznej|Głogów|ul. Neptuna 22/24 |67-200 Głogów
83799;020403;Dom Pomocy Społecznej|Wroniniec| 59 |56-215 Niechlów
83817;020501;Dom Pomocy Społecznej|Jawor|pl. Seniora 3 |59-400 Jawor
83830;020502;Dom Pomocy Społecznej w Jaworze Filia w Bolkowie|Bolków|Kamiennogórska 3 |59-420 Bolków
83831;020502;Zakład Opiekuńczo-Leczniczy w Bolkowie|Bolków|Wysokogórska 19 |59-420 Bolków
83843;020506;Świetlica Domu Pomocy Społecznej w Jaworze - Dom Mierczyce|Mierczyce| 34 |59-430 Wądroże Wielkie
83858;020602;Dom Pomocy Społecznej|Kowary|ul. Waryńskiego 38 |58-530 Kowary
83894;020608;Dom Pomocy Społecznej w Sosnówce|Sosnówka|ul. Liczyrzepy 87 |58-564 Sosnówka
83918;020702;Dom Pomocy Społecznej|Szarocin| 1 |58-400 Kamienna Góra
83983;020804;Dom Pomocy Społecznej|Nowa Ruda|ul.Parkowa 20 |57-402 Nowa Ruda
84006;020806;Dom Pomocy Społecznej|Bystrzyca Kłodzka|Plac Szpitalny 5 |57-500 Bystrzyca Kłodzka
84007;020806;Dom Pomocy Społecznej|Bystrzyca Kłodzka|Górna 23 |57-500 Bystrzyca Kłodzka
84056;020811;Dom Pomocy Społecznej|Jugów|Główna 118 |57-430 Jugów
84064;020812;Dom Pomocy Społecznej|Ścinawka Dolna| 17 |57-420 Radków
84106;020905;Świetlica Domu Pomocy Społecznej w Legnickim Polu|Legnickie Pole|Benedyktynów 4 |59-241 Legnickie Pole
84123;020908;Dom Pomocy Społecznej "Prząśnik" w Brenniku|Brennik| 24 |59-243 Ruja
84277;021204;Dom Pomocy Społecznej w Mirsku|Mirsk|ul. Zielona 12 |59-630 Mirsk
84283;021205;Dom Pomocy Społecznej w Nielestnie|Nielestno| 17 |59-610 Wleń
84291;021302;Dom Pomocy Społecznej|Krośnice|ul. Kwiatowa 9 |56-320 Krośnice
84361;021406;Powiatowy Dom Pomocy Społecznej w Ostrowinie|Ostrowina| 21 |56-400 Oleśnica
84396;021501;Dom Pomocy Społecznej w Oławie|Oława|ul. Lwowska 6 |55-200 Oława
84662;022001;Dom Pomocy Społecznej w Obornikach Śląskich, Filia w Rościsławicach|Rościsławice|ul. Polna 43 |55-120 Oborniki Śląskie
84663;022001;Dom Pomocy Społecznej w Obornikach Śląskich|Oborniki Śląskie|ul. Kardynała Wyszyńskiego 33 |55-120 Oborniki Śląskie
84842;022306;Dom Pomocy Społecznej "Dom Nad Zalewem" w Borzygniewie|Borzygniew|ul.Sportowa 2 |55-081 Mietków
84850;022308;Zakład Opiekuńczo - Leczniczy|Święta Katarzyna|ul. Generała Dąbrowskiego 8 |55-010 Święta Katarzyna
84916;022405;Dom Pomocy Społecznej|Ząbkowice Śląskie|Szpitalna 3 |57-200 Ząbkowice Śląskie
84937;022406;Dom Pomocy Społecznej w Ziębicach|Ziębice|Kościelna 10 |57-220 Ziębice
84939;022406;Polskie Centrum Zdrowia Instytut Medyczny Oddział Terenowy Ziębice Zakład Opiekuńczo-Leczniczy|Ziębice|Kolejowa 29 |57-220 Ziębice
84970;022502;Dom Pomocy Społecznej "Jutrzenka" w Zgorzelcu|Zgorzelec|ul. Przechodnia 8 |59-900 Zgorzelec
84972;022502;Dom Pomocy Społecznej "Ostoja" w Zgorzelcu|Zgorzelec|ul. Pułaskiego 11 |59-900 
85118;026101;Zakład Opiekuńczo-Leczniczy o Profilu Rehabilitacyjnym|Jelenia Góra|ul. Żeromskiego 2 |58-500 Jelenia Góra
85122;026101;Dom Pomocy Społecznej "Pogodna Jesień"|Jelenia Góra|ul. Leśna 3 |58-560 Jelenia Góra
85171;026201;MOPS Dom Pomocy Społecznej dla Dorosłych|Legnica|ul. Grabskiego 11 |59-220 Legnica
85450;026401;Dom Pomocy Społecznej|Wrocław|ul. Kaletnicza 8 |51-180 Wrocław
85453;026401;Zakład Opiekuńczo-Leczniczy o Profilu Rehabilitacyjnym Zgromadzenia Sióstr Św. Elżbiety|Wrocław|ul. Św. Józefa 2/4 |50-329 Wrocław
85466;026401;Dom Pomocy Społecznej "Samarytanin"|Wrocław|ul. Świątnicka 25/27 |52-018 Wrocław
85468;026401;Dom Pomocy Społecznej|Wrocław|ul. Karmelkowa 25 |52-437 Wrocław
85469;026401;Dom Pomocy Społecznej|Wrocław|ul. Mącza 3 |54-131 Wrocław
85470;026401;Dom Pomocy Społecznej "Miłosierny Samarytanin"|Wrocław|ul. Wejherowska 28 |54-239 Wrocław
85472;026401;Dom Pomocy Społecznej|Wrocław|ul. Rędzińska 66/68 |54-106 Wrocław
85544;026501;Dom Pomocy Społecznej|Wałbrzych|ul.Zachodnia 17 |58-305 Wałbrzych
85604;040109;Świetlica Domu Pomocy Społecznej w Zakrzewie|Zakrzewo|ul. Inowrocławska 20 |87-707 Zakrzewo
85606;040201;Dom Pomocy Społecznej|Brodnica|ul. Wiejska 1 |87-300 Brodnica
85627;040202;Zakład Opiekuńczo-Leczniczy|Wichulec| 14 A |87-327 Bobrowo
85720;040304;Dom Pomocy Społecznej|Koronowo|ul. Paderewskiego 35 |86-010 Koronowo
85781;040401;Dom Pomocy Społecznej|Chełmno|ul. Dominikańska 40 |86-200 Chełmno
85795;040404;Dom Pomocy Społecznej|Mgoszcz| 54 |86-230 Lisewo
85931;040701;DOM POMOCY SPOŁECZNEJ W INOWROCŁAWIU|INOWROCŁAW|MACIEJA WIERZBIŃSKIEGO 49 |88-100 INOWROCŁAW
85944;040702;DOM POMOCY SPOŁECZNEJ|Parchanie| 9 |88-110 Inowrocław 2
85959;040703;Dom Pomocy Społecznej|Warzyn| 1 |88-140 Gniewkowo
85980;040705;Dom Pomocy Społecznej|Ludzisko| 78 |88-160 JANIKOWO
86092;040809;Dom Pomocy Społecznej|Nowa Wieś| 1 |87-603 Wielgie
86098;040809;Świetlica Domu Pomocy Społecznej w Nowej Wsi|Nowa Wieś| 1 |87-603 Wielgie
86111;040902;Dom Pomocy Społecznej w Siemionkach Siemionki 13|Siemionki| 13 |88-324 Jeziora Wielkie
86194;041003;DOM POMOCY SPOŁECZNEJ|Nakło nad Notecią|UL. PARKOWA 8 |89-100 Nakło nad Notecią
86263;041105;Świetlica Domu Pomocy Społecznej w Piotrkowie Kujawskim|Piotrków Kujawski|Poznańska 98 |88-230 Piotrków Kujawski
86298;041202;Świetlica Domu Pomocy Społecznej „KOMBATANT” w Ugoszczu|Ugoszcz| 30 |87-517 Brzuze
86330;041301;Dom Pomocy Społecznej|Kamień Krajeński|Podgórna 2 |89-430 Kamień Krajeński
86363;041304;DOM POMOCY SPOŁECZNEJ|SUCHORĄCZEK| 51 |89-410 WIĘCBORK
86420;041408;Dom Pomocy Społecznej|Gołuszyce| 26 |86-120 Pruszcz
86445;041409;Dom Pomocy Społecznej Prowadzony Przez Zgromadzenie Sióstr Miłosierdzia Św. Wincentego A' Paulo|Świecie|Wojska Polskiego 128 |86-100 Świecie
86475;041502;Dom Pomocy Społecznej|Browina| 56 |87-140 Chełmża
86476;041502;Zakład Opiekuńczo-Leczniczy|Browina| 62 |87-140 Chełmża
86519;041508;Dom Pomocy Społecznej|Wielka Nieszawka|ul. Toruńska 18 |87-165 Cierpice
86575;041606;DOM POMOCY SPOŁECZNEJ|WYSOKA| 16 |89-502 RACIĄŻ
86609;041801;Świetlica Domu Pomocy Społecznej w Kowalu|Kowal|Kopernika 19 |87-820 Kowal
86614;041802;Dom Pomocy Społecznej|Kurowo-Parcele|Kurowo-Parcele 44 |87-821 Baruchowo
86637;041805;Świetlica Domu Pomocy Społecznej w Wilkowiczkach|Wilkowiczki| 25 |87-850 Choceń
86674;041811;Dom Pomocy Społecznej w Rzeżewie|Rzeżewo| 65a |87-840 Lubień Kujawski
86722;041903;Dom Pomocy Społecznej|Tonowo| 52 |88-430 Janowiec Wielkopolski
86765;041906;Dom Pomocy Społecznej w Podobowicach|Podobowicach| 49 |88-400 Żnin
86955;046101;Dom Pomocy Społecznej "Promień Życia" w Bydgoszcz|Bydgoszcz|ul. Łomżyńska 54 |85-863 Bydgoszcz
86956;046101;Dom Pomocy Społecznej "Jesień Życia" w Bydgoszczy|Bydgoszcz|ul. Mińska 15a |85-442 Bydgoszcz
87001;046201;Dom Pomocy Społecznej|Grudziądz|ul. Dywizjonu 303 4 |86-300 Grudziądz
87020;046201;Dom Pomocy Społecznej|Grudziądz|ul. Nadgórna 30/32 |86-300 Grudziądz
87021;046201;Dom Pomocy Społecznej|Grudziądz|ul. Parkowa 12 |86-300 Grudziądz
87142;046301;Dom Pomocy Społecznej im. dr Leona Szumana|Toruń|ul. Szosa Chełmińska 220 |87-100 Toruń
87144;046301;Dom Pomocy Społecznej Fundacji im. Brata Alberta|Toruń|ul. Rydygiera 23 |87-100 Toruń
87212;046401;Dom Pomocy Społecznej|Włocławek|Dobrzyńska 102 |87-800 Włocławek
87213;046401;Dom Pomocy Społecznej|Włocławek|Nowomiejska 19 |87-800 Włocławek
87214;046401;Miejski Zespół Opieki Zdrowotnej sp. z o.o. - Dom Pomocy Społecznej|Włocławek|Żeromskiego 28a |87-800 Włocławek
87245;060103;Dom Pomocy Społecznej w Kozuli|Kozula| 1 |21-500 Biała Podlaska
87266;060107;Dom Pomocy Społecznej w Konstantynowie|Konstantynów|ul. Kardynała Wyszyńskiego 10 |21-543 Konstantynów
87340;060201;Dom Pomocy Społecznej dla Kombatantów|Biłgoraj|ul. Generała Komorowskiego 20 |23-400 Biłgoraj
87364;060203;Dom Pomocy Społecznej w Teodorówce|Teodorówka| 1 |23-400 Biłgoraj
87438;060303;Dom Pomocy Społecznej w Nowinach|Nowiny| 101 |22-105 Chełm
87571;060405;Niepubliczny Zakład Opiekuńczo-Leczniczy "Droga Życia" w Smoligowie|Smoligów| 71 |22-530 Mircze
87611;060505;Dom Pomocy Społecznej|Janów Lubelski|ul. Wiejska 12 |23-300 Janów Lubelski
87645;060601;Dom Pomocy Społecznej|Krasnystaw|Kwiatowa 1 |22-300 Krasnystaw
87687;060605;Dom Pomocy Społecznej w Krasnymstawie Filia w Stężycy Nadwieprzańskiej|Stężyca Nadwieprzańska| 10 |22-300 Krasnystaw
87690;060606;Żułów 13 DPS|Żułów| 13 |22-310 Kraśniczyn
87697;060606;Bończa – Kolonia 71 DPS|Bończa – Kolonia| 71 |22-310 Kraśniczyn
87698;060606;Surhów – Kolonia 3 DPS|Surhów– Kolonia| 3 |22-310 Kraśniczyn
87707;060609;Dom Pomocy Społecznej|Bzowiec| 134 |22-335 Żółkiewka
87740;060701;Dom Pomocy Społecznej|Kraśnik|Oboźna 36 |23-200 Kraśnik
87796;060708;Dom Pomocy Społecznej|Popkowice| 1 |23-250 Urzędów
87853;060806;Dom Pomocy Społecznej w Kocku|Kock|Tadeusza Kościuszki 1D |21-150 Kock
87854;060807;Dom Pomocy Społecznej|Łucka| 71 |21-100 Lubartów
88001;060912;Dom Pomocy Społecznej|Kiełczewice Maryjskie| 86 |23-107 Strzyżewice
88134;061105;Dom Pomocy Społecznej w Ryżkach|Ryżki| 75 |21-400 Łuków
88248;061302;Dom Pomocy Społecznej w Kalince|Kalinka| 12-13 |21-205 Jabłoń
88351;061408;Zakład Opiekuńczo-Leczniczy Oddział IV Nałęczów|Nałęczów|Lipowa 37 |24-150 Nałęczów
88365;061410;Samodzielny Publiczny Psychiatryczny Zakład Opiekuńczo-Leczniczy w Celejowie|Celejów| 68 |24-120 Kazimierz Dolny
88488;061604;Dom Pomocy Społecznej w Leopoldowie|Leopoldów|Księdza Drozdowskiego 37 |08-500 Ryki
88526;061701;Dom Pomocy Społecznej w Świdniku|Świdnik|Piasecka 240 |21-040 Świdnik
88639;061812;Dom Pomocy Społecznej|Tyszowce|ul. Wielka 101 |22-630 Tyszowce
88684;061906;Dom Pomocy Społecznej w Różance|Różanka| 117B |22-200 Włodawa
88722;062004;Dom Pomocy Społecznej w Krasnobrodzie|Krasnobród|ul. Sanatoryjna 34 |22-440 Krasnobród
88731;062004;Dom Pomocy Społecznej w Majdanie Wielkim|Majdan Wielki| |22-440 Krasnobród
88795;062013;Dom Pomocy Społecznej "Pod Modrzewiami"|Szczebrzeszyn|Błonie 117 |22-460 Szczebrzeszyn
88923;066301;Dom Pomocy Społecznej "Betania"|Lublin|al. Kraśnicka 223 |20-718 Lublin
88974;066301;Dom Pomocy Społecznej im. Św. Jana Pawła II|Lublin|ul. Ametystowa 22 |20-577 Lublin
89088;066301;Dom Pomocy Społecznej im. Św. Jana Pawła II|Lublin|ul. Ametystowa 22 |20-577 Lublin
89089;066301;Dom Pomocy Społecznej dla Osób Niepełnosprawnych Fizycznie|Lublin|ul. Kosmonautów 78 |20-358 Lublin
89090;066301;Dom Pomocy Społecznej „Kalina”|Lublin|ul. Kalinowszczyzna 84 |20-201 Lublin
89091;066301;Dom Pomocy Społecznej „Betania”|Lublin|al. Kraśnicka 223 |20-718 Lublin
89092;066301;Dom Pomocy Społecznej im. Matki Teresy z Kalkuty|Lublin|ul. Bartosza Głowackiego 26 |20-060 Lublin
89093;066301;Dom Pomocy Społecznej im. Wiktorii Michelisowej|Lublin|ul. Archidiakońska 7 |20-113 Lublin
89145;080101;Dom Pomocy Społecznej "Dom Seniora"|Kostrzyn nad Odrą|Gabriela Narutowicza 4a |66-470 Kostrzyn nad Odrą
89189;080107;Dom Pomocy Społecznej w Kamieniu Wielkim|Kamień Wielki|Stawna 40 |66-460 Witnica
89211;080204;Dom Pomocy Społecznej|Szczawno|ul. Parkowa 2 |66-615 Dąbie
89274;080303;Dom Pomocy Społecznej Rokitno 58|Rokitno| 58 |66-340 Przytoczna
89275;080303;Dom Pomocy Społecznej Rokitno 38|Rokitno| 38 |66-340 Przytoczna
89282;080304;Dom Pomocy Społecznej w Szarczu|Szarcz| 30 |66-330 Pszczew
89296;080306;Dom Pomocy Społecznej|Jasieniec| 69 |66-320 Trzciel
89329;080404;Dom Pomocy Społecznej|Kożuchów|ul.Szprotawska 19 |67-120 Kożuchów
89393;080601;Dom Pomocy Społecznej w Dobiegniewie|Dobiegniew|Gdańska 17 |66-520 Dobiegniew
89454;080704;Dom Pomocy Społecznej w Tursku|Tursk| 28 |69-200 Sulęcin
89505;080902;Dom Pomocy Społecznej|Bełcze| 19 |66-130 
89544;080908;Dom Pomocy Społecznej w Trzebiechowie|Trzebiechów|ul.Sulechowska 1 |66-132 Trzebiechów
89652;081106;Dom Pomocy Społecznej|Lubsko|ul. Zamkowa 27 |68-300 Lubsko
89771;086101;Dom Pomocy Społecznej nr 1|Gorzów Wielkopolski|Podmiejska Boczna 10 |66-400 Gorzów Wielkopolski
89772;086101;Dom Pomocy Społecznej nr 2|Gorzów Wielkopolski|Walczaka 42 |66-400 Gorzów Wielkopolski
89845;086201;Dom Pomocy Społecznej|Zielona Góra|ul. Aleja Juliusza Słowackiego 29 |65-326 Zielona Góra
89846;086201;Dom Pomocy Społecznej dla Kombatantów im. Jana Lembasa|Zielona Góra|ul. Lubuska 11 |65-265 Zielona Góra
89876;100101;Dom Pomocy Społecznej|Bełchatów|Dąbrowskiego 2 |97-400 Bełchatów
89920;100108;Dom Pomocy Społecznej|Zabłoty| 19 |97-425 Zelów
89942;100201;Dom Pomocy Społecznej w Kutnie|Kutno|ul. Oporowska 27 |99-300 Kutno
89943;100201;Dom Pomocy Społecznej w Kutnie|Kutno|ul. Bolesława Krzywoustego 11 |99-300 Kutno
89944;100201;Dom Pomocy Społecznej prow. Przez Zgrom. SS Albertynek w Kutnie|Kutno|ul. Jana III Sobieskiego 49 |99-300 Kutno
89951;100202;Dom Pomocy Społecznej w Pniewie|Pniewo| 91 |99-311 Bedlno
89952;100202;Dom Pomocy Społecznej w Wojszycach|Wojszyce| 47 |99-311 Bedlno
89980;100207;DPS w Woli Chruścińskiej|Wola Chruścińska| 4 |99-306 Łanięta
90051;100401;Dom Pomocy Społecznej|Łęczyca|Jana Kilińskiego 2 |99-100 Łęczyca
90052;100401;Zakład Opiekuńczo Leczniczy|Łęczyca|Lotnicza 2A |99-100 Łęczyca
90060;100403;DPS w Karsznicach|Karsznice| 62 |99-122 Góra Św. Małgorzaty
90119;100502;Dom Pomocy Społecznej w Borówku|Borówek| 56 |99-423 Bielawy
90175;100602;Dom Pomocy Społecznej w Wiśniowej Górze|Wiśniowa Góra|Tuszyńska 56 |95-020 Andrespol
90205;100607;Dom Pomocy Społecznej w Lisowicach (odrębny obwód głosowania)|Lisowice| 13 |95-040 Koluszki
90253;100702;Dom Pomocy Społecznej w Drzewicy|Drzewica|Stawowa 21/25 |26-340 Drzewica
90308;100708;Dom Pomocy Społecznej w Niemojowicach|Niemojowice| 68 |26-330 Żarnów
90320;100801;Dom Pomocy Społecznej w Konstantynowie Łódzkim|Konstantynów Łódzki|ul. Bechcice 3 |95-050 Konstantynów Łódzki
90331;100802;Dom Pomocy Społecznej|Pabianice|ul. Łaska 86 |95-200 Pabianice
90332;100802;Dom Pomocy Społecznej|Pabianice|ul. Wiejska 55/61 |95-200 Pabianice
90370;100802;Dom Pomocy Społecznej|Pabianice|Wiejska 55/61 |95-200 Pabianice
90371;100802;Dom Pomocy Społecznej|Pabianice|Łaska 86 |95-200 Pabianice
90396;100806;Dom Pomocy Społecznej "Nad Strumykiem" w Legendzinie|Legendzin| nr 2 |95-083 Lutomiersk
90409;100901;Dom Pomocy Społecznej w Bobrownikach|Bobrowniki| 50 |98-355 Działoszyn
90475;101006;HELP-MED Sp. z o.o. Zakład Opiekuńczo-Leczniczy i Rehabilitacyjny|Raciborowice| 66 |97-310 Moszczenica
90488;101008;Dom Pomocy Społecznej w Łochyńsku|Łochyńsko| |97-340 Rozprza
90558;101105;Dom Pomocy Społecznej w Gostkowie|Stary Gostków| 41 |99-220 Wartkowice
90587;101201;Dom Pomocy Społecznej|Radomsko|ul. Ignacego Krasickiego 138 |97-500 Radomsko
90626;101209;Dom Pomocy Społecznej|Radziechowice Pierwsze| 2 |97-561 Ładzice
90692;101401;Dom Pomocy Społecznej|Sieradz|Armii Krajowej 34 |98-200 Sieradz
90736;101405;Dom Pomocy Społecznej w Sieradzu Filia w Witowie|Witów|Wspólna 74 |98-260 Burzenin
90753;101408;Dom Pomocy Społecznej w Biskupicach|Biskupice| 72 |98-200 Sieradz
90840;101601;Dom Pomocy Społecznej Nr 1|Tomaszów Mazowiecki|Polna 56 |97-200 Tomaszów Mazowiecki
90841;101601;Dom Pomocy Społecznej Nr 1 - filia|Tomaszów Mazowiecki|Farbiarska 27/29 |97-200 Tomaszów Mazowiecki
90842;101601;Dom Pomocy Społecznej Nr 2|Tomaszów Mazowiecki|Jana Pawła II 37 |97-200 Tomaszów Mazowiecki
90929;101706;Dom Pomocy Społecznej w Skrzynnie|Skrzynno| 13 |98-311 Ostrówek
91033;101901;Dom Pomocy Społecznej|Zduńska Wola|Łaska 42 |98-220 Zduńska Wola
91042;101902;Dom Pomocy Społecznej w Przatówku|Przatówek| 1 |98-240 Szadek
91064;102001;Dom Pomocy Społecznej w Głownie|Głowno|Karasicka 51 |95-015 Głowno
91081;102002;Dom Pomocy Społecznej|Ozorków|Mickiewicza 1 |95-035 Ozorków
91121;102003;Dom Pomocy Społecznej w Zgierzu|Zgierz|Chełmska 16/18 |95-100 Zgierz
91139;102004;Dom Pomocy Społecznej w Rąbieniu|Rąbień AB| 59 |95-070 Aleksandrów Łódzki
91188;102101;Dom Pomocy Społecznej w Brzezinach|Brzeziny|Moniuszki 24 |95-060 Brzeziny
91206;102104;Dom Pomocy Społecznej w Dąbrowie|Dąbrowa| 1 |95-047 Jeżów
91212;102104;Dom Pomocy Społecznej w Dąbrowie|Dąbrowa| 1 |95-047 Jeżów
91410;106101;Dom Pomocy Społecznej w Łodzi|Łódź|ul. Rudzka 56 |93-423 Łódź
91610;106101;6 Dom Pomocy Społecznej w Łodzi|Łódź|ul. Złotnicza 10 |91-836 Łódź
91611;106101;Dom Pomocy Społecznej „Pogodna Jesień” w Łodzi|Łódź|ul. Dojazdowa 5/7 |91-503 Łódź
91612;106101;Dom Pomocy Społecznej „Dom Kombatanta” im. majora Eugeniusza Gedymina Kaszyńskiego „Nurta” w Łodzi|Łódź|ul. Przyrodnicza 24/26 |91-480 Łódź
91613;106101;Dom Pomocy Społecznej w Łodzi|Łódź|ul. Rojna 15 |91-142 Łódź
91619;106101;5 Dom Pomocy Społecznej w Łodzi|Łódź|ul. Podgórna 2/14 |93-278 Łódź
91620;106101;3 Dom Pomocy Społecznej w Łodzi|Łódź|ul. Paradna 36 |93-345 Łódź
91621;106101;Dom Pomocy Społecznej w Łodzi|Łódź|ul. Rudzka 56 |93-423 Łódź
91622;106101;Dom Pomocy Społecznej Sióstr Służebniczek NMP NP im. bł. Edmunda Bojanowskiego w Łodzi|Łódź|ul. Kosynierów Gdyńskich 20 |93-357 Łódź
91628;106101;2 Dom Pomocy Społecznej w Łodzi|Łódź|ul. 28 Pułku Strzelców Kaniowskich 32 |90-640 Łódź
91629;106101;Dom Pomocy Społecznej „Włókniarz” im. Jana Pawła II w Łodzi|Łódź|ul. Krzemieniecka 7/9 |94-017 Łódź
91633;106101;Dom Pomocy Społecznej w Łodzi|ul. Narutowicza|ul. Narutowicza 114 |90-145 
91634;106101;Centrum Rehabilitacyjno-Opiekuńcze-Dom Pomocy Społecznej w Łodzi|Łódź|ul. Przybyszewskiego 255/267 |92-338 Łódź
91672;106201;Dzienny Dom Pomocy Społecznej "Dom Seniora"|Piotrków Trybunalski|ul.Wojska Polskiego 127 |97-300 Piotrków Trybunalski
91680;106201;Dom Pomocy Społecznej|Piotrków Trybunalski|Żwirki 5/7 |97-300 Piotrków Trybunalski
91724;120101;Dom Pomocy Społecznej w Bochni (świetlica DPS)|Bochnia|ul. Karolina 14 f |32-700 Bochnia
91814;120202;Powiatowy Publiczny Zakład Opiekuńczo-Leczniczy|Brzesko|ul. Kościuszki 33 |32-800 Brzesko
91835;120204;Dom Pomocy Społecznej w Porąbce Uszewskiej|Porąbka Uszewska| 272 |32-854 Porąbka Uszewska
91903;120303;Powiatowy Dom Pomocy Społecznej im. Adama Starzeńskiego w Płazie|Płaza|ul. Wiosny Ludów 4 -|32-552 Płaza
91904;120303;Zakład Opiekuńczo-Leczniczy w Chrzanowie|Chrzanów|ul. Śląska 62a -|32-500 Chrzanów
91967;120402;Dom Pomocy Społecznej Św. Brata Alberta Chmielowskiego|Dąbrowa Tarnowska|ul. Świętego Brata Chmielowskiego 16 |33-200 Dąbrowa Tarnowska
92023;120501;Dom Pomocy Społecznej|Gorlice|ul. Józefa Michalusa 14 |38-300 Gorlice
92024;120501;Dom Pomocy Społecznej|Gorlice|ul. Henryka Sienkiewicza 30 |38-300 Gorlice
92077;120508;Dom Pomocy Społecznej|Klimkówka| 67 |38-312 Ropa
92165;120606;Dom Pomocy Społecznej w Czernej|Czerna| 110 |32-065 Krzeszowice
92196;120610;Dom Pomocy Społecznej im.Brata Alberta w Ojcowie|Ojców| 64 |32-047 Ojców
92262;120616;Dom Pomocy Społecznej Karniowice|Karniowice|Osiedle XXXV Lecia PRL 10 |32-082 Bolechowice
92272;120616;Dom Pomocy Społecznej Więckowice|Więckowice|Słoneczna 3 |32-082 Bolechowice
92288;120617;Dom Pomocy Społecznej w Owczarach|Owczary|Kasztanowa 20 |32-088 Zielonki
92289;120617;Dom Pomocy Społecznej w Batowicach|Batowice| 1 |32-086 Zielonki
92302;120701;Dom Pomocy Społecznej|Limanowa|ul. Wincentego Witosa 24 |34-600 Limanowa
92325;120704;Dom Pomocy Społecznej|Szczyrzyc| 182 |34-620 Szczyrzyc
92376;120709;Dom Pomocy Społecznej|Kasina Wielka| 448 |34-741 Kasina Wielka
92377;120709;Dom Pomocy Społecznej|Raba Niżna| 1 |34-730 Mszana Dolna
92399;120801;Dom Pomocy Społecznej CARITAS Diecezji Kieleckiej w Miechowie-Charsznicy|Miechów-Charsznica|Młyńska 2 |32-250 Charsznica
92426;120804;Dom Pomocy Społecznej w Mianocicach|Mianocice| 51 |32-210 Książ Wielki
92448;120805;Dom Pomocy Społecznej w Miechowie|Miechów|Warszawska 49a |32-200 Miechów
