teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
101305;2;Regnów;gw;51.733355,20.39204;10;Piotrków Trybunalski;PiS;2;WOJCIECHOWSKI;Grzegorz Michał;Mężczyzna;PiS;51.731255 20.390048
100704;3;Opoczno;gmw;51.415594,20.308064;10;Piotrków Trybunalski;PiS;3;TELUS;Robert;Mężczyzna;PiS;51.414073 20.312128
101201;1;Radomsko;gm;51.071194,19.442784;10;Piotrków Trybunalski;PiS;4;MILCZANOWSKA;Anna Maria;Kobieta;PiS;51.077000 19.437959
106201;1;Piotrków Trybunalski;mm;51.4129525,19.716625;10;Piotrków Trybunalski;PiS;5;DRÓŻDŻ;Beata Zofia;Kobieta;PiS;51.413084 19.710125
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;11;Sieradz;PiS;1;LICHOCKA;Joanna Katarzyna;Kobieta;PiS;52.259782 21.107208
101106;2;Zadzim;gw;51.7865075,18.9083805;11;Sieradz;PiS;2;POLAK;Piotr Stanisław;Mężczyzna;PiS;51.786507 18.904350
100205;2;Krzyżanów;gw;52.169614,19.4413415;11;Sieradz;PiS;3;WOŹNIAK;Tadeusz Jacek;Mężczyzna;SolidarnaPolska;52.171818 19.441317
100901;3;Działoszyn;gmw;51.1144055,18.851063;11;Sieradz;PiS;4;MATEUSIAK-PIELUCHA;Beata Anna;Kobieta;PiS;51.118785 18.851694
100802;1;Pabianice;gm;51.665741,19.354834;11;Sieradz;PiS;5;CIEBIADA;Krzysztof;Mężczyzna;PiS;51.669725 19.361145
121905;3;Wieliczka;gmw;49.9758055,20.059843;12;Kraków;PiS;1;BOCHENEK;Rafał Paweł;Mężczyzna;BEZP;49.981176 20.057337
121801;3;Andrychów;gmw;49.8228685,19.365986;12;Kraków;PiS;2;POLAK;Marek Władysław;Mężczyzna;PiS;49.825934 19.369597
121309;3;Zator;gmw;49.988432,19.450156;12;Kraków;PiS;3;BIERNAT;Zbigniew Stanisław;Mężczyzna;PiS;49.992065 19.447578
121809;3;Wadowice;gmw;49.860173,19.530056;12;Kraków;PiS;4;FILIPIAK;Ewa Maria;Kobieta;PiS;49.854786 19.522153
120304;3;Libiąż;gmw;50.087691,19.318335;12;Kraków;PiS;5;KOZIK;Krzysztof Janusz;Mężczyzna;PiS;50.083462 19.313859
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;1;WASSERMANN;Małgorzata Ewa;Kobieta;BEZP;50.070624 20.011690
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;2;TERLECKI;Ryszard Iwon;Mężczyzna;PiS;50.020946 19.983121
120606;3;Krzeszowice;gmw;50.131875,19.618778;13;Kraków;PiS;3;ADAMCZYK;Andrzej Mieczysław;Mężczyzna;PiS;50.130556 19.623408
126101;1;Kraków (a);mm;50.046894,20.0048255;13;Kraków;PiS;4;BUBULA;Barbara Ewa;Kobieta;PiS;50.013838 20.001881
121205;3;Olkusz;gmw;50.2678225,19.5891615;13;Kraków;PiS;5;OSUCH;Jacek Piotr;Mężczyzna;PiS;50.267173 19.589471
126201;1;Nowy Sącz;mm;49.610243,20.70664;14;Nowy Sącz;PiS;1;MULARCZYK;Arkadiusz;Mężczyzna;PiS;49.612630 20.704703
121106;2;Krościenko nad Dunajcem;gw;49.4510885,20.398146;14;Nowy Sącz;PiS;2;PALUCH;Anna;Kobieta;PiS;49.450419 20.395461
120505;2;Lipinki;gw;49.6589095,21.296743;14;Nowy Sącz;PiS;3;BARTUŚ;Barbara Halina;Kobieta;PiS;49.657574 21.296615
120707;2;Limanowa;gw;49.7285935,20.4419765;14;Nowy Sącz;PiS;4;JANCZYK;Wiesław Stanisław;Mężczyzna;PiS;49.727652 20.440012
121111;2;Raba Wyżna;gw;49.5745295,19.863521;14;Nowy Sącz;PiS;5;SIARKA;Edward;Mężczyzna;SolidarnaPolska;49.572654 19.861261
121609;2;Tarnów;gw;50.002445,21.021696;15;Tarnów;PiS;1;PIECZARKA;Anna Maria;Kobieta;PiS;49.999200 21.025936
121005;2;Kamionka Wielka;gw;49.581055,20.8312805;15;Tarnów;PiS;2;SZCZUREK-ŻELAZKO;Józefa;Kobieta;PiS;49.581594 20.833922
121610;3;Tuchów;gmw;49.8874845,21.048385;15;Tarnów;PiS;3;WOJTKIEWICZ;Michał Jan;Mężczyzna;PiS;49.886340 21.051960
121905;3;Wieliczka;gmw;49.9758055,20.059843;15;Tarnów;PiS;4;RUSECKA;Urszula Beata;Kobieta;PiS;49.979374 20.063126
120402;3;Dąbrowa Tarnowska;gmw;50.1788475,21.021145;15;Tarnów;PiS;5;KRAJEWSKI;Wiesław;Mężczyzna;PiS;50.179930 21.019221
146514;1;Mst Warszawa (a);mm;52.233002,21.0614195;16;Płock;PiS;1;SZUMOWSKI;Łukasz Jan;Mężczyzna;BEZP;52.193922 21.032686
142801;1;Sochaczew;gm;52.2362685,20.244553;16;Płock;PiS;2;MAŁECKI;Maciej;Mężczyzna;PiS;52.235787 20.242151
146514;1;Mst Warszawa (a);mm;52.233002,21.0614195;16;Płock;PiS;3;WĄSIK;Maciej Roman;Mężczyzna;PiS;52.189440 21.094980
