teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;SLD;1;KULASEK;Marcin Robert;Mężczyzna;SLD;53.781111 20.478320
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;SLD;2;MATUSZEWSKA-BORUC;Małgorzata Emilia;Kobieta;LRazem;53.766269 20.468164
280501;1;Ełk;gm;53.823927,22.360008;35;Olsztyn;SLD;3;GÓRSKI;Hubert;Mężczyzna;BEZP;53.820399 22.363934
281410;2;Purda;gw;53.664733,20.6741285;35;Olsztyn;SLD;4;MICHNIK;Łukasz;Mężczyzna;BEZP;53.663708 20.676828
281704;3;Pasym;gmw;53.645781,20.8050015;35;Olsztyn;SLD;5;KOBYLIŃSKA;Lucyna;Kobieta;BEZP;53.648310 20.805435
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;SLD;1;SZCZEPAŃSKI;Wiesław Andrzej;Mężczyzna;SLD;51.841948 16.579739
301305;2;Święciechowa;gw;51.8374855,16.4896785;36;Kalisz;SLD;2;MAZUR;Marek Miłosz;Mężczyzna;Wiosna;51.837798 16.490804
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;SLD;3;PAWLICZAK;Karolina Monika;Kobieta;SLD;51.743692 18.081803
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;SLD;4;BŁAŻEJCZAK-KLECZEWSKA;Beata;Kobieta;LRazem;51.744168 18.068264
301703;3;Odolanów;gmw;51.5716975,17.6678795;36;Kalisz;SLD;5;WAJS;Józef Włodzimierz;Mężczyzna;SLD;51.576514 17.665391
302301;1;Słupca;gm;52.2907775,17.8686465;37;Konin;SLD;1;NOWAK;Paulina;Kobieta;LRazem;52.285188 17.869690
300308;2;Niechanowo;gw;52.4494295,17.669932;37;Konin;SLD;2;TOMASZEWSKI;Tadeusz;Mężczyzna;SLD;52.448695 17.673946
303002;3;Miłosław;gmw;52.190016,17.521868;37;Konin;SLD;3;WNUK;Andrzej Jacek;Mężczyzna;Wiosna;52.190454 17.520432
301011;2;Stare Miasto;gw;52.1579565,18.2245615;37;Konin;SLD;4;NAWROCKI;Ryszard Piotr;Mężczyzna;SLD;52.156102 18.226355
300902;2;Babiak;gw;52.3487685,18.711045;37;Konin;SLD;5;GALĘBA;Robert;Mężczyzna;BEZP;52.349756 18.712474
301601;3;Oborniki;gmw;52.647982,16.773544;38;Piła;SLD;1;STANDERSKI;Dariusz Marian;Mężczyzna;Wiosna;52.642713 16.772716
301404;3;Sieraków;gmw;52.668166,16.0745815;38;Piła;SLD;2;AJCHLER;Romuald Kazimierz;Mężczyzna;SLD;52.668881 16.074190
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;SLD;3;BOCIAN;Kamil Bartosz;Mężczyzna;LRazem;53.135065 16.752468
302801;1;Wągrowiec;gm;52.812254,17.1976135;38;Piła;SLD;4;GRZECHOWIAK;Agnieszka Magdalena;Kobieta;SLD;52.809564 17.195730
303101;1;Złotów;gm;53.359208,17.0451305;38;Piła;SLD;5;JÓZEFOWSKA;Katarzyna;Kobieta;BEZP;53.358342 17.048002
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;1;UEBERHAN;Katarzyna;Kobieta;Wiosna;52.393301 16.880953
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;2;WACHOWSKA-KUCHARSKA;Anna Małgorzata;Kobieta;LRazem;52.397399 16.901731
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;3;KRETKOWSKA;Katarzyna Maria;Kobieta;SLD;52.397568 16.916810
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;4;KANIA;Henryk;Mężczyzna;SLD;52.388724 16.899640
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;5;URBAŃSKA;Beata Kinga;Kobieta;SLD;52.426460 16.899473
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;SLD;1;PROKOP PACZKOWSKA;Małgorzata Barbara;Kobieta;Wiosna;54.211406 16.221104
320101;1;Białogard;gm;54.014137,15.975557;40;Koszalin;SLD;2;KOTLĘGA;Jerzy Waldemar;Mężczyzna;członek partii politycznej: SLD;54.013182 15.971069
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;SLD;3;WEZGRAJ;Jacek Artur;Mężczyzna;członek partii politycznej: Razem;54.220192 16.218097
321301;1;Darłowo (b);gm;54.4285245,16.4106325;40;Koszalin;SLD;4;LEWANDOWSKI;Andrzej;Mężczyzna;członek partii politycznej: Ruch;54.426647 16.414336
320202;3;Choszczno;gmw;53.1728235,15.4622085;40;Koszalin;SLD;5;SZUBA;Agnieszka;Kobieta;BEZP;53.175611 15.461711
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;SLD;1;WIECZOREK;Dariusz Krzysztof;Mężczyzna;SLD;53.413829 14.618081
146506;1;Mst Warszawa (a);mm;52.233002,21.0614195;41;Szczecin;SLD;2;CZARNECKI;Arkadiusz Paweł;Mężczyzna;Wiosna;52.181828 21.048673
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;SLD;3;BEDNARSKI;Sebastian Waldemar;Mężczyzna;LRazem;53.430385 14.646330
320604;3;Gryfino;gmw;53.25187,14.572836;41;Szczecin;SLD;4;KOTULA;Katarzyna Agata;Kobieta;BEZP;53.247901 14.573016
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;SLD;5;KRYSTEK;Dawid Wojciech;Mężczyzna;SLD;53.426163 14.608308
