16;5;3;/cpr/sjm-16/pl/67fb245b-cee9-4451-ba64-0eaad74a6cb8.html;Zgorzelski Piotr;pracownik samorządowy;4 323;1,56%
16;7;1;/cpr/sjm-16/pl/b5402a68-8cf1-45a2-8d04-071409e83d82.html;Pitera Julia Teresa;polonista;29 095;10,52%
16;7;2;/cpr/sjm-16/pl/e2c26876-c605-4b52-83ca-f8ff40c0516a.html;Koźlakiewicz Mirosław;ekonomista;11 000;3,98%
16;7;4;/cpr/sjm-16/pl/f05b9a4d-7cbb-45be-b89e-6bf36983826d.html;Gapińska Elżbieta Teresa;pedagog;10 794;3,90%
17;1;1;/cpr/sjm-17/pl/74a37bae-26be-4be1-96d0-811498024b6d.html;Suski Marek Witold;poseł;17 251;6,67%
17;1;2;/cpr/sjm-17/pl/3a39e12e-2b07-4a23-8df3-7b3e0a437a95.html;Kuźmiuk Zbigniew Krzysztof;nauczyciel akademicki;29 223;11,30%
17;1;4;/cpr/sjm-17/pl/566e1181-2c28-455d-b652-25fd5f292c83.html;Wróbel Marzena Dorota;nauczyciel;11 738;4,54%
17;1;5;/cpr/sjm-17/pl/aa238571-23d4-4125-8df3-8081bd839b45.html;Bąk Dariusz;leśnik;10 217;3,95%
17;4;1;/cpr/sjm-17/pl/d2e75cad-3b1e-4779-82de-7209a7c0d214.html;Ryfiński Armand Kamil;ekonomista;7 812;3,02%
17;5;2;/cpr/sjm-17/pl/7f897967-9cc0-46cd-9fa1-35151b0e7a3b.html;Maliszewski Mirosław Wojciech;rolnik/ogrodnik;9 815;3,80%
17;7;1;/cpr/sjm-17/pl/c70e40dc-0284-4cd5-a416-c54015918a7d.html;Kopacz Ewa Bożena;lekarz;41 554;16,07%
17;7;2;/cpr/sjm-17/pl/da93afab-f9dd-4619-b7d8-2aefef1167f8.html;Witkowski Radosław;przedsiębiorca;7 285;2,82%
17;7;3;/cpr/sjm-17/pl/2f5c752a-528f-4c7e-aac8-af2a4436537d.html;Czechyra Czesław Jan;lekarz;4 347;1,68%
18;1;1;/cpr/sjm-18/pl/376e4e8e-c319-4f0e-8bc1-f3beeefa3ffd.html;Pawłowicz Krystyna;prawnik;20 681;6,04%
18;1;2;/cpr/sjm-18/pl/348c2827-627d-4094-b1c7-8872ba6aa481.html;Tchórzewski Krzysztof Józef;elektryk;22 787;6,66%
18;1;3;/cpr/sjm-18/pl/d63a5ead-c54b-4ad4-9f04-f54fe3a45505.html;Czartoryski Arkadiusz;nauczyciel;17 516;5,12%
18;1;4;/cpr/sjm-18/pl/7663eac4-5a58-46ee-b14a-ae6914781425.html;Kowalczyk Henryk;urzędnik;13 713;4,01%
18;1;10;/cpr/sjm-18/pl/e814873a-f89e-43e8-a514-ff75c4514eea.html;Woźniak Grzegorz Adam;geograf;8 550;2,50%
18;3;1;/cpr/sjm-18/pl/93fbd87d-7990-499a-b3e1-59d96f720e14.html;Prządka Stanisława Alicja;prawnik;8 717;2,55%
18;4;1;/cpr/sjm-18/pl/f7f0fb31-a1d2-4b58-8066-22d454f90884.html;Bodio Bartłomiej Jarosław;ekonomista;8 740;2,55%
18;5;1;/cpr/sjm-18/pl/dc2ce7f5-90a0-4b8e-8145-2d516625a769.html;Sawicki Marek Wacław;inżynier rolnictwa;23 901;6,98%
18;5;2;/cpr/sjm-18/pl/c9ac142f-2b4c-4e87-bc6c-35081b5f2adb.html;Borkowski Krzysztof Wawrzyniec;przedsiębiorca;6 868;2,01%
18;7;1;/cpr/sjm-18/pl/7ef316ea-38d3-45d9-b5f8-63595d642d5e.html;Mroczek Czesław;prawnik;22 985;6,71%
18;7;2;/cpr/sjm-18/pl/eef73785-1db7-437f-bf38-40a090e9b538.html;Kozaczyński Jacek;samorządowiec;6 804;1,99%
18;7;4;/cpr/sjm-18/pl/a3d77179-753d-4549-9ccc-66052c8ba816.html;Kania Andrzej;przedsiębiorca;5 212;1,52%
19;1;1;/cpr/sjm-19/pl/f9bf743a-e324-4ee1-b0d8-e54b9fcd0ff8.html;Kaczyński Jarosław Aleksander;poseł na sejm RP;202 297;19,88%
19;1;2;/cpr/sjm-19/pl/9f72f76a-4a61-4ee9-bb71-09e3f12d610b.html;Kamiński Mariusz;historyk;17 535;1,72%
19;1;3;/cpr/sjm-19/pl/b13351f6-4f93-4031-bbf5-686c23d88c3b.html;Gosiewska Małgorzata Maria;urzędnik;8 129;0,80%
19;1;6;/cpr/sjm-19/pl/8a086b55-1e78-485c-80a1-33720964495d.html;Górski Artur Cezary;nauczyciel akademicki;4 762;0,47%
19;1;7;/cpr/sjm-19/pl/074e7995-5ec5-4c35-b060-44876da81200.html;Wipler Przemysław Janusz;prawnik;4 615;0,45%
19;1;40;/cpr/sjm-19/pl/7aa75011-ceea-4e96-b2f9-8b5362be64eb.html;Kwiatkowski Adam Mariusz;urzędnik;6 284;0,62%
19;3;1;/cpr/sjm-19/pl/b29af2de-d19c-4901-b6c0-1ef858fafd63.html;Kalisz Ryszard Roman;adwokat;53 451;5,25%
19;4;1;/cpr/sjm-19/pl/7392d967-98ce-4a55-8e93-707251f86b61.html;Palikot Janusz Marian;filozof;94 811;9,32%
19;4;2;/cpr/sjm-19/pl/ebd74dfe-f4e6-4b6d-94a3-d01817083cd3.html;Nowicka Wanda Hanna;filolog klasyczny;7 065;0,69%
19;7;1;/cpr/sjm-19/pl/10e66e11-735c-45d4-8788-30e4c79417c3.html;Tusk Donald Franciszek;historyk;374 920;36,84%
19;7;2;/cpr/sjm-19/pl/f78abf46-8d51-440b-9df5-b0b4113db920.html;Kidawa-Błońska Małgorzata Maria;producent filmowy;45 027;4,42%
19;7;3;/cpr/sjm-19/pl/35734402-4f09-408c-a81a-b3ce79add76f.html;Vincent-Rostowski Jan Antony;ekonomista;10 743;1,06%
19;7;4;/cpr/sjm-19/pl/d966bf14-501e-4e74-9b51-e87f02a45677.html;Fabisiak Joanna;nauczyciel akademicki;6 739;0,66%
19;7;5;/cpr/sjm-19/pl/cef088c9-fb03-4c1c-a536-0c79bae1ca45.html;Kierwiński Marcin Piotr;mgr inż. elektronik;3 580;0,35%
19;7;7;/cpr/sjm-19/pl/76faa2be-5c1f-4620-8d17-65bb6bc5583f.html;Krajewska Ligia;psycholog;3 590;0,35%
19;7;8;/cpr/sjm-19/pl/e2bac39b-975c-4529-af33-78c22e69789e.html;Święcicki Marcin;ekonomista;6 246;0,61%
19;7;10;/cpr/sjm-19/pl/1c0e96cf-eb08-4a70-a1c8-464e8fe9720a.html;Kosecki Roman Jacek;trener piłkarski;4 603;0,45%
19;7;14;/cpr/sjm-19/pl/39b321d0-9aa5-4ae3-a0d1-4e43ecb01938.html;Dąbrowska Alicja;lekarz;4 622;0,45%
19;7;15;/cpr/sjm-19/pl/33d1f40c-2c0c-49a7-8ad4-07234ae374e8.html;Szczerba Michał Roch;poseł na Sejm RP;4 137;0,41%
19;7;40;/cpr/sjm-19/pl/14e28f09-ed92-4b45-bf24-16223c532fe8.html;Jastrzębski Leszek Andrzej;dziennikarz;3 075;0,30%
20;1;1;/cpr/sjm-20/pl/eee0155a-d17b-4445-9946-853c43421f94.html;Błaszczak Mariusz;urzędnik państwowy;44 319;9,85%
20;1;2;/cpr/sjm-20/pl/4369e010-dc34-4ad3-8d68-86757765ffc4.html;Dorn Ludwik Stanisław;socjolog;18 683;4,15%
20;1;4;/cpr/sjm-20/pl/ec61f829-34bf-4f14-9d14-14884d1e2e24.html;Szyszko Jan Feliks;nauczyciel akademicki;13 636;3,03%
20;1;5;/cpr/sjm-20/pl/7410bd5d-270d-4d4c-b672-be8a5c110efe.html;Sasin Jacek Robert;historyk;29 134;6,48%
20;4;1;/cpr/sjm-20/pl/b454473b-df36-4587-8016-53eb4e53f3f0.html;Dębski Artur;przedsiębiorca;15 269;3,39%
20;5;1;/cpr/sjm-20/pl/fc55270b-31f9-4d4f-b935-887f31d53836.html;Piechociński Janusz;ekonomista;11 638;2,59%
20;7;1;/cpr/sjm-20/pl/c1d04d1c-43b4-4328-80b9-6737eedcff05.html;Halicki Andrzej Witold;ekonomista;40 002;8,89%
20;7;2;/cpr/sjm-20/pl/40bc3faa-be35-4db5-a193-d9df2d4bb1a3.html;Rosati Dariusz Kajetan;ekonomista;59 562;13,24%
20;7;3;/cpr/sjm-20/pl/d77772e2-208a-48c9-8533-0e3ca852d423.html;Zakrzewska Jadwiga Teresa;poseł na Sejm RP;11 383;2,53%
20;7;4;/cpr/sjm-20/pl/3bedc2c1-3755-49f4-aec8-5f238d3663e9.html;Olechowska Alicja Danuta;inspektor nadzoru budowlanego;10 884;2,42%
20;7;7;/cpr/sjm-20/pl/c0d89729-ff4a-4a84-995e-992adf08d29a.html;Czaplicka Barbara;lekarz;8 340;1,85%
20;7;8;/cpr/sjm-20/pl/0c1a5f02-bada-4663-84df-a2912b0fa949.html;Durka Zenon;prawnik;7 988;1,78%
21;1;1;/cpr/sjm-21/pl/cd1dc10d-6ea6-440e-a2cd-8befaf8d4697.html;Żyżyński Jerzy;nauczyciel akademicki;9 872;3,09%
21;1;2;/cpr/sjm-21/pl/c419255f-7383-432b-b79b-2a1b5f6a3b09.html;Kłosowski Sławomir;nauczyciel;14 165;4,43%
21;1;8;/cpr/sjm-21/pl/cfed8208-94cb-4bc9-86f1-20b27b923a6c.html;Jaki Patryk Tomasz;politolog;8 911;2,79%
21;3;1;/cpr/sjm-21/pl/48011e35-d8f0-4cb6-8b49-c9856b19b00e.html;Garbowski Tomasz Robert;historyk;6 828;2,14%
21;4;1;/cpr/sjm-21/pl/e0fcadb1-bfc1-4a1c-8e6e-818a4f2d5912.html;Kępiński Adam Krzysztof;przedsiębiorca;11 175;3,50%
21;7;1;/cpr/sjm-21/pl/5079e8e2-d32a-46b3-a64a-68c4748859a7.html;Korzeniowski Leszek Sylwester;parlamentarzysta;30 454;9,53%
21;7;2;/cpr/sjm-21/pl/b6bf87bc-8c78-4006-810a-149e9d4eb14f.html;Okrągły Janina Władysława;lekarz medycyny;11 418;3,57%
21;7;3;/cpr/sjm-21/pl/40cd45cd-e508-4f8b-8b42-91108fc0a534.html;Jarmuziewicz Tadeusz;parlamentarzysta;14 022;4,39%
21;7;4;/cpr/sjm-21/pl/ebe56c77-14aa-409a-a491-8b8b7d18178d.html;Buła Andrzej;parlamentarzysta;9 167;2,87%
21;7;6;/cpr/sjm-21/pl/0787faf9-60ae-4ce6-9806-0657db8b9963.html;Kolenda-Łabuś Brygida;prawnik;10 411;3,26%
21;7;8;/cpr/sjm-21/pl/1ce7e9b0-fcd8-4048-bb2d-e7de704462ad.html;Miller Rajmund Tadeusz;lekarz medycyny;8 901;2,78%
21;11;1;/cpr/sjm-21/pl/f280565b-0f09-4003-a861-86df3663cb07.html;Galla Ryszard Jerzy;inżynier mechanik;11 794;3,69%
22;1;1;/cpr/sjm-22/pl/df31098d-56ec-4646-911a-3e49341bc472.html;Kuchciński Marek Tadeusz;parlamentarzysta;23 128;7,76%
22;1;3;/cpr/sjm-22/pl/a8b6c183-d391-4940-ba1f-3cf7f5b8a44e.html;Babinetz Piotr Mieczysław;historyk;7 239;2,43%
22;1;4;/cpr/sjm-22/pl/14b38ba9-6033-43c6-8e92-ee18de0d5918.html;Piotrowicz Stanisław;prokurator;12 325;4,14%
22;1;7;/cpr/sjm-22/pl/02128c3a-5183-4ea3-973e-ff9d195b03c6.html;Ziobro Kazimierz Bronisław;teolog;8 234;2,76%
22;1;8;/cpr/sjm-22/pl/a8279a84-9665-4bd8-992f-20f6f5e7a070.html;Rzońca Bogdan Józef;nauczyciel historii;15 623;5,24%
22;1;14;/cpr/sjm-22/pl/e5d873e0-c9d4-4c8f-8bfd-5228dc3b189f.html;Golba Mieczysław Józef;przedsiębiorca;12 332;4,14%
22;4;1;/cpr/sjm-22/pl/89130e13-a5d2-4847-a252-1e47aab51311.html;Marcinkiewicz Małgorzata;chemik;10 058;3,37%
22;5;1;/cpr/sjm-22/pl/d2c45fc1-96c8-4ad6-944f-b6e22513e03a.html;Kasprzak Mieczysław;ekonomista;6 854;2,30%
22;7;1;/cpr/sjm-22/pl/375fd9a2-77ed-497f-9ae8-7095aaf0e90c.html;Chomycz Małgorzata Maria;filolog klasyczny;16 829;5,65%
22;7;3;/cpr/sjm-22/pl/50e37f8e-004b-4191-9858-960981315b26.html;Rząsa Marek Zdzisław;nauczyciel dyplomowany;9 204;3,09%
22;7;4;/cpr/sjm-22/pl/69ad4043-dba9-4169-9dee-d2681ead84d1.html;Tomański Piotr;ekonomista;9 621;3,23%
23;1;1;/cpr/sjm-23/pl/a506a267-3e09-4344-9428-3b304d575497.html;Hrynkiewicz Józefa;nauczyciel akademicki;17 039;3,73%
23;1;2;/cpr/sjm-23/pl/13292e0e-59fd-40aa-b36d-cd73fcbe3a3a.html;Ożóg Stanisław;inżynier geodeta;37 160;8,13%
23;1;3;/cpr/sjm-23/pl/b030086e-eb4f-4f01-b053-c7910c7ef24f.html;Moskal Kazimierz Marian;nauczyciel;14 234;3,11%
23;1;4;/cpr/sjm-23/pl/ed166922-9329-4bf5-9d01-5aac218694db.html;Szlachta Andrzej;nauczyciel akademicki;13 717;3,00%
23;1;7;/cpr/sjm-23/pl/34855efe-6e1b-4899-bbbb-3afdabfa6a93.html;Popiołek Krzysztof Andrzej;inżynier elektryk;12 755;2,79%
23;1;9;/cpr/sjm-23/pl/58dfba37-e90f-4216-aa10-07a8dd2d790d.html;Gołojuch Kazimierz Edward;inżynier mechanizacji rolnictwa;12 311;2,69%
23;1;10;/cpr/sjm-23/pl/f48f64f1-c157-447f-b09d-b33d7bffed2b.html;Chmielowiec Zbigniew Michał;inżynier inżynierii środowiska;16 038;3,51%
23;1;12;/cpr/sjm-23/pl/80d44c3c-bf23-4ea9-997f-8f1df3e65dad.html;Warzecha Jan Marek;ekonomista;12 588;2,75%
23;3;1;/cpr/sjm-23/pl/d4088b54-83ad-4be3-9c0b-4ac10781ef3d.html;Kamiński Tomasz Artur;socjolog;8 410;1,84%
23;4;1;/cpr/sjm-23/pl/e6c824dd-7f62-4ca7-bfb8-c400e1ea2320.html;Dziadzio Dariusz Cezar;fizjoterapeuta;11 091;2,43%
23;5;1;/cpr/sjm-23/pl/0a307f53-7459-4d31-95f6-eade0fd59645.html;Bury Jan;prawnik;15 649;3,42%
23;7;1;/cpr/sjm-23/pl/397cc737-35c5-4056-a51b-1134b7724902.html;Rynasiewicz Zbigniew Franciszek;historyk;27 510;6,02%
23;7;2;/cpr/sjm-23/pl/11093a71-a62e-438d-a4a3-c642581b07db.html;Skowrońska Krystyna;bankowiec;25 174;5,50%
23;7;3;/cpr/sjm-23/pl/062d459c-5aa8-4a47-bc2a-79b452ea56ac.html;Butryn Renata Celina;nauczyciel;8 941;1,96%
23;7;5;/cpr/sjm-23/pl/0565f963-deb2-47f5-8c37-9591275d35e7.html;Pluta Mirosław Stanisław;socjolog;12 812;2,80%
24;1;1;/cpr/sjm-24/pl/7a52f980-97ef-41f5-9ec2-4941d95448d2.html;Jurgiel Krzysztof;inżynier geodeta;35 763;8,34%
24;1;2;/cpr/sjm-24/pl/9bad3336-ab62-4176-b1f3-af93266972c5.html;Zieliński Jarosław;nauczyciel;21 015;4,90%
24;1;3;/cpr/sjm-24/pl/c32cc47b-6ccd-451a-8795-ea1d230656ef.html;Piontkowski Dariusz;nauczyciel;14 439;3,37%
24;1;4;/cpr/sjm-24/pl/949f9da7-6caa-4749-8ebb-657062cf38cb.html;Kamiński Mariusz;prawnik;22 675;5,29%
24;1;5;/cpr/sjm-24/pl/5367a421-b57e-400b-88a2-afbbcf6be843.html;Bogucki Jacek;inżynier mechanik;10 927;2,55%
24;1;7;/cpr/sjm-24/pl/fb880751-4c90-4f82-a1a4-c33b276b1152.html;Kołakowski Lech Antoni;przedsiębiorca;13 502;3,15%
24;3;2;/cpr/sjm-24/pl/22d17eca-99af-4c3f-bc81-fb39aada4ee4.html;Czykwin Eugeniusz;dziennikarz;14 286;3,33%
24;4;1;/cpr/sjm-24/pl/56cef2c8-a5c3-4581-a8c2-e04e7f75aa90.html;Rybakowicz Adam;przedsiębiorca;11 792;2,75%
24;5;3;/cpr/sjm-24/pl/14534f80-a9ed-4b91-972d-72ee7a313dc3.html;Borawski Edmund;technolog żywności;11 759;2,74%
24;7;1;/cpr/sjm-24/pl/571c8cd0-93e5-4b61-b837-845b00462b22.html;Kudrycka Barbara;prawnik;41 047;9,57%
24;7;2;/cpr/sjm-24/pl/befb7dbd-f411-455f-8954-fdd0592d700b.html;Raczkowski Damian;prawnik;10 271;2,40%
24;7;3;/cpr/sjm-24/pl/db5618c4-bd14-4f51-8fa4-a554ecaf6b48.html;Tyszkiewicz Robert;wydawca;10 465;2,44%
24;7;4;/cpr/sjm-24/pl/1600f1d5-9ce6-4ae1-8b2e-473565938417.html;Kamińska Bożena;ekonomista;10 019;2,34%
24;7;27;/cpr/sjm-24/pl/c5dd4067-2604-41ab-ba37-fca1a699d28f.html;Żalek Jacek;prawnik;8 103;1,89%
25;1;1;/cpr/sjm-25/pl/ac0a541e-f12b-4a82-a988-859416d2c466.html;Fotyga Anna Elżbieta;ekonomistka;24 662;5,94%
25;1;2;/cpr/sjm-25/pl/41ef225f-0da0-4235-9ba9-b94f688c613e.html;Łopiński Maciej Jan;filolog;15 794;3,80%
25;1;3;/cpr/sjm-25/pl/4d434655-d6d3-44fa-9101-e224f48606c1.html;Jaworski Andrzej;menadżer;22 770;5,48%
25;4;1;/cpr/sjm-25/pl/6af4e40e-2acd-49e6-afc1-2d55d2114579.html;Bauć Piotr Paweł;nauczyciel akademicki;13 398;3,23%
25;7;1;/cpr/sjm-25/pl/fda1fab6-5aa3-450c-a6c8-8234949222a2.html;Nowak Sławomir Ryszard;politolog;65 629;15,80%
25;7;3;/cpr/sjm-25/pl/d7278d4f-dba1-4fb8-94b6-a2ecb850412f.html;Hall Katarzyna;nauczyciel;9 898;2,38%
25;7;4;/cpr/sjm-25/pl/9e2e678b-d3ed-42e9-b4a0-7a9ff10b9a16.html;Pomaska Agnieszka Dominika;politolog;16 117;3,88%
25;7;5;/cpr/sjm-25/pl/4921a61a-fa28-4f3e-9d3a-536f49f59162.html;Kozdroń Jerzy;prawnik;9 913;2,39%
25;7;6;/cpr/sjm-25/pl/8a4e5a63-eccd-4867-bd79-1838d2858735.html;Neumann Sławomir Arkadiusz;ekonomista;14 346;3,45%
25;7;7;/cpr/sjm-25/pl/5040cf6c-a28d-4e4b-876e-b9a3f787bd0f.html;Guzowska Iwona Kamila;parlamentarzysta;22 616;5,45%
25;7;8;/cpr/sjm-25/pl/f1b2ee8e-a95f-408f-81f3-096bf582e1d3.html;Borowczak Jerzy Stanisław;parlamentarzysta;10 504;2,53%
25;7;24;/cpr/sjm-25/pl/b0095838-e5ee-4e3e-8a77-33475b94d7fb.html;Blanik Leszek Robert;nauczyciel akademicki;15 031;3,62%
26;1;1;/cpr/sjm-26/pl/9de66496-6482-4685-b500-31fca4f78fff.html;Szczypińska Jolanta Irena;pielęgniarka dyplomowana;19 819;4,37%
26;1;2;/cpr/sjm-26/pl/05864bdc-b4db-4cd0-9e8c-222e035be744.html;Śniadek Janusz Józef;inżynier mechanik;26 440;5,83%
26;1;3;/cpr/sjm-26/pl/30291567-e97f-4db9-90a4-535e46928b0d.html;Arciszewska-Mielewczyk Dorota Irvina;ekonomista;18 088;3,99%
26;1;4;/cpr/sjm-26/pl/0a06a8df-e3b1-4f94-bf41-24613649314c.html;Sellin Jarosław Daniel;urzędnik państwowy;9 932;2,19%
26;3;1;/cpr/sjm-26/pl/304d7406-ef9e-4e00-9a0b-44b53a6272ad.html;Miller Leszek Cezary;politolog;18 038;3,97%
26;4;1;/cpr/sjm-26/pl/14a1d118-54ed-4b45-8228-21fdd4888723.html;Biedroń Robert;politolog;16 919;3,73%
26;7;1;/cpr/sjm-26/pl/fd67e75e-3cae-406c-a62d-cf63ce558193.html;Biernacki Marek;prawnik;66 019;14,55%
26;7;2;/cpr/sjm-26/pl/34770e47-f653-49ad-8f30-5c46760a19e3.html;Aziewicz Tadeusz;ekonomista;14 013;3,09%
26;7;3;/cpr/sjm-26/pl/f9343c6b-e5b8-4206-8f90-7395b1e223de.html;Kłosin Krystyna Maria;ekonomista;16 187;3,57%
26;7;4;/cpr/sjm-26/pl/9c8cf136-77ea-463a-bd0c-08f6a1179f9c.html;Plocke Kazimierz Florian;inżynier rolnik;18 452;4,07%
26;7;5;/cpr/sjm-26/pl/065537d3-772e-449f-8a3a-dbf7a986d090.html;Hoppe Teresa Jadwiga;inżynier ogrodnik;7 552;1,66%
26;7;6;/cpr/sjm-26/pl/d0dee875-becf-4c0a-949b-c71a6963f6e6.html;Konwiński Zbigniew Marek;menadżer;18 548;4,09%
26;7;7;/cpr/sjm-26/pl/d16350b2-6f69-4993-ac2e-bf2aa7953b89.html;Lamczyk Stanisław Józef;politolog;12 664;2,79%
26;7;8;/cpr/sjm-26/pl/ba2441db-c866-4dd8-8cbc-0eb2438d7f99.html;Budnik Jerzy Feliks;administratywista;8 546;1,88%
27;1;1;/cpr/sjm-27/pl/07f7ab7e-257b-4ac2-8498-4963f88d08a1.html;Szwed Stanisław;Poseł na Sejm RP;32 416;10,41%
27;1;3;/cpr/sjm-27/pl/5aefcd29-9227-4160-bfbe-90b2d8a076b2.html;Falfus Jacek Eugeniusz;Poseł na Sejm RP;11 391;3,66%
27;1;5;/cpr/sjm-27/pl/f9b800b3-99b0-4e52-b7a5-6cdaf1afd5c9.html;Pięta Stanisław Jan;Poseł na Sejm RP;12 708;4,08%
27;4;1;/cpr/sjm-27/pl/3572618e-4c13-47b6-bd5c-4033d8be5c7d.html;Górczyński Artur Robert;pracownik socjalny;9 980;3,20%
27;7;1;/cpr/sjm-27/pl/02d2aced-247c-4c57-993a-ef42d8213c3f.html;Nykiel Mirosława;przedsiębiorca;43 329;13,91%
27;7;2;/cpr/sjm-27/pl/bad95aaf-ee85-4738-9fbe-3d9a8ee8f1aa.html;Kowalski Sławomir Stanisław;nauczyciel;13 389;4,30%
27;7;3;/cpr/sjm-27/pl/290c2bbe-5cb7-4636-9426-6b46c15a835e.html;Trybuś Aleksandra Barbara;nauczyciel;10 061;3,23%
27;7;5;/cpr/sjm-27/pl/ca96cffe-9ed8-4b22-bc12-5eeeb056c635.html;Pępek Małgorzata Anna;ekonomista;12 723;4,09%
27;7;6;/cpr/sjm-27/pl/415d6503-0733-4a7f-8acd-ee9bb7cb44a4.html;Gluza Czesław Tadeusz;socjolog;13 334;4,28%
28;1;1;/cpr/sjm-28/pl/5f5d1e4f-2a8e-4c2f-84c7-54559b2b5343.html;Wiśniewska Jadwiga Maria;pedagog;34 491;15,36%
28;1;2;/cpr/sjm-28/pl/215218aa-44d6-481d-a7a5-90338862fdfd.html;Giżyński Szymon Stanisław;poseł;9 146;4,07%
28;3;2;/cpr/sjm-28/pl/ef8d00b9-b50b-47db-9dbb-f28bde047a5f.html;Balt Marek Paweł;inżynier ekonomista;5 378;2,40%
28;4;1;/cpr/sjm-28/pl/efa27fcf-2051-40c8-a0fa-4453c3fb275c.html;Bramora Artur Franciszek;optyk;10 610;4,73%
28;7;1;/cpr/sjm-28/pl/b2dc3a83-028b-4523-ae7e-601e3d7ef546.html;Rozpondek Halina Leokadia;bibliotekoznawca;23 722;10,57%
28;7;2;/cpr/sjm-28/pl/2767dc81-4e4c-4581-8031-52d45d38e2ad.html;Leszczyna Izabela Dorota;nauczyciel konsultant;18 737;8,35%
28;7;3;/cpr/sjm-28/pl/9b086875-04ff-4a59-ab43-999d9b0b8e22.html;Sztolcman Grzegorz Czesław;lekarz medycyny;8 926;3,98%
29;1;1;/cpr/sjm-29/pl/08d8403d-5925-4b7d-9782-7757abb02479.html;Pyzik Piotr Mieczysław;politolog;12 039;4,28%
29;1;2;/cpr/sjm-29/pl/75a651db-ca97-4b4e-94c1-ab4f4f147998.html;Polaczek Jerzy Jan;prawnik;22 310;7,93%
29;4;1;/cpr/sjm-29/pl/1c37b47e-c9a1-47a3-945f-61af33b729ab.html;Stolarski Marek Janusz;politolog;12 739;4,53%
29;7;1;/cpr/sjm-29/pl/af091def-0370-42b6-a49c-63eda0aef60e.html;Szumilas Krystyna Maria;nauczyciel;42 200;15,01%
29;7;2;/cpr/sjm-29/pl/cadb8997-3c63-4705-bcbb-26f947702cbe.html;Gałażewski Andrzej Józef;inż. mechanik;11 746;4,18%
29;7;3;/cpr/sjm-29/pl/1e515c20-d700-42ef-ac9c-0d8ff3b98df3.html;Brzezinka Jacek Piotr;menadżer;10 775;3,83%
29;7;4;/cpr/sjm-29/pl/b35d5caa-2e49-4226-984e-41979a35ac94.html;Głogowski Tomasz Marian;nauczyciel akademicki;15 649;5,57%
29;7;6;/cpr/sjm-29/pl/b376a56d-4de9-486f-85d5-5566334e9432.html;Kaźmierczak Jan Piotr;nauczyciel akademicki;8 155;2,90%
29;7;11;/cpr/sjm-29/pl/b294b267-d284-4e72-afeb-fac2575fa1e9.html;Budka Borys Piotr;radca prawny;10 260;3,65%
30;1;1;/cpr/sjm-30/pl/9a4243d6-f68c-4499-a5fe-b5a31512c2b1.html;Piecha Bolesław Grzegorz;lekarz medycyny;34 520;13,07%
30;1;2;/cpr/sjm-30/pl/8838eee5-65fc-4d04-97b5-66a7182d9579.html;Kloc Izabela Helena;ekspert ds. funduszy europejskich;12 833;4,86%
30;1;6;/cpr/sjm-30/pl/ade7b064-179b-4745-b665-823125053372.html;Matusiak Grzegorz;inżynier energetyk;6 889;2,61%
30;4;1;/cpr/sjm-30/pl/b7232e42-b338-4e9e-9111-cdf3db190f35.html;Chmielowski Piotr Sylwester;inżynier mechanik;9 925;3,76%
30;7;1;/cpr/sjm-30/pl/af798728-37a7-457c-9160-3e9e8f213f6b.html;Kluzik-Rostkowska Joanna Grażyna;dziennikarka;22 418;8,49%
30;7;2;/cpr/sjm-30/pl/bb6710c4-bf23-4095-b995-47469e899a1a.html;Krząkała Marek Grzegorz;nauczyciel;25 938;9,82%
30;7;3;/cpr/sjm-30/pl/498e79c8-ad91-438e-9607-db41a226945c.html;Gadowski Krzysztof Jan;inżynier transportu;15 326;5,80%
30;7;4;/cpr/sjm-30/pl/6c7df496-0f7f-4ca5-8f93-29d190750b4c.html;Siedlaczek Henryk Piotr;nauczyciel;20 019;7,58%
30;7;6;/cpr/sjm-30/pl/ea69a984-1511-4363-91b7-a62017b8fe2f.html;Zawadzki Ryszard Józef;nauczyciel;10 108;3,83%
31;1;1;/cpr/sjm-31/pl/8a17cc1e-89f5-4035-ac81-8af3c93b736e.html;Szarama Wojciech Piotr;prawnik;27 541;6,84%
31;1;2;/cpr/sjm-31/pl/0de36b09-dbe4-4606-ab6d-b964e0346049.html;Tobiszowski Grzegorz Józef;ekonomista;13 268;3,29%
31;1;3;/cpr/sjm-31/pl/470cdb50-488b-4064-baba-5c61505fc739.html;Nowak Maria Teresa;matematyk;10 820;2,69%
31;3;1;/cpr/sjm-31/pl/7a73697e-159f-4a63-9183-ee2a62eabb1d.html;Zaborowski Zbyszek;politolog;9 482;2,35%
31;4;1;/cpr/sjm-31/pl/e5902602-c3fb-488b-80f9-8bc635f930ed.html;Rozenek Andrzej Tadeusz;dziennikarz;15 793;3,92%
31;7;1;/cpr/sjm-31/pl/3425c4c6-5b03-425e-b59c-b107a5a6f3bf.html;Tomczykiewicz Tomasz Kazimierz;Poseł na Sejm RP;57 323;14,23%
31;7;2;/cpr/sjm-31/pl/604aa108-0dbd-48ed-b17b-0aa641284618.html;Pietraszewska Danuta Róża;Poseł na Sejm RP;25 496;6,33%
31;7;3;/cpr/sjm-31/pl/2057e24e-89d4-49b1-a210-1415d0e2794a.html;Pierzchała Elżbieta Apolonia;inżynier transportu kolejowego;14 557;3,61%
